epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_ref_elbo
0,0.02,↑,0.03488467764669567,0.0,78.81726903485176,0.4292648246973977,2.315283301181363,0.020745590045724228,108.95886027294657,108.95886027294657,0.4396049298508012,111.09650586998981,108.97960586299229
1,0.04,↑,0.03693798023339053,0.27575331147676124,13.787665908497976,0.41109499217648254,2.5106457055063176,0.02771964916230544,13.934530512146328,13.934530512146328,0.4317880647014017,16.0572349610536,13.962250161308633
2,0.06,↑,0.03394605972825136,0.2903133737469526,7.257834508903045,0.4098027368685357,2.5735115256524623,0.029763559709586527,6.991865010365196,6.991865010365196,0.438865936320761,9.254248567249464,7.021628570074782
3,0.08,↑,0.03428485843219927,0.30033388061630995,5.005564781956207,0.4147124754867159,2.657369867751473,0.03038021837077711,5.87394598774288,5.87394598774288,0.42904272529741994,8.15146058279535,5.904326206113658
4,0.1,↑,0.03494153930840636,0.30382259288116503,3.797782505813398,0.4115787913140498,2.7144887263613535,0.03190261564905877,4.276103613169297,4.276103613169297,0.43311513429912535,6.63305991369745,4.308006228818355
5,0.12000000000000001,↑,0.03530031947867203,0.3054737732990792,3.054737675458865,0.41061502118083765,2.7657928206866846,0.0319260033454908,2.815765575222347,2.815765575222347,0.4319667197844904,5.257076955359915,2.847691578567838
6,0.14,↑,0.035730365852832346,0.3018742108759575,2.5156184844952776,0.4118733858143477,2.8112336271687557,0.032648157125905804,3.1689472587212273,3.1689472587212273,0.4245395974215606,5.54141282905703,3.201595415847133
7,0.16,↑,0.03562167057193311,0.29708723295339967,2.1220516589351166,0.41301612959320383,2.848346450275048,0.03266060176183996,2.372216912715331,2.372216912715331,0.42375088462849025,4.824371416931567,2.404877514477171
8,0.18,↑,0.035699668690506225,0.2881909128194465,1.801193245595559,0.41460875208888737,2.8799041101807044,0.032634324556135616,2.0968933040681095,2.0968933040681095,0.4259002801516782,4.56320548835008,2.129527628624245
9,0.19999999999999998,↑,0.035951206089466586,0.2797355428898245,1.554086285650282,0.41532764732277483,2.906433217955711,0.03340667105563309,1.6594771360573561,1.6594771360573561,0.42566904271750344,4.184499705615251,1.6928838071129892
10,0.21999999999999997,↑,0.03622779450414324,0.27296446022906695,1.3648222736398081,0.4187563259462665,2.9342057700443984,0.0340370406680133,1.5037295520305634,1.5037295520305634,0.4282483605910902,4.0577404369478645,1.5377665926985766
11,0.23999999999999996,↑,0.03677004984671012,0.26397053973007023,1.1998660958799205,0.4203164761227773,2.9545043052587294,0.03572400280719866,1.311137302738169,1.311137302738169,0.43118387849434564,3.8859220173047935,1.3468613055453675
