Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_background,Val_Acc_vehicle
1,0.0887,0.9683,0.0120,0.9950,0.9949,0.9950,0.9950,0.9257,0.9981
2,0.0538,0.9808,0.0143,0.9942,0.9942,0.9942,0.9940,0.8705,0.9997
3,0.0551,0.9804,0.0177,0.9940,0.9947,0.9940,0.9942,0.9969,0.9939
