epoch,train_loss,train_pres_loss,train_type_loss,val_loss,val_pres_loss,val_type_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
36,1.3202091490242147,0.3218800876121622,0.9983290614120524,1.3263364881689859,0.3380269185327757,0.9883095696362102,0.8595,0.8001,0.6333,0.7088
37,1.3202370964880015,0.32153300075379226,0.9987040957342093,1.326149832178681,0.33767245813089725,0.9884773740477839,0.8518,0.7925,0.6373,0.7192
38,1.3208089975210338,0.3216472190634325,0.9991617784576011,1.3288058336421722,0.33777884697319727,0.991026986668975,0.8489,0.7898,0.6353,0.7135
39,1.3136396939305475,0.3214950966265853,0.9921445973039622,1.323685622281315,0.33745133249383225,0.9862342897874827,0.8503,0.791,0.6376,0.7221
40,1.3172549138967176,0.3213777010889838,0.9958772128077338,1.3256537101935812,0.3375414481123399,0.9881122620812414,0.8567,0.7973,0.6362,0.7165
41,1.317683819434371,0.3213158159736613,0.9963680034607095,1.3257721877164128,0.3374331149368075,0.9883390727796053,0.8545,0.7952,0.6358,0.7156
42,1.319457198327669,0.3215696299423906,0.9978875683852785,1.3278788305055402,0.33777303510755713,0.990105795397983,0.8588,0.7994,0.6345,0.7127
43,1.31894720264708,0.3215086554975029,0.9974385471495772,1.32769194204061,0.33753534036990346,0.9901566016707064,0.8504,0.7911,0.6363,0.7165
44,1.318300646875518,0.3214114161321908,0.9968892307433272,1.3279509399075917,0.3376062451307133,0.9903446947768785,0.851,0.7916,0.6357,0.7156
45,1.3144359841587057,0.3215939347244384,0.9928420494342672,1.325311401874405,0.33756991568694816,0.9877414861874567,0.85,0.7908,0.6376,0.7203
46,1.3204752469252528,0.32171133026203996,0.9987639166632128,1.3263717186417936,0.33781682487339854,0.9885548937683951,0.8565,0.7971,0.638,0.7219
47,1.317850978051952,0.32154870475951175,0.9963022732924404,1.326668842347375,0.3376529725304601,0.9890158698169148,0.8507,0.7914,0.6345,0.7121
48,1.3157606858473558,0.32112943209134615,0.9946312537560096,1.3272155381305728,0.3374702052066201,0.9897453329239526,0.865,0.805,0.6352,0.7141
49,1.315282604106225,0.3216134230717424,0.9936691810344828,1.3237327089600286,0.33761871422426853,0.98611399473576,0.8499,0.7907,0.6373,0.7199
