epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
0,0.02,↑,0.021146662605921206,0.0,148.73713802826438,0.31533638456405705,1.5329386014958277,0.8746,0.792,0.4347,0.6839,0.014724044358091696,198.63912229265486,198.63912229265486,0.3477180119923183,200.23904248918805,0.8594,0.7704,0.4572,0.6849,198.65384633701296
1,0.04,↑,0.02306398902799218,0.2579939955518604,12.899700050566523,0.32057782697353854,1.9152762736284634,0.8752,0.7968,0.5246,0.7,0.019842651595494577,11.15142707007272,11.15142707007272,0.34715063333511353,12.797673364366803,0.8661,0.7951,0.5311,0.7108,11.171269721668214
2,0.06,↑,0.02117814588513547,0.26715167244496785,6.6787919659468455,0.31997848751443675,2.005229495777061,0.871,0.7931,0.5556,0.7109,0.022764303384880936,7.3621017139298575,7.3621017139298575,0.35063156337610313,9.077146892547608,0.8584,0.7675,0.5716,0.7279,7.384866017314739
3,0.08,↑,0.02350681792026318,0.27612355527854565,4.602059350040298,0.32216962504727265,2.096990123930748,0.8598,0.7784,0.5424,0.7012,0.025879581735602446,4.773305418661662,4.773305418661662,0.3561708972283772,6.569886486189706,0.8626,0.7776,0.5665,0.7251,4.799185000397265
4,0.1,↑,0.025888059070349405,0.2753188205275861,3.4414853350697787,0.3231709465841065,2.1662265564571848,0.8463,0.7606,0.5223,0.6827,0.029841064178783978,3.720642602103097,3.720642602103097,0.35757474583174503,5.558612199170249,0.8737,0.8037,0.5757,0.7319,3.750483666281881
5,0.12000000000000001,↑,0.027783153236202875,0.27145390044430834,2.7145389514381173,0.3237707292282316,2.216048304915096,0.8317,0.7419,0.5032,0.6612,0.03058628332402025,2.6387008575030735,2.6387008575030735,0.3587698153832129,4.571932250431606,0.875,0.806,0.6116,0.7277,2.6692871408270937
6,0.14,↑,0.029409344843783335,0.2655053051152269,2.2125442585075135,0.32387098035980066,2.259946894263823,0.8179,0.7246,0.4831,0.6362,0.03163538489224655,2.4691598266363144,2.4691598266363144,0.3586028562805482,4.380225773198264,0.8668,0.785,0.6254,0.752,2.500795211528561
7,0.16,↑,0.031073149077044306,0.2589496698406912,1.8496404906999433,0.3238465358868947,2.294009700459026,0.8048,0.7085,0.4633,0.6108,0.034962526722145934,2.0001727835195404,2.0001727835195404,0.3588653912501676,3.9701039140565055,0.8717,0.7976,0.6121,0.7401,2.0351353102416865
8,0.18,↑,0.03286751513278584,0.2513122899473378,1.5707018461732147,0.323963671051028,2.3255516350435346,0.7931,0.6947,0.4482,0.5871,0.036957512886396475,1.7962488789217812,1.7962488789217812,0.35877347506582735,3.7778738604273117,0.8723,0.7976,0.6004,0.7483,1.8332063918081776
9,0.19999999999999998,↑,0.03459219035788499,0.24384393249340044,1.3546884587880297,0.32388209255832484,2.349987668745365,0.7821,0.6814,0.4338,0.5643,0.03914423850231937,1.3685805130004882,1.3685805130004882,0.3587942998111248,3.459205640384129,0.8757,0.8047,0.5966,0.6823,1.4077247515028075
