epoch,train_loss,val_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
0,1.1638996716519565,0.9570865647614497,0.2092,0.3606,0.6032,0.7548
1,1.023261283808425,0.9442443639617878,0.8729,0.815,0.6377,0.7473
2,1.014530782199981,0.9420457593787079,0.8747,0.8162,0.6381,0.7439
3,1.0142323430084108,0.9459616649183871,0.8723,0.8144,0.6381,0.743
4,1.0140928365981863,0.9437813613553456,0.8728,0.8149,0.6389,0.7424
5,1.0153316310372213,0.9453077071921647,0.8744,0.816,0.6364,0.7402
6,1.0141258623539928,0.9463972895099185,0.8743,0.8159,0.6379,0.7402
7,1.0125560919391066,0.943622164283763,0.873,0.815,0.6387,0.7421
8,1.015735800844921,0.9457421106314725,0.8744,0.816,0.6384,0.7419
9,1.0151004362801974,0.9475983154245361,0.8733,0.8153,0.6371,0.7402
10,1.014965650099342,0.9411114664784429,0.8736,0.8155,0.6385,0.7432
11,1.0130077414313425,0.9418375780212582,0.874,0.8158,0.6381,0.7415
12,1.0157523611733388,0.9462824910466361,0.8733,0.8153,0.6403,0.7445
13,1.0148923796668292,0.9442494215232183,0.8723,0.8144,0.6364,0.7417
14,1.015461195250405,0.9448062202937055,0.8731,0.8151,0.6391,0.7438
15,1.0137022630526469,0.9444231159799317,0.8723,0.8144,0.637,0.7402
16,1.0164439995187664,0.9494598695280809,0.8734,0.8153,0.6387,0.7407
17,1.014260863475205,0.9451045571436842,0.8723,0.8143,0.639,0.7406
18,1.0132472552655547,0.9415975421914764,0.872,0.8141,0.6387,0.744
19,1.0133382018349215,0.9394200686932931,0.8731,0.8151,0.639,0.7433
20,1.0143509107970432,0.9470206074767495,0.8721,0.8142,0.6362,0.7375
21,1.0147319860578532,0.9477288118690005,0.8728,0.8148,0.6373,0.74
22,1.013080375856999,0.941375783523364,0.8738,0.8157,0.6391,0.7426
23,1.0152531467002646,0.944419867857011,0.872,0.8142,0.6383,0.7431
24,1.014578392516713,0.9430901437915263,0.872,0.8142,0.6401,0.744
25,1.0136156707843988,0.9455277398847807,0.8736,0.8155,0.639,0.7428
26,1.0130759054295897,0.942314838603593,0.8733,0.8153,0.6365,0.7388
27,1.0158275854761467,0.9444419247126645,0.8729,0.815,0.6376,0.7419
28,1.0152684741453404,0.9467837657789775,0.8719,0.8141,0.6379,0.7411
29,1.0129563000537356,0.9431075637855688,0.873,0.815,0.6378,0.7417
30,1.015900310296911,0.9468821450613872,0.8723,0.8144,0.6396,0.7431
31,1.0117970272226737,0.9442856504976584,0.8723,0.8144,0.6382,0.7406
32,1.0151126404102664,0.9391913749999947,0.8717,0.8139,0.6377,0.7418
33,1.0140406589372088,0.9428810323704643,0.8736,0.8155,0.6379,0.7406
34,1.013060814703491,0.9434418911914085,0.873,0.815,0.6371,0.7407
35,1.0118530295413748,0.9416500803836495,0.8741,0.8159,0.6371,0.7394
36,1.0152874649440577,0.9480076816933968,0.8729,0.8149,0.6358,0.7385
37,1.0142355688528926,0.9429416020821336,0.8738,0.8157,0.639,0.7433
38,1.0128548921577494,0.9442886501303009,0.8741,0.8159,0.6384,0.7422
39,1.0128212694859315,0.9466086986817812,0.8728,0.8148,0.6383,0.7394
40,1.0131626055632725,0.9462284395404139,0.8738,0.8156,0.6375,0.7414
41,1.0154116794427446,0.949342092401103,0.8735,0.8154,0.6383,0.7406
42,1.0144632390307495,0.9469835992665172,0.8726,0.8146,0.6384,0.7419
43,1.0142152360010526,0.9411814821228757,0.8727,0.8148,0.6381,0.7433
44,1.0117089185537647,0.9383273074336329,0.8731,0.8151,0.6377,0.743
45,1.0151935560870866,0.949697319903202,0.8708,0.813,0.6376,0.7401
46,1.0155931787481358,0.9454812477665264,0.8723,0.8144,0.6389,0.744
47,1.0127288128795295,0.9451444309999408,0.8715,0.8137,0.6389,0.7432
48,1.0168774225588502,0.9490174003089894,0.8719,0.8141,0.6398,0.7433
49,1.0152153850629413,0.9469258314684817,0.8725,0.8146,0.6376,0.7405
