Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_background,Val_Acc_vehicle
1,0.0106,0.9724,0.1130,0.9704,0.9853,0.9704,0.9752,0.9992,0.9695
2,0.0047,0.9898,0.0288,0.9903,0.9927,0.9903,0.9909,0.9992,0.9900
3,0.0046,0.9903,0.0303,0.9902,0.9926,0.9902,0.9908,0.9992,0.9899
4,0.0034,0.9930,0.0418,0.9859,0.9905,0.9859,0.9872,1.0000,0.9855
5,0.0044,0.9902,0.0171,0.9949,0.9956,0.9949,0.9951,1.0000,0.9947
