Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_cx30,Val_Acc_motor2,Val_Acc_polaris0235pm_nolineofsig,Val_Acc_polaris0215pm,Val_Acc_forester2,Val_Acc_background,Val_Acc_miata,Val_Acc_walk2,Val_Acc_warhog_nolineofsight,Val_Acc_pickup,Val_Acc_scooter2,Val_Acc_walk,Val_Acc_silverado0255pm,Val_Acc_bicycle2,Val_Acc_scooter,Val_Acc_forester,Val_Acc_tesla,Val_Acc_gle350,Val_Acc_mustang,Val_Acc_silverado0315pm,Val_Acc_motor,Val_Acc_warhog1149am,Val_Acc_pickup2,Val_Acc_polaris0150pm,Val_Acc_miata_mustang,Val_Acc_bicycle,Val_Acc_mustang2,Val_Acc_tesla2,Val_Acc_mustang0528,Val_Acc_warhog1135am
1,1.3504,0.5028,6.6392,0.1957,0.4263,0.1957,0.1644,0.9709,0.0087,0.0000,0.0148,0.0000,0.6728,0.0625,0.1060,0.0000,0.0300,0.0017,0.0000,0.1778,0.0000,0.0000,0.0010,0.0643,0.1063,0.1235,0.1222,0.0667,0.1111,0.0000,0.0778,0.1916,0.0000,0.0000,0.0000,0.1973,0.1333
2,1.0969,0.5950,5.4530,0.2016,0.3765,0.2016,0.1712,0.9805,0.0087,0.0000,0.0222,0.0063,0.4467,0.0591,0.2320,0.0000,0.0290,0.0017,0.0000,0.0222,0.0000,0.0000,0.0192,0.0333,0.0956,0.1413,0.2000,0.1192,0.2296,0.0000,0.1833,0.2401,0.0000,0.0323,0.0000,0.2391,0.1000
3,1.0423,0.6159,5.5676,0.2262,0.3859,0.2262,0.1924,0.9741,0.0385,0.0000,0.0593,0.0016,0.2858,0.0996,0.2312,0.0000,0.0068,0.0034,0.0000,0.0667,0.0000,0.0000,0.0222,0.0000,0.0876,0.1120,0.1111,0.1434,0.0889,0.0012,0.0722,0.6505,0.0000,0.0000,0.0033,0.1831,0.2222
4,1.0083,0.6285,8.6387,0.2539,0.4318,0.2539,0.2297,0.9748,0.0262,0.0000,0.0519,0.0000,0.9502,0.1098,0.1152,0.0000,0.0280,0.0000,0.0000,0.0444,0.0000,0.0000,0.0030,0.0333,0.0786,0.2130,0.1333,0.1303,0.1111,0.0000,0.0667,0.5625,0.0000,0.0000,0.0017,0.2080,0.3111
5,0.9905,0.6348,10.0561,0.2254,0.4514,0.2254,0.2031,0.9746,0.0070,0.0111,0.0593,0.0095,0.6513,0.0817,0.4126,0.0000,0.0232,0.0000,0.0111,0.0444,0.0000,0.0010,0.0182,0.0448,0.0825,0.1174,0.3778,0.2343,0.4852,0.0070,0.2278,0.3492,0.0000,0.0000,0.0017,0.2969,0.4889
