Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_cx30,Val_Acc_motor2,Val_Acc_polaris0235pm_nolineofsig,Val_Acc_polaris0215pm,Val_Acc_forester2,Val_Acc_background,Val_Acc_miata,Val_Acc_walk2,Val_Acc_warhog_nolineofsight,Val_Acc_pickup,Val_Acc_scooter2,Val_Acc_walk,Val_Acc_silverado0255pm,Val_Acc_bicycle2,Val_Acc_scooter,Val_Acc_forester,Val_Acc_tesla,Val_Acc_gle350,Val_Acc_mustang,Val_Acc_silverado0315pm,Val_Acc_motor,Val_Acc_warhog1149am,Val_Acc_pickup2,Val_Acc_polaris0150pm,Val_Acc_miata_mustang,Val_Acc_bicycle,Val_Acc_mustang2,Val_Acc_tesla2,Val_Acc_mustang0528,Val_Acc_warhog1135am
1,1.8721,0.3409,1.6477,0.4073,0.3886,0.4073,0.3554,0.1082,0.0000,0.0000,0.0000,0.0000,0.9793,0.5879,0.6951,0.0000,0.3082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2250,0.4449,0.5421,0.0000,0.0000,0.0000,0.0000,0.0000,0.8127,0.0000,0.0000,0.0000,0.6987,0.0000
2,1.4311,0.4799,1.5074,0.4319,0.4668,0.4319,0.4027,0.1909,0.0000,0.0000,0.0000,0.0000,0.9471,0.6449,0.8003,0.0000,0.1932,0.0000,0.0178,0.2222,0.0000,0.0000,0.0263,0.5867,0.4366,0.4924,0.0000,0.0818,0.0000,0.0000,0.0000,0.8620,0.0000,0.0000,0.0000,0.7920,0.0000
3,1.3506,0.4967,1.4918,0.4350,0.4676,0.4350,0.4003,0.2078,0.0000,0.0000,0.0000,0.0000,0.9977,0.7301,0.8824,0.0000,0.3845,0.0000,0.1067,0.0000,0.0000,0.0048,0.0444,0.4420,0.6152,0.2524,0.4000,0.2505,0.0000,0.0000,0.0000,0.7763,0.0000,0.0000,0.0000,0.6356,0.0000
4,1.3077,0.5084,1.4208,0.4621,0.4604,0.4621,0.4324,0.2796,0.0000,0.0000,0.0000,0.0000,0.9992,0.4484,0.7357,0.0000,0.6077,0.0017,0.1511,0.0889,0.1016,0.0029,0.1980,0.2583,0.7246,0.4951,0.4111,0.0030,0.0000,0.0000,0.2222,0.9126,0.0000,0.0000,0.0000,0.8009,0.0000
5,1.2624,0.5254,1.4075,0.4705,0.5015,0.4705,0.4453,0.1990,0.0000,0.0000,0.0741,0.0000,0.9977,0.4996,0.7614,0.0000,0.2850,0.0068,0.1133,0.5333,0.6552,0.0000,0.4141,0.1206,0.6613,0.5699,0.0000,0.0616,0.0000,0.0000,0.2778,0.8952,0.0000,0.0040,0.0000,0.8213,0.0333
