Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_pedestrian,Val_Acc_light,Val_Acc_sport,Val_Acc_utility
1,0.7783,0.4444,7.0570,0.4287,0.4033,0.4287,0.2574,0.0000,0.0000,0.0001,0.9999
2,0.6645,0.5173,1161.3586,0.4287,0.1838,0.4287,0.2573,0.0000,0.0000,0.0000,1.0000
3,0.6341,0.5506,73.9976,0.4283,0.3223,0.4283,0.2578,0.0000,0.0000,0.0008,0.9982
4,0.6043,0.5809,3918.4746,0.4287,0.1838,0.4287,0.2573,0.0000,0.0000,0.0000,1.0000
5,0.5862,0.5984,15162.6116,0.4287,0.1838,0.4287,0.2573,0.0000,0.0000,0.0000,1.0000
6,0.5737,0.6083,3568.7273,0.4287,0.1838,0.4287,0.2573,0.0000,0.0000,0.0000,1.0000
7,0.5632,0.6171,6702.0768,0.4288,0.6229,0.4288,0.2574,0.0000,0.0000,0.0001,1.0000
8,0.5387,0.6336,795.6546,0.4291,0.5891,0.4291,0.2581,0.0000,0.0000,0.0008,0.9999
9,0.5309,0.6386,1222.1053,0.4288,0.4974,0.4288,0.2576,0.0000,0.0000,0.0003,0.9999
10,0.5261,0.6413,28.5389,0.0685,0.8332,0.0685,0.0120,1.0000,0.0000,0.0024,0.0018
11,0.5202,0.6458,393.4079,0.4268,0.5347,0.4268,0.2569,0.0000,0.0000,0.0003,0.9953
12,0.5162,0.6488,1339.2546,0.4285,0.4379,0.4285,0.2578,0.0000,0.0000,0.0007,0.9988
13,0.5024,0.6577,702.7186,0.4290,0.5476,0.4290,0.2589,0.0000,0.0000,0.0020,0.9986
14,0.4983,0.6604,46.7099,0.0684,0.6724,0.0684,0.0118,1.0000,0.0000,0.0006,0.0034
15,0.4945,0.6622,680.2724,0.4286,0.3903,0.4286,0.2597,0.0000,0.0000,0.0032,0.9963
16,0.4908,0.6651,3089.3124,0.4287,0.4033,0.4287,0.2574,0.0000,0.0000,0.0001,0.9999
17,0.4888,0.6663,262.7700,0.4289,0.5422,0.4289,0.2595,0.0000,0.0000,0.0027,0.9977
18,0.4845,0.6692,2179.7661,0.4283,0.3494,0.4283,0.2582,0.0000,0.0000,0.0013,0.9977
19,0.4827,0.6704,46.8798,0.4414,0.4884,0.4414,0.2764,0.0000,0.0000,0.9956,0.0101
20,0.4798,0.6725,956.8574,0.4281,0.4032,0.4281,0.2573,0.0000,0.0000,0.0003,0.9983
21,0.4772,0.6734,515.6691,0.4289,0.5602,0.4289,0.2577,0.0000,0.0000,0.0004,0.9999
22,0.4748,0.6744,5361.7564,0.4289,0.5351,0.4289,0.2578,0.0000,0.0000,0.0005,0.9999
23,0.4723,0.6767,891.0609,0.4289,0.5031,0.4289,0.2578,0.0000,0.0000,0.0005,0.9998
24,0.4644,0.6814,780.9093,0.4294,0.5421,0.4294,0.2592,0.0000,0.0000,0.0021,0.9995
25,0.4617,0.6831,361.1195,0.4409,0.5592,0.4409,0.2726,0.0000,0.0000,0.9991,0.0052
26,0.4593,0.6855,16.5063,0.0805,0.6458,0.0805,0.0348,0.9991,0.0000,0.0005,0.0317
27,0.4573,0.6868,582.0201,0.4409,0.4946,0.4409,0.2743,0.0000,0.0000,0.9970,0.0075
