Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_cx30,Val_Acc_motor2,Val_Acc_polaris0235pm_nolineofsig,Val_Acc_polaris0215pm,Val_Acc_forester2,Val_Acc_background,Val_Acc_miata,Val_Acc_walk2,Val_Acc_warhog_nolineofsight,Val_Acc_pickup,Val_Acc_scooter2,Val_Acc_walk,Val_Acc_silverado0255pm,Val_Acc_bicycle2,Val_Acc_scooter,Val_Acc_forester,Val_Acc_tesla,Val_Acc_gle350,Val_Acc_mustang,Val_Acc_silverado0315pm,Val_Acc_motor,Val_Acc_warhog1149am,Val_Acc_pickup2,Val_Acc_polaris0150pm,Val_Acc_miata_mustang,Val_Acc_bicycle,Val_Acc_mustang2,Val_Acc_tesla2,Val_Acc_mustang0528,Val_Acc_warhog1135am
1,12.2793,0.2034,2.7496,0.1695,0.1037,0.1695,0.0624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0522,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,2.8655,0.2294,2.7631,0.1677,0.0944,0.1677,0.0580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0337,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.9786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,2.5434,0.2286,2.6905,0.1669,0.0996,0.1669,0.0568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,0.0000,0.0000,0.0000,0.0022,0.9783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,2.5003,0.2302,2.6902,0.1661,0.1205,0.1661,0.0526,0.0000,0.0245,0.0000,0.0000,0.0000,0.0000,0.0138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000,0.0040,0.0000,0.0012,0.9874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,2.5787,0.2306,2.6764,0.1658,0.1221,0.1658,0.0548,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0171,0.0000,0.0000,0.0116,0.0000,0.0044,0.0000,0.0247,0.0000,0.0000,0.0011,0.0028,0.9787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
