epoch,train_loss,train_pres_loss,train_type_loss,val_loss,val_pres_loss,val_type_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
0,1.6775421425897816,0.33168683444157204,1.3458553081482096,1.6130911702924817,0.34326066204715633,1.2698305082453254,0.6068,0.5611,0.665,0.7504
1,1.605035716089709,0.32524416490954494,1.279791551180164,1.5741699091945658,0.34384918212890625,1.2303207270656595,0.687,0.6341,0.6671,0.7529
2,1.599246907929843,0.32468989040870566,1.2745570175211374,1.5577309521281488,0.34381929857248744,1.2139116535556613,0.5431,0.5389,0.6694,0.7571
3,1.5968479996334652,0.324578910038389,1.2722690895950763,1.555738581184535,0.34402300974668887,1.2117155714378463,0.7572,0.6857,0.6683,0.752
4,1.5974321643616856,0.3244591467576571,1.2729730176040286,1.5545468739855652,0.3438209681629804,1.2107259058225848,0.7503,0.6794,0.6666,0.7493
5,1.5963664775818034,0.3244695891119757,1.2718968884698276,1.5526884084263006,0.34383303570945506,1.2088553727168456,0.7288,0.6661,0.6659,0.7482
6,1.6035220806415265,0.3246115727513159,1.2789105078902105,1.5547689717892466,0.34394229878348986,1.2108266730057566,0.7576,0.6799,0.6688,0.7548
7,1.5977904828220844,0.3245825527201281,1.2732079301019563,1.5537245266985695,0.3440303855325377,1.2096941411660318,0.78,0.6866,0.6675,0.7503
8,1.5983322305451653,0.3246501851777499,1.2736820453674154,1.55224406488054,0.34407537993962084,1.2081686849409192,0.7631,0.6829,0.669,0.7577
9,1.6027532926604982,0.3245380512915492,1.278215241368949,1.5565933903828881,0.34405173092997965,1.2125416594529086,0.7857,0.695,0.668,0.7521
10,1.5983834506978407,0.3245639548061381,1.2738194958917026,1.5581332177666747,0.34397412667314103,1.2141590910935336,0.7691,0.6823,0.6691,0.7535
11,1.5982247511967425,0.32464243436049406,1.2735823168362483,1.5560972261296744,0.3439822210169235,1.212115005112751,0.7821,0.6985,0.6693,0.7564
12,1.6030894717107718,0.32463033256227203,1.2784591391484996,1.5557520224447066,0.3441119418580116,1.211640080586695,0.7749,0.6849,0.6679,0.7529
13,1.5986315577985122,0.3246036195628523,1.2740279382356599,1.5535018582753528,0.3440215937648784,1.2094802645104743,0.7501,0.6709,0.6694,0.7588
14,1.598427911652178,0.32449476409021677,1.2739331475619613,1.5544039866270452,0.34390666676360154,1.2104973198634437,0.7624,0.6799,0.6683,0.7542
15,1.595610944914881,0.324653382642832,1.270957562272049,1.5542247698247598,0.34398663803481,1.2102381317899498,0.7546,0.6808,0.6673,0.7497
16,1.6001093533058066,0.32467744457943054,1.275431908726376,1.5558560654066937,0.34412848982454336,1.2117275755821504,0.7627,0.6789,0.669,0.7541
17,1.5971328371083389,0.3245881179283405,1.2725447191799983,1.5558222931838102,0.34401922675050856,1.2118030664333015,0.7629,0.6797,0.6687,0.7525
18,1.6005522831681553,0.3245626393932879,1.2759896437748675,1.555433257464887,0.34419928891506885,1.2112339685498181,0.7772,0.676,0.6703,0.7595
19,1.5989910702490364,0.3245043969597045,1.2744866732893319,1.5583145902427609,0.34379960163148154,1.2145149886112794,0.7394,0.673,0.6666,0.7474
20,1.6014708056057796,0.32459331886837905,1.2768774867374004,1.5558280205132227,0.3440265602682436,1.2118014602449791,0.7601,0.6742,0.669,0.7554
21,1.6014343585512683,0.3245983174372099,1.2768360411140585,1.5576538550886752,0.34403495048882227,1.2136189045998529,0.7781,0.6917,0.6679,0.7522
22,1.5998194565507398,0.3247235649776712,1.2750958915730686,1.5574427892626819,0.34399118185703775,1.213451607405644,0.737,0.6686,0.6704,0.7588
23,1.5983873766992707,0.3245690140863312,1.2738183626129393,1.5542521384284107,0.3440160355079207,1.21023610292049,0.7684,0.6866,0.668,0.7513
24,1.5959457680780629,0.324565654724283,1.2713801133537799,1.5520613398248138,0.3439454900260777,1.208115849798736,0.7671,0.6865,0.6685,0.7542
25,1.6028930704536741,0.3245899190320893,1.2783031514215848,1.5572223610494935,0.34402588397842365,1.21319647707107,0.7717,0.6871,0.6671,0.7513
26,1.5969878786122451,0.3245033851036659,1.2724844935085793,1.5549386148637683,0.34391260543358293,1.2110260094301852,0.7805,0.6868,0.6696,0.7574
27,1.5984305627149993,0.3247133047574395,1.2737172579575597,1.5559609325968988,0.3440058700265647,1.2119550625703341,0.7366,0.6644,0.6649,0.7446
28,1.6024248846646012,0.32449361057433274,1.2779312740902686,1.555885336075463,0.3439109992452606,1.2119743368302025,0.7716,0.6816,0.6683,0.7544
29,1.6003814818688349,0.3245781005535581,1.275803381315277,1.5546860417500756,0.3440041793020148,1.2106818624480609,0.7793,0.6888,0.6683,0.7559
30,1.5948891880025282,0.3245657761470076,1.2703234118555207,1.5507945010536595,0.3440882928483704,1.206706208205289,0.7707,0.6755,0.6684,0.755
31,1.5967533910938536,0.32468821072768156,1.272065180366172,1.5527227935368335,0.3441234810530644,1.208599312483769,0.7476,0.6652,0.6668,0.7499
32,1.6004327020215103,0.3245552528442059,1.2758774491773044,1.554118486652744,0.34392372194749826,1.2101947647052458,0.7532,0.6736,0.6669,0.7503
33,1.5956391959354794,0.32460351837724843,1.271035677558231,1.5535687475653568,0.3440489201004155,1.2095198274649412,0.7799,0.688,0.6659,0.7477
34,1.6002842222664022,0.3247416569636418,1.2755425653027603,1.5530953658254525,0.3440377824524433,1.209057583373009,0.7619,0.6884,0.6689,0.7569
35,1.595592347000891,0.3247018910213238,1.2708904559795673,1.5510959572409,0.344142226961511,1.206953730279389,0.7759,0.679,0.6686,0.7545
36,1.6011069219371685,0.3246554670662716,1.276451454870897,1.5573750968785167,0.3441060031880302,1.2132690936904864,0.7618,0.6807,0.6661,0.7473
37,1.5975208029506693,0.3246057444605334,1.2729150584901359,1.5543949623847602,0.3440995995687976,1.2102953628159625,0.7742,0.6843,0.6686,0.7551
38,1.602090810274888,0.3246255566017697,1.2774652536731184,1.5572928642632227,0.344155562551398,1.2131373017118248,0.7856,0.6871,0.6687,0.7561
39,1.599181683689593,0.3244796874352412,1.2747019962543518,1.5559608269266145,0.34396772305390844,1.211993103872706,0.7931,0.6995,0.6685,0.7542
40,1.5998373056912611,0.32469357356468626,1.2751437321265748,1.5556181381944145,0.34405904331365783,1.2115590948807566,0.7796,0.6961,0.6681,0.754
41,1.5970834180594122,0.3245199997798201,1.2725634182795922,1.5548348889126342,0.3439510694170923,1.2108838194955418,0.7594,0.6739,0.6667,0.7474
42,1.6024228811896448,0.32461950570265874,1.277803375486986,1.557866992052242,0.3440211922177978,1.2138457998344443,0.7781,0.695,0.6699,0.7575
