Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_background,Val_Acc_vehicle
1,0.0701,0.9755,0.0097,0.9969,0.9970,0.9969,0.9970,0.9724,0.9977
2,0.0485,0.9827,0.0164,0.9942,0.9952,0.9942,0.9945,0.9985,0.9941
3,0.0465,0.9838,0.0062,0.9976,0.9976,0.9976,0.9976,0.9548,0.9989
4,0.0474,0.9835,0.0253,0.9906,0.9929,0.9906,0.9913,0.9992,0.9904
5,0.0443,0.9847,0.0146,0.9951,0.9958,0.9951,0.9953,0.9977,0.9950
