epoch,train_loss,train_pres_loss,train_type_loss,val_loss,val_pres_loss,val_type_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
0,1.6452943513500913,0.3314960186298077,1.3137983327202836,1.5781062540915536,0.34325362440621754,1.234852629685336,0.535,0.5186,0.5948,0.7147
1,1.603101452086269,0.3251660496233629,1.2779354024629062,1.5485898596428107,0.34398649009641186,1.204603369546399,0.766,0.6888,0.6192,0.7321
2,1.6040707494599118,0.3245676177249979,1.2795031317349137,1.5471822891869373,0.34405331598424516,1.2031289732026922,0.7892,0.6987,0.6348,0.7429
3,1.6006843101440753,0.3245789909868721,1.2761053191572032,1.546936563507672,0.3441308568389132,1.2028057066687587,0.7934,0.6996,0.6457,0.7501
4,1.6040399080878545,0.3244525089820437,1.2795873991058107,1.5476344523337409,0.34390332758261555,1.2037311247511253,0.7766,0.6875,0.6677,0.7628
5,1.601439701151152,0.32468209911720824,1.276757602033944,1.5381543273080418,0.34403860668066133,1.1941157206273805,0.7668,0.6792,0.663,0.7611
6,1.5955292678954431,0.3246126655558376,1.2709166023396055,1.537197588553389,0.34388191878300295,1.1933156697703862,0.7415,0.6722,0.6676,0.762
7,1.5951067168137123,0.3246912665329182,1.270415450280794,1.5427465465260344,0.3441016284382574,1.198644918087777,0.7752,0.6939,0.6671,0.7575
8,1.597926719119125,0.32468924282084094,1.273237476298284,1.5369736520867598,0.3441630862756449,1.192810565811115,0.7661,0.6699,0.666,0.7638
9,1.6002851531739577,0.3246287743039726,1.275656378869985,1.5353423142367122,0.3440528087668802,1.191289505469832,0.7601,0.6782,0.6662,0.7637
10,1.595853932023997,0.3246203354246104,1.2712335965993866,1.5305688282129177,0.34392230596568774,1.18664652224723,0.757,0.6799,0.6672,0.7638
11,1.5997142235227226,0.3245619108569401,1.2751523126657824,1.5347989999026144,0.34398230555315096,1.1908166943494634,0.7776,0.6897,0.6668,0.7646
12,1.6020368176366668,0.32460734319307444,1.2774294744435926,1.5373311346587712,0.3440062504395884,1.1933248842191828,0.7694,0.6787,0.6702,0.7633
13,1.5969499542479173,0.3245390429104671,1.2724109113374502,1.5328133918572,0.3439638555215006,1.1888495363356995,0.7732,0.6897,0.6644,0.7646
14,1.5953422768995047,0.32449010955243907,1.2708521673470656,1.5275357529066937,0.34401436591742773,1.183521386989266,0.7679,0.6891,0.6698,0.7666
15,1.6001414291422311,0.3244891786448835,1.2756522504973475,1.5385883785681052,0.3439006858255064,1.1946876927425987,0.7724,0.6815,0.6697,0.7638
16,1.6009388526491524,0.324653827859489,1.2762850247896635,1.531340538299645,0.3440822273740478,1.1872583109255972,0.7643,0.6792,0.66,0.7623
17,1.598488501591771,0.32461914143448484,1.2738693601572861,1.5427828125676288,0.34421735853369545,1.1985654540339334,0.782,0.6776,0.669,0.7643
18,1.600377818949975,0.3245410868596651,1.2758367320903101,1.5335030595351455,0.3438571919364612,1.1896458675986843,0.7536,0.6759,0.6558,0.7598
19,1.5981222501800294,0.3246076062756445,1.273514643904385,1.5364217361915142,0.34403528863373223,1.1923864475577821,0.7824,0.6921,0.667,0.7646
20,1.594346752217341,0.3246625095843004,1.2696842426330404,1.5282251458418996,0.34407235776948797,1.1841527880724116,0.7637,0.6844,0.6706,0.7682
21,1.599105086187469,0.32459429025017617,1.2745107959372928,1.5375132256927913,0.3440998320434232,1.193413393649368,0.7866,0.6911,0.6659,0.7652
22,1.598070605047818,0.32456462263112357,1.2735059824166943,1.5389052837509196,0.344084192841337,1.1948210909095827,0.7902,0.6976,0.6635,0.7644
23,1.5971238720638365,0.3246771005483774,1.2724467715154593,1.532107028274325,0.3440708995195637,1.1880361287547612,0.7396,0.6623,0.6568,0.7605
24,1.6000041607520308,0.3246384678848226,1.2753656928672081,1.5365049832415383,0.34400373548682045,1.1925012477547179,0.7564,0.6819,0.6659,0.7648
25,1.6018575572208638,0.32470743599241547,1.2771501212284482,1.5365059976762683,0.344125552190638,1.1923804454856302,0.7339,0.6618,0.6722,0.7636
26,1.5939653634392614,0.3244759638050191,1.2694893996342425,1.5307989569582108,0.34387921362372315,1.1869197433344876,0.776,0.6897,0.6683,0.7678
27,1.600451947523365,0.3245447093042834,1.2759072382190815,1.5389206904783803,0.34401193550088727,1.194908754977493,0.7754,0.6937,0.6704,0.7668
28,1.5996594213996704,0.32456757725075636,1.275091844148914,1.5378464040993984,0.3442780555450355,1.193568348554363,0.7946,0.6875,0.6686,0.769
29,1.5982677348412633,0.32464502471195295,1.2736227101293103,1.5403829770074986,0.3440988176086933,1.1962841593988054,0.7698,0.671,0.6716,0.7658
30,1.5998025383177739,0.3245756720990654,1.2752268662187085,1.5343549522336501,0.3439365925881341,1.190418359645516,0.7523,0.6734,0.6713,0.7667
31,1.6015813609965601,0.32469885545320787,1.2768825055433521,1.5338941029894715,0.34404264328552414,1.1898514597039473,0.7412,0.6722,0.6611,0.7638
32,1.5963017592695727,0.3245534112662156,1.2717483480033571,1.5346685182354787,0.344064686106843,1.1906038321286356,0.7666,0.6723,0.6688,0.7665
