Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_background,Val_Acc_vehicle
1,0.6406,0.6611,0.6736,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
2,0.6404,0.6611,0.6766,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
3,0.6404,0.6611,0.6746,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
4,0.6403,0.6611,0.6751,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
5,0.6403,0.6611,0.6744,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
6,0.6403,0.6611,0.6754,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
7,0.6403,0.6611,0.6748,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
8,0.6403,0.6611,0.6744,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
9,0.6403,0.6611,0.6744,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
