Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
29,1.2666,0.5184,1.5597,0.4543,0.4669,0.4543,0.4360,0.1896,0.5086,0.1472,0.4116,0.0173,0.5447,0.2641,0.5595,0.5084,0.0154,0.9165,0.3790,0.6525,0.6111
30,1.2495,0.5260,1.6067,0.4547,0.4576,0.4547,0.4325,0.0847,0.5951,0.1610,0.4449,0.0080,0.6135,0.2743,0.5262,0.5026,0.0031,0.9057,0.4599,0.5878,0.6583
31,1.2473,0.5249,1.4872,0.4745,0.4803,0.4745,0.4564,0.0668,0.5975,0.1412,0.4963,0.0469,0.6052,0.3853,0.5723,0.5254,0.0154,0.8904,0.3555,0.6267,0.7611
32,1.2458,0.5263,1.5494,0.4600,0.4752,0.4600,0.4434,0.0785,0.5778,0.1585,0.4770,0.0290,0.5209,0.3608,0.5583,0.5698,0.0222,0.9096,0.2981,0.5778,0.5972
33,1.2429,0.5269,1.5287,0.4723,0.4815,0.4723,0.4554,0.1158,0.5852,0.1901,0.4683,0.0512,0.5402,0.2587,0.5429,0.6036,0.0142,0.9065,0.3102,0.5928,0.7083
34,1.2403,0.5272,1.5011,0.4711,0.4850,0.4711,0.4558,0.0723,0.5802,0.1551,0.5046,0.0642,0.5778,0.4003,0.5429,0.5473,0.0086,0.8782,0.3494,0.5893,0.7583
35,1.2391,0.5278,1.4781,0.4771,0.4845,0.4771,0.4613,0.0901,0.6074,0.1965,0.4273,0.1074,0.6304,0.3029,0.5346,0.5076,0.0222,0.8889,0.3361,0.7018,0.6444
36,1.2373,0.5291,1.4980,0.4696,0.4765,0.4696,0.4488,0.0629,0.6099,0.1452,0.4280,0.0346,0.6449,0.2975,0.5653,0.5551,0.0315,0.9157,0.4231,0.5731,0.7472
37,1.2369,0.5282,1.5993,0.4639,0.4893,0.4639,0.4396,0.0497,0.6123,0.1437,0.4174,0.0309,0.4803,0.3363,0.5083,0.5440,0.0056,0.8897,0.2619,0.7491,0.7833
38,1.2364,0.5288,1.5742,0.4565,0.4608,0.4565,0.4400,0.0901,0.5802,0.2148,0.4823,0.0284,0.5466,0.2920,0.5256,0.5573,0.0315,0.9241,0.3030,0.5441,0.6667
39,1.2343,0.5314,1.5258,0.4690,0.4928,0.4690,0.4507,0.0785,0.5654,0.2064,0.5027,0.0130,0.5569,0.4003,0.5077,0.5134,0.0056,0.9149,0.3011,0.6563,0.7222
40,1.2235,0.5341,1.5560,0.4694,0.4828,0.4694,0.4518,0.0824,0.5778,0.1852,0.4386,0.0272,0.5759,0.3894,0.5576,0.4966,0.0235,0.8950,0.3018,0.7118,0.6639
41,1.2234,0.5347,1.5658,0.4708,0.4795,0.4708,0.4512,0.0777,0.6123,0.1758,0.4592,0.0235,0.6114,0.3533,0.5058,0.5200,0.0198,0.9103,0.3011,0.6634,0.7111
42,1.2216,0.5351,1.5456,0.4711,0.4738,0.4711,0.4510,0.0777,0.6123,0.1699,0.4806,0.0179,0.6077,0.3383,0.5147,0.5093,0.0160,0.9149,0.4043,0.6480,0.6528
43,1.2193,0.5353,1.5758,0.4688,0.4844,0.4688,0.4486,0.0746,0.5580,0.1610,0.4833,0.0228,0.6011,0.3989,0.5320,0.4910,0.0099,0.9050,0.3084,0.6771,0.6917
