Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
1,2.6090,0.1103,2.5546,0.1253,0.2782,0.1253,0.0757,0.0024,0.0000,0.1905,0.0508,0.0000,0.0850,0.4483,0.0000,0.0001,0.6438,1.0000,0.0000,0.0204,0.0000
2,2.2689,0.2662,2.3620,0.1564,0.2173,0.1564,0.1210,0.0083,0.1708,0.4401,0.0606,0.3194,0.2304,0.1507,0.0685,0.0526,0.2061,1.0000,0.0608,0.0067,0.0000
3,1.9946,0.3180,2.2254,0.1981,0.2616,0.1981,0.1711,0.1333,0.1429,0.3292,0.0941,0.2623,0.3392,0.0125,0.0258,0.0554,0.3890,1.0000,0.3173,0.0373,0.0000
4,1.8950,0.3360,2.2688,0.2069,0.2680,0.2069,0.1836,0.2036,0.2236,0.4277,0.1165,0.2228,0.3650,0.0187,0.1589,0.0546,0.2412,1.0000,0.3986,0.0202,0.0000
5,1.8144,0.3489,2.1784,0.2062,0.2679,0.2062,0.1908,0.1560,0.1491,0.3555,0.1533,0.3128,0.3202,0.0448,0.2274,0.0526,0.1999,1.0000,0.3788,0.0510,0.0000
6,1.7537,0.3591,2.1451,0.2281,0.2872,0.2281,0.2183,0.1643,0.2143,0.3905,0.1384,0.2865,0.3530,0.1557,0.0271,0.1048,0.2707,1.0000,0.4318,0.0589,0.0000
7,1.7068,0.3648,2.1801,0.2243,0.2923,0.2243,0.2155,0.3655,0.2267,0.4036,0.1334,0.2909,0.3340,0.0535,0.0336,0.0821,0.2480,1.0000,0.4615,0.0701,0.0240
8,1.6474,0.3753,2.1669,0.2223,0.2881,0.2223,0.2170,0.2214,0.2857,0.3569,0.1405,0.3644,0.3217,0.1083,0.0284,0.0744,0.2882,1.0000,0.4431,0.0770,0.0385
9,1.6282,0.3781,2.0008,0.2440,0.2977,0.2440,0.2234,0.2917,0.2019,0.2613,0.1467,0.4512,0.4367,0.0262,0.0762,0.1284,0.2135,1.0000,0.4756,0.0320,0.0433
10,1.6273,0.3776,2.1203,0.2226,0.2842,0.2226,0.2131,0.3345,0.2764,0.3314,0.1627,0.3271,0.2555,0.0511,0.0607,0.0733,0.2905,1.0000,0.5562,0.1022,0.0192
11,1.5631,0.3903,1.9675,0.2580,0.2860,0.2580,0.2471,0.2095,0.2888,0.4175,0.2349,0.2799,0.3853,0.1208,0.0995,0.0781,0.2390,1.0000,0.5534,0.1158,0.0192
12,1.5043,0.4048,1.8293,0.3014,0.3029,0.3014,0.2856,0.0964,0.2453,0.3474,0.3879,0.4457,0.4080,0.1345,0.0840,0.1181,0.2593,1.0000,0.5159,0.1758,0.0240
13,1.4785,0.4124,2.8186,0.1169,0.2573,0.1169,0.0746,0.1500,0.3634,0.1912,0.0966,0.2075,0.0000,0.0000,0.0026,0.0083,0.0159,1.0000,0.6269,0.0321,0.0096
14,1.4675,0.4143,1.8171,0.2727,0.2915,0.2727,0.2463,0.3131,0.3540,0.3007,0.3023,0.4621,0.4030,0.0585,0.0930,0.1199,0.2344,1.0000,0.5378,0.0641,0.0481
15,1.4860,0.4092,1.8026,0.2965,0.2973,0.2965,0.2671,0.2214,0.3727,0.3978,0.3739,0.3952,0.4317,0.0685,0.0775,0.0530,0.2537,1.0000,0.5307,0.2021,0.0144
16,1.4425,0.4174,1.7810,0.3008,0.3074,0.3008,0.2694,0.0631,0.2919,0.4263,0.3924,0.3578,0.5117,0.1980,0.0620,0.0646,0.2559,1.0000,0.4947,0.1312,0.0337
17,1.4003,0.4246,1.7047,0.3066,0.3406,0.3066,0.2710,0.1179,0.3323,0.4343,0.4490,0.3502,0.4763,0.1220,0.0607,0.0445,0.2356,1.0000,0.5562,0.1717,0.0240
18,1.3924,0.4275,1.7842,0.3111,0.3412,0.3111,0.2814,0.1690,0.3540,0.3861,0.4176,0.2832,0.4442,0.1183,0.0762,0.0532,0.3335,1.0000,0.5703,0.2264,0.0144
19,1.3841,0.4301,1.6986,0.3139,0.3400,0.3139,0.2757,0.1536,0.2609,0.4387,0.4488,0.2964,0.5172,0.0523,0.1098,0.0513,0.3092,1.0000,0.6177,0.1367,0.0240
20,1.3763,0.4327,1.6914,0.3172,0.3466,0.3172,0.2773,0.1083,0.3043,0.4299,0.4632,0.3447,0.5292,0.1034,0.0413,0.0404,0.2701,1.0000,0.6177,0.1583,0.0240
