Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_cx30,Val_Acc_motor2,Val_Acc_polaris0235pm_nolineofsig,Val_Acc_polaris0215pm,Val_Acc_forester2,Val_Acc_background,Val_Acc_miata,Val_Acc_walk2,Val_Acc_warhog_nolineofsight,Val_Acc_pickup,Val_Acc_scooter2,Val_Acc_walk,Val_Acc_silverado0255pm,Val_Acc_bicycle2,Val_Acc_scooter,Val_Acc_forester,Val_Acc_tesla,Val_Acc_gle350,Val_Acc_mustang,Val_Acc_silverado0315pm,Val_Acc_motor,Val_Acc_warhog1149am,Val_Acc_pickup2,Val_Acc_polaris0150pm,Val_Acc_miata_mustang,Val_Acc_bicycle,Val_Acc_mustang2,Val_Acc_tesla2,Val_Acc_mustang0528,Val_Acc_warhog1135am
1,1.8517,0.3788,1.7067,0.4030,0.3839,0.4030,0.3570,0.1394,0.0000,0.0000,0.0000,0.0000,0.7755,0.4766,0.3844,0.0000,0.0019,0.0000,0.0000,0.3111,0.2431,0.0010,0.1091,0.0482,0.6144,0.5307,0.3000,0.7172,0.2963,0.0000,0.0667,0.7198,0.0000,0.0000,0.0000,0.5529,0.0556
2,1.5663,0.4577,1.6108,0.4272,0.4195,0.4272,0.3890,0.1905,0.0070,0.0111,0.0444,0.0000,0.7739,0.4812,0.3902,0.0000,0.0705,0.0000,0.0000,0.7111,0.4080,0.0048,0.2051,0.0023,0.6796,0.5106,0.0000,0.7657,0.3296,0.0012,0.3944,0.7685,0.0000,0.0000,0.0000,0.5413,0.1333
3,1.4868,0.4814,1.6095,0.4363,0.4193,0.4363,0.4001,0.2146,0.0210,0.0333,0.1778,0.0000,0.7992,0.6545,0.6785,0.0000,0.1150,0.0000,0.0000,0.4000,0.0577,0.0039,0.0626,0.0654,0.5718,0.5487,0.4667,0.8061,0.3630,0.0000,0.6278,0.5403,0.0000,0.0101,0.0000,0.4453,0.1667
4,1.4151,0.5049,1.5683,0.4440,0.4471,0.4440,0.4200,0.2636,0.0210,0.1333,0.2667,0.0016,0.8015,0.5733,0.4333,0.0000,0.1353,0.0154,0.0000,0.2889,0.2033,0.0386,0.0606,0.1481,0.6925,0.5394,0.4556,0.7636,0.3963,0.0023,0.6056,0.5068,0.0000,0.0020,0.0050,0.6498,0.2111
5,1.3365,0.5330,1.5892,0.4455,0.4440,0.4455,0.4242,0.2758,0.2273,0.1889,0.2296,0.0000,0.8644,0.5732,0.4615,0.0000,0.1063,0.0017,0.0044,0.3111,0.0646,0.0068,0.0717,0.2974,0.5972,0.5173,0.4111,0.5818,0.4667,0.0035,0.7444,0.6938,0.0000,0.0000,0.0017,0.7262,0.0889
