epoch,train_loss,val_loss,vic_inv,vic_var,vic_cov,kl_env,slow
0,1.0888387624615956,4.09145048068875,0.0060606603325490905,4.0853898162049385,0.0,24.817031206959538,0.0
1,0.8337888353591995,4.103158253114555,0.005520137459836098,4.097638110899021,0.0,25.914321079198544,0.0
2,0.7733070069261597,4.10332827693496,0.008048424888610533,4.09527984661194,0.0,29.63853444302395,0.0
3,0.7383613241660921,4.104105791779922,0.008028260052943013,4.096077531576157,0.0,26.103518832181702,0.0
4,0.7124902886460255,4.24448017108491,0.02626484123853839,4.218215340949356,0.0,91.3612643984247,0.0
5,0.6675264787438431,3.7564785415500994,0.003456315863504191,3.7530222265782927,0.0,20.1444455263566,0.0
6,0.6521778931733685,4.244911512150904,0.01569649887272668,4.229215003137338,0.0,37.26337507792881,0.0
7,0.6454523737397962,3.737040290519145,0.002747559322359644,3.7342927324702373,0.0,19.743370006105295,0.0
8,0.639472238316362,3.429361692839421,0.00348739445275008,3.4258742977161796,0.0,20.17023813342214,0.0
