Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
1,1.3036,0.5082,1.7737,0.4015,0.4176,0.4015,0.3977,0.0280,0.3965,0.1248,0.3697,0.2572,0.4346,0.2258,0.7291,0.5581,0.2869,0.7125,0.1163,0.3932,0.1169
2,1.0824,0.5835,1.7515,0.4102,0.4389,0.4102,0.4108,0.0092,0.3943,0.1131,0.4371,0.3725,0.4118,0.3296,0.7399,0.4926,0.1896,0.6409,0.1803,0.4872,0.1843
3,1.0282,0.6028,1.8315,0.3970,0.4249,0.3970,0.4014,0.0518,0.4052,0.2651,0.3305,0.2918,0.4497,0.1953,0.7281,0.4766,0.2493,0.3591,0.1488,0.5277,0.2629
4,0.9992,0.6137,1.7798,0.4158,0.4412,0.4158,0.4214,0.0298,0.4118,0.1652,0.4168,0.2745,0.4742,0.2215,0.7493,0.4616,0.3133,0.5973,0.2233,0.5069,0.2787
5,0.9794,0.6209,1.8840,0.4052,0.4342,0.4052,0.4062,0.0028,0.4074,0.1550,0.3457,0.2463,0.4288,0.2140,0.7419,0.5030,0.3548,0.4413,0.1842,0.5396,0.1775
6,0.9650,0.6261,1.8752,0.4187,0.4490,0.4187,0.4228,0.0298,0.4575,0.1350,0.4938,0.2377,0.4544,0.2547,0.7729,0.4752,0.4418,0.5632,0.1398,0.4759,0.1618
7,0.9538,0.6305,1.8497,0.4189,0.4442,0.4189,0.4191,0.0321,0.4139,0.1803,0.3962,0.2604,0.4792,0.2044,0.7291,0.4326,0.3226,0.4978,0.1296,0.6364,0.3888
8,0.9445,0.6335,1.9009,0.4228,0.4588,0.4228,0.4316,0.0482,0.4815,0.1964,0.4485,0.3243,0.4559,0.1760,0.7463,0.4695,0.3045,0.7243,0.1812,0.5046,0.3236
9,0.9381,0.6361,1.8510,0.4303,0.4538,0.4303,0.4313,0.0151,0.4292,0.1676,0.4533,0.2972,0.4452,0.2434,0.6980,0.5030,0.2468,0.6790,0.1693,0.5558,0.3730
10,0.9319,0.6382,2.0046,0.4171,0.4651,0.4171,0.4231,0.0110,0.4205,0.1750,0.4419,0.2101,0.4634,0.2531,0.7271,0.3686,0.4780,0.7349,0.1998,0.6006,0.2719
