epoch,train_loss,train_pres_loss,train_type_loss,val_loss,val_pres_loss,val_type_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
0,1.2701731309966637,0.33636211526804954,0.933811015728614,1.1698529145724226,0.3301172864073862,0.8397356281650363,0.832,0.7689,0.6097,0.6961
1,1.1432831660505947,0.3072273193683169,0.8360558466822778,1.1253703320785902,0.3112189168745131,0.8141514152040772,0.8457,0.7818,0.6098,0.6979
2,1.1316301664559847,0.3003739981815733,0.8312561682744115,1.1037463666329423,0.3025536788137336,0.8011926878192088,0.8468,0.7828,0.6094,0.6999
3,1.1268386638449104,0.298860423444753,0.8279782404001574,1.1021311118001753,0.2994086564082518,0.8027224553919234,0.8475,0.7835,0.6095,0.6999
4,1.1291152589833389,0.29958798841076756,0.8295272705725713,1.1016049794543152,0.29958366753321936,0.8020213119210959,0.8472,0.7832,0.6112,0.6995
5,1.1270603817400946,0.29878756980997184,0.8282728119301227,1.0972019311793955,0.2992277066133029,0.7979742245660925,0.8477,0.7836,0.6106,0.7001
6,1.1230670514094103,0.2989515916738333,0.8241154597355769,1.0953397248920642,0.29920154265089377,0.7961381822411704,0.8471,0.7831,0.6091,0.6999
7,1.1262053633874545,0.298717266052408,0.8274880973350465,1.102818370195637,0.2988303229419148,0.8039880472537223,0.8473,0.7832,0.6096,0.6999
8,1.1231177656340663,0.2992292044965911,0.8238885611374751,1.0939548101451588,0.2994543482392118,0.794500461905947,0.8478,0.7837,0.6092,0.7009
9,1.122895076357085,0.29884259454135237,0.8240524818157328,1.0903081286316763,0.29890050914479094,0.7914076194868854,0.8472,0.7832,0.6075,0.7015
10,1.1247249168173388,0.2990229477616773,0.8257019690556615,1.0944956306605458,0.29960469591980826,0.7948909347407376,0.8471,0.7831,0.6083,0.7019
11,1.1273055949324955,0.2990233929783343,0.8282822019541611,1.1001048418293369,0.2995750871061288,0.8005297547232081,0.8475,0.7835,0.6089,0.7009
12,1.125682152867001,0.2989513285912633,0.8267308242757377,1.0960860741105436,0.29920507203839164,0.796881002072152,0.8472,0.7832,0.6082,0.7015
13,1.1295796806679481,0.299108388885579,0.830471291782369,1.0913428731902486,0.2987536063154649,0.7925892668747836,0.8471,0.7831,0.6067,0.7025
14,1.1248905981251036,0.2994373837579783,0.8254532143671254,1.0940340628584337,0.2993199779056116,0.794714084952822,0.8466,0.7827,0.6083,0.7016
15,1.1227635148349429,0.29916385883361657,0.8235996560013262,1.0926757981572455,0.2994224146792763,0.7932533834779691,0.8477,0.7836,0.6084,0.7013
16,1.1272044093286326,0.2991614101420031,0.8280429991866296,1.091191342002467,0.29927194019433867,0.7919194018081285,0.8473,0.7833,0.607,0.7016
17,1.1250192455018546,0.2992602077656146,0.82575903773624,1.1019539661354636,0.29972384973245975,0.8022301164030038,0.8485,0.7843,0.608,0.7005
18,1.1255303137498445,0.29875828669621396,0.8267720270536306,1.085226444656499,0.29882184818510865,0.7864045964713903,0.8471,0.7831,0.6055,0.7022
19,1.1256626442825763,0.2990806033187583,0.8265820409638179,1.0927653642902744,0.2991596338161141,0.7936057304741603,0.848,0.7839,0.6066,0.7015
20,1.1215615310466573,0.29856218899592796,0.8229993420507294,1.0920192898145342,0.29896955410859594,0.7930497357059384,0.8478,0.7837,0.6079,0.7011
21,1.119592337772764,0.299112031567318,0.820480306205446,1.0975113337720201,0.2993571315775948,0.7981542021944252,0.848,0.7839,0.6072,0.7011
22,1.126396604178755,0.29895796636687666,0.8274386378118783,1.0979379669781206,0.2992337720876255,0.7987041948904952,0.8479,0.7838,0.6068,0.7015
23,1.1218822489366607,0.2990248095767884,0.8228574393598723,1.0901567031141794,0.2993387238140582,0.7908179793001212,0.8461,0.7822,0.6048,0.7023
24,1.1255774864783654,0.29892064911617205,0.8266568373621933,1.0962483202651596,0.2991087218731064,0.7971395983920533,0.8461,0.7821,0.6075,0.7011
25,1.1254409061502715,0.29865050379097935,0.8267904023592921,1.0999932962771597,0.29864447004577127,0.8013488262313885,0.847,0.783,0.609,0.7002
26,1.1238438735273852,0.2992020867547559,0.8246417867726293,1.0885628782150818,0.29952286485159496,0.7890400133634868,0.8467,0.7827,0.6054,0.7019
27,1.124265878206855,0.2991576662746602,0.825108211932195,1.098575771680499,0.29927534277749523,0.7993004289030038,0.8474,0.7834,0.6083,0.7009
28,1.1235728175317576,0.2993355303291301,0.8242372872026277,1.0953263259000066,0.29940185124193863,0.7959244746580678,0.8485,0.7843,0.6055,0.7014
29,1.1220693815924445,0.2996387026354236,0.8224306789570209,1.102560238824987,0.29997211149855,0.802588127326437,0.8474,0.7833,0.6075,0.7009
30,1.1218105892920052,0.2991544688095781,0.8226561204824271,1.095953140892811,0.2996142696475719,0.7963388712452389,0.8467,0.7828,0.6057,0.701
31,1.1259598668753628,0.2988939968281146,0.827065870047248,1.0906133255469832,0.29875969292384436,0.7918536326231389,0.8468,0.7828,0.6063,0.7015
32,1.1242193125919575,0.29914785127108545,0.8250714613208721,1.0959677022579963,0.29940049866229873,0.7965672035956977,0.8477,0.7836,0.6064,0.7014
33,1.125260856486758,0.29934267403276277,0.8259181824539954,1.0964557933014847,0.29951510865272246,0.7969406846487621,0.8471,0.7831,0.6054,0.7013
34,1.122546491951778,0.2990838817323234,0.8234626102194545,1.0978339240161334,0.2989872010460851,0.7988467229700484,0.8467,0.7827,0.6055,0.7013
35,1.1262893676757812,0.29946027194157204,0.8268290957342093,1.0913977372018915,0.2994873807701047,0.7919103564317868,0.8472,0.7832,0.6031,0.7015
36,1.1271368780566147,0.29995687064820953,0.8271800074084051,1.09361941266258,0.299656093946124,0.793963318716456,0.8463,0.7823,0.6047,0.7011
37,1.1267276430003523,0.29906639685997594,0.8276612461403763,1.099583020831079,0.29922149320058217,0.8003615276304968,0.8468,0.7828,0.6056,0.7008
38,1.124926053560697,0.2997749389324644,0.8251511146282328,1.0942530962238681,0.2997631168101303,0.7944899794137379,0.8468,0.7829,0.6061,0.7011
39,1.122361969884574,0.29954168587844,0.8228202840061339,1.093094273617393,0.2996674218006081,0.793426851816785,0.8477,0.7836,0.604,0.7009
40,1.1269394447063577,0.29918510781042773,0.82775433689593,1.09693065442537,0.29932365523150756,0.7976069991938626,0.8469,0.7829,0.6049,0.7008
41,1.1290350592737173,0.2991553390057713,0.829879720267946,1.0968965651916336,0.2992339411600805,0.797662624031553,0.8466,0.7827,0.6069,0.701
42,1.125510886113903,0.29961577397758826,0.8258951121363146,1.0911304336505583,0.2995490922161747,0.7915813414343836,0.8477,0.7836,0.6038,0.7009
