Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_cx30,Val_Acc_motor2,Val_Acc_polaris0235pm_nolineofsig,Val_Acc_polaris0215pm,Val_Acc_forester2,Val_Acc_background,Val_Acc_miata,Val_Acc_walk2,Val_Acc_warhog_nolineofsight,Val_Acc_pickup,Val_Acc_scooter2,Val_Acc_walk,Val_Acc_silverado0255pm,Val_Acc_bicycle2,Val_Acc_scooter,Val_Acc_forester,Val_Acc_tesla,Val_Acc_gle350,Val_Acc_mustang,Val_Acc_silverado0315pm,Val_Acc_motor,Val_Acc_warhog1149am,Val_Acc_pickup2,Val_Acc_polaris0150pm,Val_Acc_miata_mustang,Val_Acc_bicycle,Val_Acc_mustang2,Val_Acc_tesla2,Val_Acc_mustang0528,Val_Acc_warhog1135am
1,1.4665,0.4706,1.3673,0.4838,0.4763,0.4838,0.4592,0.4692,0.0437,0.0000,0.0148,0.0000,0.9969,0.5565,0.7299,0.0000,0.1556,0.0513,0.0289,0.1778,0.0151,0.0010,0.0263,0.5178,0.6117,0.5314,0.5556,0.0586,0.0000,0.0573,0.3333,0.9091,0.0000,0.0020,0.0251,0.7956,0.3667
2,1.2203,0.5522,1.2907,0.5211,0.5329,0.5211,0.5062,0.4735,0.0070,0.0222,0.2000,0.0000,0.9854,0.6512,0.7225,0.0000,0.4193,0.0427,0.0467,0.4667,0.2431,0.0802,0.1818,0.2824,0.6474,0.5249,0.5667,0.2596,0.3407,0.0000,0.4278,0.9079,0.0000,0.0162,0.0000,0.8098,0.2778
3,1.1258,0.5873,1.2629,0.5299,0.5365,0.5299,0.5082,0.5492,0.0752,0.0556,0.2370,0.0000,0.9992,0.7759,0.7523,0.0000,0.5787,0.0068,0.0267,0.4444,0.1662,0.0647,0.1354,0.1894,0.4753,0.5198,0.4333,0.3889,0.4259,0.0023,0.4500,0.9177,0.0000,0.0061,0.0017,0.7929,0.3889
4,1.0386,0.6205,1.2679,0.5394,0.5318,0.5394,0.5233,0.6484,0.0420,0.0889,0.4148,0.0000,0.9954,0.5973,0.7307,0.0000,0.4792,0.0359,0.0333,0.6444,0.2102,0.0300,0.3313,0.2285,0.6484,0.5259,0.3000,0.4313,0.4704,0.0129,0.5333,0.9241,0.0000,0.0020,0.0033,0.7787,0.5556
5,0.9509,0.6559,1.3142,0.5394,0.5368,0.5394,0.5286,0.6073,0.1119,0.3889,0.2222,0.0190,0.9916,0.6129,0.7051,0.0000,0.3188,0.0667,0.2822,0.7333,0.2047,0.0357,0.1525,0.3008,0.6387,0.5753,0.2000,0.5535,0.4111,0.0035,0.6778,0.8794,0.0089,0.0020,0.0084,0.7262,0.3444
