epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
0,0.02,↑,0.0257736761683663,0.0,115.73480851719768,0.4209205646449849,1.8074049460697263,0.8749,0.8008,0.537,0.5674,0.023190975599193378,206.33381101359493,206.33381101359493,0.42797418547105853,207.99057881728461,0.8648,0.7871,0.5683,0.6226,206.35700198919412
1,0.04,↑,0.0377348241968359,0.21754507542441504,10.877254004761058,0.41941057915185154,2.08522310160514,0.8798,0.8108,0.6001,0.5907,0.03374282813266567,9.991136737491773,9.991136737491773,0.4386673974602119,11.811909330927808,0.8719,0.7988,0.5385,0.5015,10.024879565624438
2,0.06,↑,0.037752976068072125,0.20956272060649078,5.239068129997936,0.4160122434316888,2.1366206235966363,0.8781,0.8086,0.5962,0.5787,0.037500498613909534,5.935986329679904,5.935986329679904,0.43401119112968445,7.803707016550976,0.8763,0.8067,0.5522,0.5136,5.973486828293813
3,0.08,↑,0.04034167284939722,0.21296931597161495,3.549488679037157,0.4169536993986912,2.1993849663272402,0.8747,0.804,0.5809,0.5611,0.03813892966338798,4.31850334159706,4.31850334159706,0.43368864711374044,6.1952247891737064,0.8753,0.8016,0.603,0.6222,4.356642271260448
4,0.1,↑,0.042388833631688654,0.210200447298285,2.6275056489547914,0.4205510174173963,2.245713895934994,0.8677,0.7936,0.5611,0.5398,0.04273454633379436,2.7069219480390134,2.7069219480390134,0.4405957964127478,4.668267193047897,0.8788,0.8141,0.5814,0.573,2.749656494372808
5,0.12000000000000001,↑,0.043531798947732174,0.20446043648701845,2.044604335544475,0.4243385375022664,2.2828065953160497,0.8612,0.7845,0.5409,0.5234,0.04157702720967,2.10783240393452,2.10783240393452,0.4385309157407154,4.1068066488141595,0.8793,0.8099,0.5583,0.5273,2.14940943114419
6,0.14,↑,0.04507544241768509,0.19716352465460016,1.6430294086432973,0.42796833755716557,2.3111149313757133,0.8539,0.7744,0.5294,0.5112,0.045599445204614945,1.7630759973240935,1.7630759973240935,0.4410325807478765,3.7877787688504094,0.8812,0.8143,0.5756,0.5542,1.8086754425287084
7,0.16,↑,0.04762872783353277,0.18880233764368076,1.3485881210719204,0.432714464228779,2.3389066232338562,0.8458,0.7624,0.5135,0.5002,0.04647945631902827,1.5100164931753408,1.5100164931753408,0.44995927924047346,3.5644651839266652,0.8786,0.8064,0.5791,0.565,1.556495949494369
8,0.18,↑,0.04925274837022667,0.1813335048344936,1.1333344310157611,0.4362983624131076,2.3588304573482537,0.8405,0.7553,0.4942,0.4833,0.04885754311133338,1.242522467089736,1.242522467089736,0.45435023842298466,3.3194224717824357,0.8794,0.8078,0.5957,0.5863,1.2913800102010693
9,0.19999999999999998,↑,0.05112115947331669,0.1728086949291929,0.9600482667154113,0.44057439109231655,2.3770902843152366,0.8333,0.7453,0.4802,0.4731,0.050949307705235224,0.957309289632932,0.957309289632932,0.46502882015445957,3.0937511454457822,0.8757,0.7997,0.5462,0.5109,1.0082585973381673
