epoch,train_loss,train_pres_loss,train_type_loss,val_loss,val_pres_loss,val_type_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
20,1.3465059518181677,0.31418249398390874,1.032323457834259,1.2650499423124784,0.3239678887449143,0.941082053567564,0.8091,0.7408,0.4941,0.6244
21,1.3469594049833182,0.31445405590755554,1.0325053490757625,1.2638428495201048,0.32381749879620414,0.9400253507239006,0.8021,0.7353,0.4929,0.6242
22,1.3441284341584465,0.31435801053236906,1.0297704236260776,1.2626720650374395,0.32379116576134004,0.9388808992760994,0.8043,0.7371,0.4944,0.6245
23,1.347096430528069,0.31392778958186546,1.0331686409462035,1.261907012178627,0.32387257414841586,0.9380344380302112,0.8118,0.7431,0.493,0.6241
24,1.3449862654708742,0.3141335606258807,1.0308527048449934,1.264781666594529,0.3238799288002078,0.9409017377943213,0.8059,0.7383,0.4926,0.6237
25,1.347371817267542,0.314176868064334,1.033194949203208,1.262331933526121,0.32391150308117644,0.9384204304449446,0.8061,0.7384,0.4918,0.6245
26,1.346094956132398,0.31408420228831646,1.0320107538440815,1.2644350680618075,0.32346122086543455,0.9409738471963729,0.8017,0.735,0.4951,0.6248
27,1.3459990524170569,0.3141918030594641,1.031807249357593,1.2632041994554515,0.32410096990104525,0.9391032295544062,0.8068,0.739,0.4938,0.6245
28,1.3437539867127921,0.31406232596076133,1.0296916607520308,1.2628149735300165,0.32383558954888764,0.9389793839811288,0.8073,0.7394,0.4933,0.6244
29,1.3433154887798926,0.31430816650390625,1.0290073222759863,1.263029526475394,0.3242998625102796,0.9387296639651143,0.8103,0.7417,0.4936,0.6244
30,1.3449124606914167,0.3143924541119239,1.0305200065794926,1.2650305623823255,0.32423567837955547,0.9407948840027701,0.8073,0.7394,0.4946,0.6246
31,1.3443913548315236,0.31411791733152356,1.0302734375,1.2627909652414084,0.32366093770288695,0.9391300275385215,0.803,0.7361,0.4939,0.6244
32,1.3435406065113664,0.314489248260579,1.0290513582507874,1.2596057458597538,0.32402843781785623,0.9355773080418975,0.8051,0.7378,0.4894,0.6242
33,1.3446191033886978,0.31406930776742786,1.03054979562127,1.26322110670095,0.32376578375903525,0.9394553229419148,0.8054,0.738,0.4931,0.6244
34,1.3434364865249917,0.3141570963973392,1.0292793901276525,1.262195217312208,0.3237508631148827,0.9384443541973252,0.8034,0.7364,0.4924,0.6238
35,1.3466030697607552,0.3142231908337823,1.032379878926973,1.2634876705602927,0.3237072212874394,0.9397804492728532,0.8018,0.7351,0.4928,0.6241
36,1.3474092761780918,0.3143294357178382,1.0330798404602537,1.2623191896898263,0.3240086563406228,0.9383105333492036,0.8052,0.7379,0.4922,0.6248
37,1.3447955508447136,0.3142757061621871,1.0305198446825266,1.2629199675245628,0.3239630701799472,0.9389568973446156,0.8063,0.7387,0.4938,0.6249
38,1.3434997072902852,0.314003456176434,1.0294962511138512,1.26628820783874,0.32394774798871406,0.942340459850026,0.8083,0.7403,0.4949,0.6238
39,1.34556193060837,0.31455849968786265,1.0310034309205074,1.2668220541153588,0.3241847030343772,0.9426373510809817,0.8058,0.7383,0.4958,0.6243
40,1.34633181139392,0.3143812022727744,1.0319506091211457,1.2596253371304753,0.3238983154296875,0.9357270217007877,0.8037,0.7366,0.4899,0.6242
