epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
11,0.23999999999999996,↑,0.0360958153008377,0.21016089772821137,0.9552768122269915,0.3238376403294898,2.1007624485200496,0.8416,0.7493,0.4641,0.6346,0.04153949586674571,1.0238897195032666,1.0238897195032666,0.35911218748560975,2.8439887094497682,0.8637,0.7751,0.5922,0.7522,1.0654292153700122
12,0.25999999999999995,↑,0.03743348674314268,0.2058290571472439,0.8576210911974601,0.323892546874733,2.1165260774677512,0.8394,0.7465,0.4525,0.6243,0.041988126670143434,0.8516163429617882,0.8516163429617882,0.3593829032565866,2.700283488886697,0.867,0.7821,0.6238,0.7652,0.8936044696319316
13,0.27999999999999997,↑,0.03840887814002698,0.20073954190301363,0.7720751892723413,0.32382313458866396,2.1339552883982327,0.8359,0.7413,0.4398,0.612,0.04378876836970449,0.795570458642074,0.795570458642074,0.35910561312522205,2.660834286553519,0.8632,0.7736,0.5914,0.748,0.8393592270117785
14,0.3,↑,0.03959942755644783,0.19591166175549077,0.6996845039733605,0.32387691997718016,2.145771339328176,0.8337,0.7383,0.4337,0.6042,0.044435674976557496,0.6852246998463358,0.6852246998463358,0.35928578190505506,2.572008478982108,0.8619,0.7708,0.6334,0.7661,0.7296603748228934
15,0.32,↑,0.04107695238918979,0.19190329744955292,0.6396776324236625,0.3238793567736169,2.1631070751499664,0.8293,0.732,0.4238,0.5937,0.04727074367127248,0.688084805565221,0.688084805565221,0.3596932984037059,2.5710789850779943,0.859,0.7642,0.6434,0.7722,0.7353555492364935
16,0.34,↑,0.04234888284495697,0.18715207367969422,0.5848502431656325,0.32375853691343476,2.170878370243195,0.8272,0.7293,0.4173,0.5866,0.048224038604114734,0.5666188237496784,0.5666188237496784,0.3597939796958651,2.4824037395204814,0.869,0.7866,0.6222,0.7641,0.6148428623537932
17,0.36000000000000004,↑,0.043340748370544656,0.18297602275702946,0.5381647669671306,0.32388362434788665,2.1846475056619035,0.8238,0.7245,0.4077,0.5774,0.049881577116570305,0.5526896892275129,0.5526896892275129,0.3597240514521088,2.4769232654571534,0.8677,0.7828,0.6385,0.771,0.6025712663440832
18,0.36000000000000004,→hold,0.044171248757199987,0.17892040064283402,0.4970010930988782,0.3238829809207272,2.1926584182343443,0.8237,0.7244,0.3992,0.5692,0.050469860346721754,0.47077549879040037,0.47077549879040037,0.35916418289499624,2.412973894732339,0.8677,0.7828,0.6107,0.7601,0.5212453591371221
19,0.36000000000000004,→hold,0.04549020686002661,0.17982111575502208,0.499503079438608,0.3238562908345278,2.195703401538987,0.8213,0.7212,0.4008,0.5694,0.051280702810202326,0.48110231703945566,0.48110231703945566,0.3594983567084585,2.4199250294481005,0.8655,0.7783,0.5944,0.7516,0.532383019849658
20,0.36000000000000004,→hold,0.046363458621074397,0.17998070718103132,0.4999463896274899,0.32381709935895914,2.1926023217130837,0.822,0.7221,0.4029,0.5723,0.053089714241879325,0.49754115057843074,0.49754115057843074,0.3595606501294034,2.4303388101713996,0.8614,0.7691,0.6274,0.7665,0.5506308648203101
21,0.38000000000000006,↑,0.04723005648961805,0.18081110773976466,0.5022530570252692,0.3237966626031651,2.1926388002537753,0.8228,0.7233,0.4053,0.5729,0.05386668562889099,0.5488855759373733,0.5488855759373733,0.35946455445672787,2.466868109021868,0.859,0.7639,0.6092,0.756,0.6027522615662643
22,0.38000000000000006,→hold,0.04798444181234475,0.17707800192753254,0.4659947481079022,0.3238099166568275,2.2009816071781274,0.8196,0.7191,0.4009,0.5672,0.05466183101492269,0.4578813603094646,0.4578813603094646,0.3594533007591963,2.4010864988395144,0.8634,0.7735,0.5733,0.7333,0.5125431913243873
23,0.38000000000000006,→hold,0.04891298890300614,0.17707274674663637,0.4659809183152937,0.3238296223840674,2.199740458995851,0.8214,0.7217,0.3971,0.5656,0.05648705261626414,0.43071336546114514,0.43071336546114514,0.36079645388892717,2.389202404873712,0.8677,0.7824,0.6201,0.7587,0.48720041807740927
24,0.38000000000000006,→hold,0.0500713160422353,0.17757132872524037,0.4672929759145115,0.32377133232056265,2.2042915570370667,0.8209,0.7207,0.398,0.5666,0.057554893807641096,0.48195427366665433,0.48195427366665433,0.3592806754261255,2.427150377375739,0.862,0.7705,0.6368,0.7728,0.5395091674742954
25,0.38000000000000006,→hold,0.05116814238727508,0.17773003482926522,0.4677106241246784,0.323833868831064,2.2032734684459347,0.8205,0.7203,0.3975,0.5657,0.05922367166195597,0.4590255702180522,0.4590255702180522,0.3598190209695271,2.4131947336878095,0.8633,0.7734,0.5884,0.7507,0.5182492418800082
26,0.38000000000000006,→hold,0.052407783661089564,0.179026961617151,0.47112358896928247,0.3237650047126421,2.2034537695908614,0.8221,0.7228,0.4003,0.5687,0.059541156675134384,0.45206449553370476,0.45206449553370476,0.35936002113989424,2.416114013705935,0.8617,0.7697,0.5829,0.7456,0.5116056522088391
27,0.38000000000000006,→hold,0.05288673929019227,0.1792106775976821,0.4716070524953866,0.32379114729531294,2.2036809010592013,0.8209,0.7209,0.401,0.5669,0.060263086536100935,0.45762872425573214,0.45762872425573214,0.35924600059432643,2.407801536662238,0.8668,0.7811,0.5815,0.7356,0.5178918107918331
28,0.38000000000000006,→hold,0.05369267647976995,0.17990221069674306,0.4734268763976841,0.32378506839980986,2.202630655098094,0.8207,0.7209,0.4043,0.5707,0.06112193588167429,0.4948548507477556,0.4948548507477556,0.35886661777538914,2.435271284409932,0.8553,0.7565,0.6267,0.7602,0.5559767866294298
29,0.4000000000000001,↑,0.05479588970272156,0.18024226615314365,0.47432175928254644,0.3238081708550453,2.201677238376692,0.8225,0.7234,0.4044,0.5707,0.06238654426698174,0.5181902611681394,0.5181902611681394,0.3600234292660441,2.4549653041362762,0.859,0.7641,0.6357,0.7671,0.5805768054351211
30,0.4000000000000001,→hold,0.05543757813741404,0.17674065258841662,0.44185162356387936,0.32380392223928633,2.2128924474244664,0.8194,0.7192,0.3961,0.5617,0.06348282906625952,0.4398876159105982,0.4398876159105982,0.36002539737948347,2.402235867466245,0.8551,0.7557,0.6107,0.7531,0.5033704449768577
31,0.4000000000000001,→hold,0.05625641295390624,0.17657071684064307,0.4414267850245938,0.32374747401534015,2.2121411100403514,0.8196,0.7194,0.3973,0.5639,0.06414994421281985,0.4475615617632866,0.4475615617632866,0.36054178528487685,2.409121484075274,0.8645,0.7752,0.6331,0.7715,0.5117115059761065
32,0.4000000000000001,→hold,0.056821499102876045,0.17729778781865302,0.44324446226727,0.32377854393260724,2.213767810037209,0.8198,0.7194,0.397,0.5642,0.06551922294710363,0.41987894356250766,0.41987894356250766,0.35930745583559787,2.3905891406536104,0.8634,0.7732,0.6258,0.7641,0.4853981665096113
33,0.4200000000000001,↑,0.05695740282431785,0.1775186996190993,0.44379674194998064,0.323791780501272,2.2107285523481024,0.8197,0.7197,0.4009,0.565,0.06519461101719311,0.42046830884047914,0.42046830884047914,0.35938622709895884,2.3876079705783297,0.8636,0.7739,0.6092,0.7553,0.48566291985767224
34,0.4200000000000001,→hold,0.05775445132856166,0.17443530851959518,0.4153221761159246,0.3237826140457375,2.222330283404725,0.8178,0.7168,0.3915,0.557,0.06674728866666556,0.42501362975154605,0.42501362975154605,0.35946413496775287,2.3935178542137145,0.8539,0.7531,0.6201,0.7602,0.4917609184182116
35,0.4400000000000001,↑,0.05811859825288768,0.1740753311030878,0.41446508678885224,0.32373548036539784,2.2193011986844056,0.8179,0.7171,0.395,0.5586,0.06653786691171783,0.4810286370558398,0.4810286370558398,0.35938106102602824,2.4330058109760286,0.8595,0.765,0.6174,0.7588,0.5475665039675577
36,0.4400000000000001,→hold,0.05874511938344967,0.1708235652873443,0.38823537798313046,0.32376616410807313,2.2287520978776194,0.8155,0.7136,0.3877,0.5513,0.06699415354856424,0.39890244013496806,0.39890244013496806,0.35993571361260757,2.379764012949807,0.8557,0.7569,0.5822,0.7423,0.4658965936835323
37,0.4400000000000001,→hold,0.05926913278006162,0.17109683119694502,0.3888564366525594,0.323750900556035,2.2286817634006066,0.8156,0.714,0.3871,0.5527,0.06825365357633148,0.3779303572859083,0.3779303572859083,0.3600770874534334,2.3648389177662987,0.858,0.7617,0.5976,0.7488,0.4461840108622398
38,0.46000000000000013,↑,0.05958607031971548,0.17140891402959824,0.38956571567523446,0.32372830279980863,2.227519540567584,0.8155,0.7141,0.3911,0.5536,0.06737357084772416,0.3882180933015687,0.3882180933015687,0.3591026895386832,2.3724777274472375,0.859,0.7639,0.6186,0.7585,0.45559166414929286
39,0.46000000000000013,→hold,0.059782950199808414,0.16744707889004007,0.3640153826237721,0.32374522101372727,2.2337889264553037,0.814,0.7115,0.3839,0.5473,0.06880541249045304,0.36189759060740473,0.36189759060740473,0.35988498563213006,2.3569011734213148,0.8525,0.7502,0.5926,0.7426,0.43070300309785775
40,0.48000000000000015,↑,0.06015647019838141,0.1673567891017142,0.3638191001910021,0.3237479031916116,2.2334483050038223,0.8137,0.7112,0.3843,0.548,0.06809300478547811,0.3703848785374846,0.3703848785374846,0.3595402039481061,2.355886273724692,0.8574,0.7602,0.5801,0.7383,0.43847788332296267
41,0.48000000000000015,→hold,0.06041533093702328,0.164636691995899,0.34299311587654446,0.3237543446751192,2.240394555343559,0.8125,0.7098,0.3792,0.5406,0.06821009121303047,0.3453114361209529,0.3453114361209529,0.35948398389986586,2.342618988752365,0.8576,0.7607,0.614,0.7594,0.41352152733398334
42,0.48000000000000015,→hold,0.06072427336811438,0.16442739214322694,0.3425570747978508,0.32374637400663997,2.2403302214271843,0.8116,0.7084,0.3806,0.5428,0.06908201919602497,0.3230310069876058,0.3230310069876058,0.3592563433945179,2.3282918761457716,0.8569,0.7594,0.5289,0.7108,0.39211302618363075
43,0.48000000000000015,→hold,0.06121619570024913,0.1660238972924712,0.3458831272085397,0.3237598137229598,2.244613488653576,0.8131,0.7106,0.3779,0.5401,0.06930326149399792,0.3482631665893963,0.3482631665893963,0.3599627824446985,2.3448194568497795,0.8557,0.7569,0.6061,0.7505,0.4175664280833942
44,0.48000000000000015,→hold,0.06135249224265721,0.16510316535498437,0.34396493528297684,0.3237512132002451,2.239937771329641,0.8131,0.7107,0.3793,0.5418,0.06967158137155431,0.34797482312789985,0.34797482312789985,0.36002950030778136,2.3541616410868507,0.8529,0.7508,0.5968,0.7509,0.41764640449945417
45,0.48000000000000015,→hold,0.06165478540672648,0.16587854934270002,0.3455803184497655,0.32369813642628015,2.239485787232938,0.8117,0.7088,0.3817,0.544,0.06982190620686327,0.3575274868948119,0.3575274868948119,0.3595265828073025,2.3528250908851622,0.8552,0.7559,0.5611,0.7248,0.4273493931016752
46,0.48000000000000015,→hold,0.06157927068785705,0.16631528808836485,0.3464901912386703,0.32376005244246764,2.2413907266924973,0.813,0.7104,0.3818,0.5439,0.070230157364692,0.3269267405143806,0.3269267405143806,0.3593484375200101,2.3338386968203952,0.8611,0.768,0.5947,0.746,0.3971568978790726
47,0.5000000000000001,↑,0.061611205521026696,0.1666150770272053,0.3471147517017335,0.3237001857406416,2.2399738762206023,0.8133,0.711,0.3832,0.5451,0.06994570751275335,0.34918565839529037,0.34918565839529037,0.3594121327038322,2.3451554237093246,0.8595,0.7649,0.5806,0.7354,0.41913136590804373
48,0.5000000000000001,→hold,0.06187064537628032,0.1636317659968453,0.3272635319936906,0.3237365867143554,2.2472204147607173,0.8106,0.7076,0.3778,0.5387,0.07021438469844204,0.31229740285447666,0.31229740285447666,0.3593970786247935,2.3252396047115327,0.8559,0.7571,0.5705,0.7312,0.3825117875529187
49,0.5000000000000001,→hold,0.06230499604223996,0.1637987917532994,0.3275975835065988,0.32375234084250537,2.247540553051117,0.8109,0.7077,0.3777,0.5395,0.07095219425857067,0.32554006944809644,0.32554006944809644,0.3599312606879643,2.3315403463159288,0.8589,0.7634,0.5831,0.7366,0.3964922637066671
50,0.5000000000000001,→hold,0.062373353111295646,0.1635020632493961,0.3270041264987922,0.3237746902183736,2.2451252919053633,0.8109,0.7079,0.3776,0.5382,0.07140098469065768,0.30831717078174864,0.30831717078174864,0.3599515940994024,2.321790209327425,0.8562,0.7577,0.5974,0.7473,0.37971815547240634
51,0.5000000000000001,→hold,0.06228245923705503,0.16396307100575613,0.32792614201151227,0.3237049793694843,2.245046430892599,0.8113,0.7084,0.3787,0.5402,0.07168680795601436,0.32592297324112485,0.32592297324112485,0.3602785351127386,2.332458346400942,0.8509,0.7468,0.5765,0.7356,0.3976097811971392
52,0.5000000000000001,→hold,0.063012985618977,0.16440868464851113,0.32881736929702227,0.32371575678997055,2.2459212448603596,0.812,0.7091,0.3789,0.5416,0.071780946228121,0.32810782351664136,0.32810782351664136,0.36014775796660353,2.3342736630780356,0.8569,0.7594,0.5677,0.7292,0.3998887697447624
53,0.5000000000000001,→hold,0.06329274063924727,0.16480215290213693,0.32960430580427386,0.32375010999547404,2.245986888086563,0.8123,0.7096,0.3784,0.5396,0.07199873679982764,0.3293499416751521,0.3293499416751521,0.35955087471221175,2.336084590298789,0.8543,0.7539,0.534,0.7103,0.40134867847497974
54,0.5000000000000001,→hold,0.06301077210388475,0.165209766435839,0.330419532871678,0.3237446527357387,2.2451076587262593,0.8117,0.709,0.3809,0.5399,0.0719699166076524,0.32970550032598633,0.32970550032598633,0.35988741306321964,2.3374352085590364,0.8554,0.7564,0.5927,0.7451,0.40167541693363873
55,0.5000000000000001,→hold,0.06291181409944233,0.16509258818701117,0.33018517637402234,0.32372645384172877,2.243375535462892,0.8114,0.7084,0.381,0.5411,0.0720896283111402,0.34517780932996955,0.34517780932996955,0.35960542934281486,2.347328688928059,0.851,0.7469,0.6029,0.7527,0.41726743764110974
56,0.5000000000000001,→hold,0.06305899343668668,0.16609777762323702,0.33219555524647404,0.32375212552280147,2.2447644565098797,0.8115,0.7086,0.3811,0.542,0.07274879546037742,0.32148698527898106,0.32148698527898106,0.3594672381026404,2.334246175289154,0.8585,0.7626,0.5692,0.73,0.3942357807393585
57,0.5200000000000001,↑,0.06330904599102759,0.16564678315664733,0.33129356631329465,0.323737828989713,2.241082992062263,0.8117,0.709,0.3841,0.5447,0.072381119163973,0.32397825939314706,0.32397825939314706,0.35937085540166924,2.3330596816539764,0.8617,0.7695,0.5754,0.7355,0.39635937855712006
58,0.5200000000000001,→hold,0.06325160965198925,0.16266521387071994,0.31281773025860027,0.3237193774919656,2.247571400613174,0.8111,0.7083,0.3768,0.538,0.072377313274358,0.30747881561517715,0.30747881561517715,0.3597940776284252,2.3269310390949247,0.8559,0.7571,0.5639,0.7263,0.3798561288895351
59,0.5400000000000001,↑,0.06342959078936773,0.1625827452515493,0.31265913711699933,0.3237275332731291,2.248516401623617,0.8108,0.708,0.377,0.5375,0.07225080577922718,0.3173715283615249,0.3173715283615249,0.36023747823068075,2.32897659437997,0.8543,0.7539,0.579,0.7343,0.3896223341407521
60,0.5400000000000001,→hold,0.0633082370323059,0.1595288903185252,0.29542385935160775,0.32372984795475734,2.252984121400334,0.81,0.7066,0.373,0.5322,0.07255946325404303,0.2927330828564508,0.2927330828564508,0.36029148510524206,2.316469569035939,0.8527,0.7505,0.4998,0.6959,0.3652925461104938
61,0.5400000000000001,→hold,0.06328024839707404,0.15979169065283202,0.29591052636794724,0.3237252889361886,2.2519700892456394,0.8096,0.7061,0.3759,0.5343,0.07278792163623231,0.30405258253216744,0.30405258253216744,0.35980910329946447,2.3242590853146146,0.8484,0.7419,0.5242,0.7103,0.37684050416839976
62,0.5600000000000002,↑,0.06328880532662849,0.16000737188627792,0.29630993611716294,0.32371115594230654,2.253223497887508,0.8082,0.7044,0.3729,0.5327,0.07197092461266688,0.2990725738448756,0.2990725738448756,0.35976036535842076,2.3229213627747125,0.8541,0.7533,0.563,0.7279,0.3710434984575425
63,0.5600000000000002,→hold,0.06331272066563036,0.15726521823939174,0.28083074593029317,0.32373668282476975,2.2610096029916513,0.8065,0.7019,0.3684,0.5271,0.07236089205635446,0.27777569044913564,0.27777569044913564,0.36016100766403336,2.30729908653668,0.851,0.7469,0.5395,0.7158,0.35013658250549007
64,0.5800000000000002,↑,0.06370141094130227,0.15730087755865374,0.2808944228777148,0.32370055378687085,2.2580583205130105,0.807,0.7026,0.371,0.5296,0.0721260631190879,0.2801809268231903,0.2801809268231903,0.35971194332199435,2.3097767559119635,0.8512,0.7476,0.5614,0.7254,0.35230698994227816
65,0.5800000000000002,→hold,0.06355090647634938,0.15485918804650353,0.2669986075615318,0.3237042519313213,2.2667845235229533,0.8055,0.7005,0.3628,0.5206,0.07258523328495878,0.2670626517065934,0.2670626517065934,0.35999634752316134,2.3056492027214595,0.8478,0.7402,0.5115,0.7029,0.3396478849915522
66,0.6000000000000002,↑,0.06347462459153452,0.15460886362120302,0.26656701407475725,0.32370922282794723,2.264140356549978,0.8058,0.701,0.3651,0.5227,0.07240746136222567,0.2504137367435864,0.2504137367435864,0.3602091108156102,2.2947286321435656,0.8486,0.7422,0.4332,0.6707,0.3228211981058121
67,0.6000000000000002,→hold,0.0633886121576626,0.15175959680613368,0.25293265148208666,0.32371397333058805,2.2682482048993657,0.8052,0.7,0.3607,0.5175,0.07236408166055168,0.23820499237094606,0.23820499237094606,0.35956228849078925,2.2883687015942167,0.8508,0.7467,0.536,0.7187,0.31056907403149775
68,0.6000000000000002,→hold,0.06355597747069547,0.15227670024841775,0.25379449040901364,0.3237170496213569,2.2719225041713553,0.8034,0.6976,0.3606,0.5179,0.07239232016461236,0.254046945007784,0.254046945007784,0.35998257630637714,2.2966037121840888,0.8446,0.7338,0.4771,0.6848,0.3264392651723964
69,0.6200000000000002,↑,0.06335804057061091,0.15200281706132762,0.25333801843744796,0.32370160237826345,2.266318794495548,0.8058,0.7011,0.3637,0.5192,0.07214188522526196,0.2594537521472999,0.2594537521472999,0.35978494718670845,2.298485677242279,0.8453,0.7354,0.4976,0.6955,0.3315956373725618
70,0.6200000000000002,→hold,0.06354298804494912,0.14971870685665553,0.24148178356894212,0.3236749539966371,2.2736154069973566,0.8033,0.6978,0.359,0.5148,0.0722621575263994,0.24098712367670877,0.24098712367670877,0.3602929499958243,2.2900627315044404,0.845,0.7346,0.4775,0.688,0.3132492812031082
71,0.6200000000000002,→hold,0.06337831118260835,0.14924993115402033,0.2407256935030471,0.32373690279330386,2.272427443674348,0.8036,0.6982,0.3567,0.5134,0.0725979620218277,0.2465767489373684,0.2465767489373684,0.359645192027092,2.2901530929974148,0.8482,0.7413,0.4912,0.6914,0.3191747109591961
72,0.6200000000000002,→hold,0.06369442497133627,0.14956328839395705,0.24123110852533727,0.3237104133124305,2.271280408569697,0.803,0.6968,0.359,0.5158,0.07267850668834788,0.244493360593915,0.244493360593915,0.3602695191864456,2.292476658310209,0.8498,0.7446,0.5135,0.703,0.3171718672822629
73,0.6200000000000002,→hold,0.06352420847520522,0.14999143732581963,0.2419216716584223,0.3237040228311564,2.2713026734779804,0.8033,0.6977,0.3595,0.5151,0.07286828236920492,0.24258523254522255,0.24258523254522255,0.36057792930730753,2.2921317711898257,0.8526,0.7504,0.4609,0.6781,0.31545351491442747
74,0.6200000000000002,→hold,0.06361936829454969,0.14971044733809064,0.24146846205535705,0.3237172670786925,2.2683450209397127,0.8037,0.6984,0.3594,0.5159,0.07321749053895474,0.24721562330211913,0.24721562330211913,0.35982624968247756,2.295954568726676,0.8485,0.7417,0.5271,0.7102,0.32043311384107387
75,0.6400000000000002,↑,0.06346558211604782,0.15011061822948848,0.2421138986198019,0.32371747709582444,2.2701930506647794,0.8038,0.6981,0.3579,0.5145,0.0724434134470565,0.23540720893868378,0.23540720893868378,0.35964756738926684,2.286587277310235,0.8468,0.7385,0.4661,0.6811,0.3078506223857403
76,0.6600000000000003,↑,0.06329778037332309,0.14844998534156587,0.23195310728754173,0.32372115437242316,2.2766222586870857,0.8016,0.695,0.3534,0.5092,0.0721606397362692,0.22372671498783997,0.22372671498783997,0.36019117027521136,2.28941317149571,0.8413,0.7268,0.4646,0.6832,0.29588735472410915
77,0.6800000000000003,↑,0.06304350472249942,0.14541048484965952,0.22031890782514654,0.3236985963802982,2.2804580468653306,0.801,0.6945,0.3505,0.5063,0.07177543627364295,0.224809587427548,0.224809587427548,0.35962108113936014,2.287684483698436,0.8439,0.7322,0.4918,0.6911,0.29658502370119094
78,0.6800000000000003,→hold,0.06306167114214728,0.14278389906256478,0.2099763197943693,0.32370233559633366,2.283574614020111,0.8004,0.6939,0.3494,0.5037,0.07230315917836769,0.21065208925732545,0.21065208925732545,0.35996664810393536,2.27738062279565,0.8415,0.7272,0.4649,0.681,0.28295524843569314
79,0.7000000000000003,↑,0.06298714261865217,0.14317354753945533,0.21054933240901794,0.32369698840388017,2.2815305511765493,0.8,0.6933,0.35,0.5056,0.07169244390513216,0.2135569400766066,0.2135569400766066,0.3600938729941845,2.275494008575167,0.8416,0.7273,0.4402,0.671,0.28524938398173877
80,0.7000000000000003,→hold,0.06301077970752395,0.1403027854984351,0.20043255435432564,0.3237143068115193,2.2872415802604973,0.7977,0.6902,0.3462,0.5,0.07195868334599903,0.2149159807498966,0.2149159807498966,0.3598557985786881,2.2806303935391563,0.8419,0.7281,0.4678,0.6807,0.2868746640958956
81,0.7000000000000003,→hold,0.06292068144477758,0.14077530775354102,0.2011075863474591,0.32372353783183444,2.2873987517317027,0.7982,0.6907,0.3453,0.5001,0.07240875931722777,0.19589407743087836,0.19589407743087836,0.36014278230922564,2.2710344752243588,0.8435,0.7314,0.4233,0.6667,0.2683028367481061
82,0.7200000000000003,↑,0.06303774354289335,0.13999908542504383,0.1999986969494886,0.3236989327978789,2.2836934502410355,0.7991,0.6919,0.3475,0.5008,0.07177632447864328,0.20140211510871137,0.20140211510871137,0.36021377536867344,2.2721185946464537,0.8408,0.7257,0.431,0.6695,0.27317843958735466
83,0.7200000000000003,→hold,0.06295480109066352,0.13851891017537096,0.1923873676687562,0.3236939913403855,2.290715166619229,0.7973,0.6892,0.3436,0.4965,0.07225030653710876,0.19069637323064464,0.19069637323064464,0.3595040871628693,2.267060247148786,0.8406,0.7254,0.4363,0.6699,0.26294667976775343
84,0.7400000000000003,↑,0.0630217740327784,0.1382960367657265,0.19207782122957673,0.32367925700786054,2.2885307941928215,0.7972,0.6892,0.346,0.4995,0.07147546031113182,0.19884426629969051,0.19884426629969051,0.36017477280327254,2.268659568514143,0.8414,0.7271,0.4544,0.6767,0.2703197266108223
85,0.7400000000000003,→hold,0.06280420651571166,0.13574265451027823,0.18343601712028296,0.3236981501133495,2.291106558443776,0.7966,0.6886,0.3416,0.4949,0.07159528361367327,0.17922576173075608,0.17922576173075608,0.3601008135399648,2.261551741531917,0.8422,0.7287,0.4455,0.6739,0.25082104534442934
86,0.7600000000000003,↑,0.06271129095548125,0.13635374455710142,0.1842618145069372,0.32370907208340083,2.292692135967584,0.7964,0.6883,0.3402,0.4938,0.07114477242210082,0.18303532828177724,0.18303532828177724,0.3601221946201154,2.2644088121822903,0.8413,0.7267,0.4283,0.6682,0.2541801007038781
87,0.7800000000000004,↑,0.06251764945260413,0.13458098756528167,0.1770802490558465,0.32369768124561454,2.296867854083813,0.7954,0.687,0.3362,0.4891,0.0710057685258133,0.17339951302324022,0.17339951302324022,0.3596302789343255,2.2596887389251163,0.8405,0.7251,0.4268,0.6674,0.24440528154905353
88,0.7800000000000004,→hold,0.06256054400422281,0.13199823202362965,0.1692285089543437,0.3237132508940683,2.2990101834857697,0.7944,0.6854,0.3349,0.4876,0.0714478692252721,0.17119081686650003,0.17119081686650003,0.3600937327529703,2.2583244815894536,0.8404,0.7249,0.4197,0.665,0.24263868609177214
89,0.8000000000000004,↑,0.062415861947498284,0.13189986317021601,0.16910239469913718,0.3236948671052881,2.2979015942071475,0.7944,0.6854,0.3359,0.4875,0.07129695050950562,0.15728336066007614,0.15728336066007614,0.3597305028672729,2.2524881085327695,0.8411,0.7262,0.4294,0.6678,0.22858031116958177
