Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_background,Val_Acc_vehicle
1,0.6405,0.6611,0.6752,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
2,0.6404,0.6611,0.6764,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
3,0.6403,0.6611,0.6745,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
4,0.6403,0.6611,0.6756,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
5,0.6403,0.6611,0.6743,0.6094,0.3713,0.6094,0.4615,1.0000,0.0000
