Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_cx30,Val_Acc_motor2,Val_Acc_polaris0235pm_nolineofsig,Val_Acc_polaris0215pm,Val_Acc_forester2,Val_Acc_background,Val_Acc_miata,Val_Acc_walk2,Val_Acc_warhog_nolineofsight,Val_Acc_pickup,Val_Acc_scooter2,Val_Acc_walk,Val_Acc_silverado0255pm,Val_Acc_bicycle2,Val_Acc_scooter,Val_Acc_forester,Val_Acc_tesla,Val_Acc_gle350,Val_Acc_mustang,Val_Acc_silverado0315pm,Val_Acc_motor,Val_Acc_warhog1149am,Val_Acc_pickup2,Val_Acc_polaris0150pm,Val_Acc_miata_mustang,Val_Acc_bicycle,Val_Acc_mustang2,Val_Acc_tesla2,Val_Acc_mustang0528,Val_Acc_warhog1135am
1,1.8295,0.3550,1.6133,0.4153,0.4091,0.4153,0.3722,0.1327,0.0000,0.0000,0.0000,0.0000,0.9287,0.5908,0.6744,0.0000,0.1575,0.0000,0.0000,0.0000,0.0124,0.0000,0.0000,0.1240,0.4651,0.5107,0.0000,0.3606,0.0000,0.0000,0.0000,0.8935,0.0000,0.0000,0.0000,0.7093,0.0000
2,1.4055,0.4813,1.4734,0.4347,0.4231,0.4347,0.3891,0.1849,0.0000,0.0000,0.0000,0.0000,0.9923,0.3565,0.7937,0.0000,0.5807,0.0000,0.0978,0.0000,0.0000,0.0000,0.0364,0.2698,0.7371,0.5142,0.2000,0.0313,0.0000,0.0000,0.0000,0.9085,0.0000,0.0000,0.0000,0.7884,0.0000
3,1.3175,0.5026,1.4026,0.4623,0.4691,0.4623,0.4463,0.3296,0.0000,0.0000,0.0000,0.0000,0.9931,0.6211,0.7763,0.0000,0.3391,0.0547,0.2800,0.0000,0.2788,0.0000,0.3505,0.0827,0.5526,0.4361,0.6000,0.1485,0.0000,0.0012,0.0944,0.8733,0.0000,0.0141,0.0000,0.7716,0.0333
4,1.2625,0.5217,1.3521,0.4779,0.4775,0.4779,0.4579,0.4059,0.0000,0.1111,0.0000,0.0000,0.9985,0.5769,0.8128,0.0000,0.2589,0.0000,0.2111,0.6000,0.1484,0.0010,0.4434,0.2859,0.5832,0.4391,0.0222,0.1354,0.0000,0.0000,0.6278,0.9411,0.0000,0.0000,0.0000,0.8356,0.3222
5,1.2090,0.5411,1.2954,0.4957,0.4947,0.4957,0.4770,0.5028,0.0052,0.0556,0.1185,0.0000,0.9992,0.3919,0.7630,0.0000,0.2164,0.0137,0.3800,0.6444,0.5165,0.0058,0.2162,0.1412,0.6056,0.6603,0.0333,0.1970,0.1259,0.0000,0.5722,0.9492,0.0036,0.0000,0.0000,0.8089,0.4889
