Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_background,Val_Acc_vehicle
1,0.0252,0.9235,0.3141,0.8939,0.9771,0.8939,0.9250,0.9992,0.8907
2,0.0202,0.9408,0.2680,0.9147,0.9782,0.9147,0.9380,0.9992,0.9121
3,0.0173,0.9506,0.2523,0.9172,0.9784,0.9172,0.9397,0.9992,0.9148
4,0.0162,0.9548,0.3305,0.9084,0.9778,0.9084,0.9341,0.9992,0.9057
5,0.0147,0.9584,0.1651,0.9382,0.9801,0.9382,0.9531,0.9985,0.9364
