epoch,train_loss,val_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
0,1.0899246147546655,1.0144836997849795,0.0001,0.2756,0.6632,0.7833
1,1.060479346836451,1.0070881616542071,0.8686,0.8118,0.6654,0.782
2,1.054706698461133,0.9941285344401372,0.8705,0.8135,0.6619,0.7844
3,1.0564741922818544,1.0010796363615615,0.8687,0.8119,0.6591,0.7781
4,1.0589584064881836,1.0020160592571645,0.8704,0.8134,0.6604,0.7828
5,1.0589391812734,1.0035754075744183,0.8704,0.8134,0.6611,0.782
6,1.0546627001540065,0.9993803276655168,0.8731,0.8157,0.666,0.7842
7,1.0562067936507047,1.004646182825494,0.8713,0.8141,0.6585,0.7771
8,1.058169204822081,1.0095102294705565,0.872,0.8148,0.6676,0.7837
9,1.0549094692733276,0.9966321479576971,0.8704,0.8133,0.6538,0.7789
10,1.0564786853189674,1.0024235925388745,0.865,0.8086,0.6638,0.7832
11,1.057509692742249,1.0101333559834837,0.8726,0.8153,0.6585,0.7751
12,1.054560729506618,1.0000497301703002,0.8733,0.8158,0.6609,0.7834
13,1.0546422673748364,1.0023529022804512,0.8749,0.8172,0.6603,0.7797
14,1.0554065155584778,1.0005700793994137,0.8721,0.8149,0.658,0.7801
15,1.0548874060976563,1.000194073998809,0.8682,0.8114,0.6547,0.7799
16,1.0542536473307413,1.0027737280781701,0.8727,0.8153,0.6686,0.787
17,1.055690930465401,1.0076767579465042,0.8719,0.8147,0.6607,0.7763
18,1.0553358889903637,1.0064062335011623,0.8679,0.8111,0.6568,0.7761
19,1.0529316105026294,1.0058416299915178,0.8719,0.8147,0.6624,0.7782
20,1.054279927130615,1.0058926328612803,0.8669,0.8102,0.6652,0.781
21,1.0555265462473191,1.006026750454379,0.8684,0.8117,0.6577,0.7762
22,1.0527305534172988,1.0067921077643924,0.8733,0.8158,0.657,0.7751
23,1.0545747181401952,1.0070030286206668,0.8701,0.8131,0.6663,0.7838
24,1.0540819431064687,1.0048228675730728,0.872,0.8148,0.6644,0.7824
25,1.0527096467874244,1.007125393895382,0.8736,0.816,0.6616,0.7788
26,1.0555053938571661,1.0156324191202282,0.8663,0.8097,0.6649,0.7776
27,1.0547493791198597,1.0080603492072917,0.8719,0.8147,0.6634,0.7812
28,1.0562732215548192,1.0138759166639983,0.8689,0.8121,0.6668,0.7782
29,1.0568471768288954,1.0121761164209473,0.8732,0.8158,0.6623,0.779
30,1.0558075483424347,1.0099255193487213,0.8693,0.8125,0.6601,0.7805
31,1.052148345865636,1.0079964990282535,0.8708,0.8137,0.6667,0.7824
32,1.055404532967795,1.0117100122651768,0.8708,0.8138,0.6609,0.778
33,1.0544709977625806,1.0131865916680678,0.8678,0.811,0.6649,0.7791
34,1.0582658990273976,1.0104401505282534,0.8722,0.8149,0.6529,0.7755
35,1.0534438719414305,1.0058366696266576,0.8732,0.8158,0.6606,0.7813
36,1.0543452918985774,1.0075550047035053,0.8709,0.8139,0.6582,0.7783
37,1.053358019891512,0.9993854425262962,0.8654,0.809,0.6496,0.7786
38,1.0529001414070713,1.0169059946261527,0.8712,0.8141,0.6648,0.7757
39,1.0568714333891287,1.0130961457434802,0.8721,0.8149,0.6616,0.7779
40,1.0536233371301251,1.0077405439293843,0.871,0.8139,0.6514,0.7735
41,1.0529715904943961,1.0058081093086155,0.8679,0.8111,0.6574,0.7774
42,1.052676797701239,1.0115326931235114,0.8723,0.815,0.6624,0.7764
43,1.053930979639437,1.0106609629496357,0.87,0.8131,0.6613,0.7766
44,1.0528496474794986,1.0108422629333256,0.8735,0.816,0.6584,0.7745
45,1.0538807609633762,1.0112992678151151,0.8699,0.813,0.6566,0.7774
46,1.055466409889293,1.00668633732408,0.8683,0.8116,0.6525,0.7765
47,1.0547891537929128,1.0044744854816867,0.8682,0.8114,0.6548,0.7794
48,1.0546519927208675,1.0102087584099655,0.8737,0.8161,0.6576,0.7765
49,1.0555488173133727,1.010123677583632,0.8676,0.8109,0.6581,0.7779
