Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
1,1.3632,0.4874,1.8393,0.3551,0.3966,0.3551,0.3655,0.0739,0.3747,0.1457,0.2896,0.2415,0.4100,0.2236,0.7296,0.4047,0.3529,0.6885,0.1359,0.3789,0.2360
2,1.0962,0.5755,1.6978,0.4043,0.4375,0.4043,0.4098,0.0982,0.3943,0.1116,0.4393,0.3936,0.4069,0.2552,0.7424,0.4779,0.2229,0.4435,0.2416,0.4703,0.2787
3,1.0072,0.6079,1.7774,0.4143,0.4359,0.4143,0.4120,0.0784,0.4510,0.2032,0.3081,0.3043,0.4563,0.2675,0.7729,0.4166,0.2395,0.7629,0.1972,0.6102,0.3618
4,0.9572,0.6271,1.7474,0.4151,0.4291,0.4151,0.4150,0.0376,0.4031,0.1979,0.3696,0.2398,0.4645,0.2108,0.7739,0.4912,0.3250,0.4687,0.2856,0.5005,0.2787
5,0.9218,0.6409,1.8138,0.4158,0.4421,0.4158,0.4144,0.0372,0.4793,0.1520,0.3031,0.2209,0.4122,0.2857,0.7320,0.5624,0.3304,0.6549,0.2611,0.4735,0.2966
6,0.8943,0.6518,1.8388,0.4149,0.4373,0.4149,0.4202,0.1459,0.4031,0.1540,0.4868,0.2409,0.4485,0.2654,0.7793,0.4287,0.3162,0.5386,0.2064,0.5038,0.2607
7,0.8727,0.6604,1.8580,0.4064,0.4292,0.4064,0.4118,0.1229,0.4357,0.1745,0.3846,0.2631,0.4572,0.3173,0.7532,0.4109,0.2439,0.4055,0.2644,0.5568,0.3551
8,0.8540,0.6686,1.8784,0.4147,0.4286,0.4147,0.4164,0.1064,0.4031,0.1667,0.3731,0.3286,0.4959,0.2204,0.7207,0.4512,0.2454,0.5028,0.2074,0.5398,0.3933
9,0.8386,0.6745,1.9250,0.4214,0.4382,0.4214,0.4225,0.1087,0.4749,0.1842,0.3991,0.2426,0.4305,0.2809,0.7567,0.4372,0.2390,0.6756,0.2134,0.6001,0.3888
10,0.8234,0.6808,1.9565,0.4172,0.4479,0.4172,0.4217,0.1523,0.4357,0.1774,0.3407,0.1489,0.4493,0.2247,0.7507,0.4079,0.4438,0.7506,0.2488,0.5916,0.4045
11,0.8110,0.6863,2.0037,0.4223,0.4309,0.4223,0.4199,0.1752,0.3791,0.1399,0.3825,0.1142,0.4115,0.1926,0.7414,0.4864,0.4120,0.6991,0.2200,0.5666,0.3438
12,0.7997,0.6913,2.0812,0.4048,0.4253,0.4048,0.4098,0.1009,0.3769,0.1959,0.3950,0.2972,0.4499,0.2723,0.7315,0.4291,0.2121,0.6622,0.1763,0.5207,0.2337
13,0.7904,0.6956,2.0856,0.4083,0.4183,0.4083,0.4089,0.0995,0.4314,0.1964,0.3493,0.1413,0.4560,0.2889,0.7438,0.4541,0.2820,0.5582,0.2250,0.5405,0.3753
14,0.7319,0.7189,2.1798,0.4142,0.4280,0.4142,0.4159,0.1000,0.3878,0.1837,0.4065,0.1711,0.4350,0.2574,0.7502,0.4639,0.2683,0.5235,0.2647,0.5489,0.2090
15,0.7113,0.7269,2.3063,0.4007,0.4192,0.4007,0.4043,0.1101,0.4227,0.1779,0.3422,0.2003,0.4554,0.2932,0.7251,0.4285,0.2893,0.4027,0.2190,0.5635,0.3618
16,0.6987,0.7329,2.3249,0.4099,0.4242,0.4099,0.4134,0.1229,0.4771,0.1925,0.3930,0.2891,0.4392,0.2333,0.7108,0.4777,0.1808,0.5492,0.1988,0.5158,0.3303
17,0.6871,0.7370,2.3528,0.4038,0.4271,0.4038,0.4105,0.1463,0.4248,0.1657,0.4372,0.2815,0.4380,0.1958,0.7355,0.4203,0.2962,0.4810,0.2160,0.5189,0.3101
