Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_cx30,Val_Acc_motor2,Val_Acc_polaris0235pm_nolineofsig,Val_Acc_polaris0215pm,Val_Acc_forester2,Val_Acc_background,Val_Acc_miata,Val_Acc_walk2,Val_Acc_warhog_nolineofsight,Val_Acc_pickup,Val_Acc_scooter2,Val_Acc_walk,Val_Acc_silverado0255pm,Val_Acc_bicycle2,Val_Acc_scooter,Val_Acc_forester,Val_Acc_tesla,Val_Acc_gle350,Val_Acc_mustang,Val_Acc_silverado0315pm,Val_Acc_motor,Val_Acc_warhog1149am,Val_Acc_pickup2,Val_Acc_polaris0150pm,Val_Acc_miata_mustang,Val_Acc_bicycle,Val_Acc_mustang2,Val_Acc_tesla2,Val_Acc_mustang0528,Val_Acc_warhog1135am
1,12.5832,0.2222,2.7634,0.1650,0.0272,0.1650,0.0468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,2.5423,0.2262,2.7042,0.1759,0.0310,0.1759,0.0526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,2.5166,0.2297,2.6986,0.1759,0.0310,0.1759,0.0526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,2.5138,0.2285,2.6941,0.1759,0.0310,0.1759,0.0526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,2.5116,0.2289,2.6955,0.1759,0.0310,0.1759,0.0526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
