epoch,train_loss,val_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
0,1.6907053407928754,1.4413417652249336,0.7937,0.6656,0.5174,0.5725
1,1.6317976863171573,1.4059725410264472,0.8157,0.7206,0.5221,0.5762
2,1.616874182951842,1.3918915277589923,0.8051,0.7261,0.5198,0.5693
3,1.6109938296913542,1.392089833707913,0.7837,0.7128,0.508,0.5596
4,1.604814627920518,1.3869980531542196,0.7713,0.703,0.5116,0.5645
5,1.6028310565321657,1.384796683555064,0.7671,0.7002,0.5121,0.5661
6,1.6030115196962311,1.3825874995926153,0.7626,0.6958,0.5056,0.5598
7,1.6006797430101134,1.3817585787695388,0.7592,0.6938,0.4921,0.5532
8,1.5972415292766733,1.3831159469226133,0.7589,0.6934,0.4987,0.5561
9,1.5988252524478894,1.3836558558370755,0.7604,0.6946,0.502,0.5537
10,1.5986690826818977,1.380756920122582,0.7641,0.6979,0.4943,0.551
11,1.597694615914788,1.3812094687119774,0.7606,0.6947,0.4958,0.555
12,1.5992441349745916,1.381413412158904,0.7565,0.6911,0.4948,0.5509
13,1.5988781227192408,1.383583760779837,0.7639,0.6974,0.4943,0.5489
14,1.5977696138928195,1.3861888297226117,0.7618,0.6955,0.4925,0.5476
15,1.5965175075710099,1.3823347849690395,0.7652,0.6981,0.4911,0.5481
16,1.596486363948231,1.382237765452136,0.758,0.6921,0.4898,0.5499
17,1.596898288682033,1.3850997705822405,0.7604,0.6943,0.4921,0.5507
18,1.596182605246423,1.3830676946950995,0.7592,0.6935,0.489,0.5477
19,1.5970646036622669,1.391638249806736,0.7537,0.6892,0.494,0.5459
20,1.5955283528762245,1.382754882392676,0.7469,0.6833,0.4916,0.5471
21,1.5960076440667883,1.3871277084817057,0.7565,0.6918,0.4912,0.5477
22,1.596083179773859,1.3827659154067868,0.7535,0.6893,0.4967,0.5535
23,1.5927258400849893,1.3844228315612543,0.7525,0.6882,0.4884,0.5481
24,1.5960100825403778,1.383286437910536,0.7577,0.6921,0.4885,0.5491
25,1.5920727650324504,1.38084679129331,0.7558,0.6904,0.4931,0.553
26,1.5948652072691583,1.3811616450548172,0.7563,0.6908,0.4869,0.5474
27,1.5947201892243865,1.3872438312872597,0.7504,0.6863,0.4878,0.5458
28,1.5954308283720777,1.385524694038474,0.7528,0.688,0.491,0.5466
29,1.5954942728991799,1.38349643446829,0.7635,0.6976,0.4909,0.55
30,1.5938115556475143,1.3892064859037814,0.7614,0.6958,0.4796,0.5397
31,1.594808367272498,1.387326801924602,0.7567,0.6923,0.4938,0.5492
32,1.5962678782816784,1.386096896684688,0.7604,0.6942,0.4831,0.5435
33,1.5926539069610022,1.3851981483723805,0.7624,0.6958,0.4897,0.5491
34,1.5940962120960576,1.3868501999455949,0.7653,0.6986,0.4908,0.5464
35,1.5960321532728527,1.3876282796263695,0.7688,0.7014,0.4836,0.5451
36,1.5934521873232343,1.3890496796887855,0.7571,0.6919,0.4931,0.5448
37,1.5941261731402974,1.3788637062129767,0.762,0.6958,0.4875,0.549
38,1.5942999657330938,1.3855604529380798,0.7607,0.6945,0.4872,0.5467
39,1.5956338524258753,1.3848999223631362,0.771,0.7035,0.4884,0.5495
40,1.5968968187699295,1.3876311176497003,0.7629,0.6963,0.4934,0.5488
41,1.5915731239766582,1.383860337021558,0.7609,0.6951,0.4908,0.5474
42,1.5936488641819484,1.3850950475620187,0.7639,0.6976,0.4948,0.549
43,1.593926608170702,1.3855015781262647,0.7593,0.6934,0.4876,0.5463
44,1.5938337069721848,1.3848815851885339,0.7537,0.6892,0.4838,0.5448
45,1.5915807302009333,1.3857634566400363,0.7571,0.6915,0.4959,0.5508
46,1.5956019925399565,1.3868860252525494,0.7653,0.6986,0.4855,0.5446
47,1.594415148211197,1.3814403197687606,0.7597,0.6941,0.4844,0.5483
48,1.595445051215624,1.3880026732449946,0.7596,0.6929,0.4845,0.5436
49,1.5960503855781376,1.3883234032470246,0.7667,0.6996,0.4905,0.5469
