epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
0,0.02,↑,0.01641359307385724,0.0,140.5645715796979,0.3194216450582449,1.5005313694318978,0.8712,0.7889,0.5498,0.6837,0.011649025279226448,194.63654818643448,194.63654818643448,0.2904445144654431,196.30651038823413,0.9017,0.8335,0.4648,0.6683,194.64819721171372
1,0.04,↑,0.018534944090369685,0.23384080996405857,11.692040772779551,0.3239228743694189,1.7826348778423644,0.8708,0.7948,0.6407,0.7115,0.019521116198081036,11.264147606448851,11.264147606448851,0.30703264135504854,12.840962551148536,0.9013,0.8348,0.4743,0.6944,11.283668722646933
2,0.06,↑,0.019835558273787524,0.25507204598235833,6.3768012886654475,0.32607892096358837,1.88287164880363,0.8625,0.7873,0.6643,0.7189,0.021365728998637718,6.013498692285447,6.013498692285447,0.310406406273136,7.684399373783088,0.8865,0.8201,0.4963,0.6931,6.034864421284085
3,0.08,↑,0.022308288810068164,0.26749325430203497,4.458221000448779,0.3278400307150671,1.9712390668196134,0.8456,0.7674,0.6668,0.7165,0.02399616707386314,4.955699183679268,4.955699183679268,0.3117080279944106,6.6379725246942805,0.8957,0.8308,0.4915,0.7019,4.979695350753132
4,0.1,↑,0.02431727811615094,0.2672361496035553,3.340451944032462,0.32984621038645584,2.0357139402738618,0.8233,0.7416,0.6576,0.7091,0.02515332786825256,3.5644370389034044,3.5644370389034044,0.3172809778872731,5.312941950053656,0.8929,0.8283,0.4942,0.7025,3.589590366771657
5,0.12000000000000001,↑,0.026049755733035286,0.2624457943977032,2.624457891929687,0.33139322190607257,2.0859802859531476,0.7985,0.7137,0.6438,0.702,0.02762191461526459,2.5242279738372897,2.5242279738372897,0.3205020692099202,4.346290360819973,0.8789,0.8114,0.4945,0.7047,2.5518498884525544
6,0.14,↑,0.027976376367658772,0.25553590041098606,2.129465886199506,0.3315908514773498,2.1293847471080345,0.7737,0.6869,0.6261,0.6885,0.029912766612927365,2.033142408599024,2.033142408599024,0.3209026903839585,3.8967901283169386,0.8676,0.7984,0.4934,0.7034,2.0630551752119515
7,0.16,↑,0.030202736173921933,0.24855801525577625,1.7754143863521141,0.33167804531772827,2.167754361547273,0.7472,0.6594,0.6061,0.6762,0.03363680781692452,1.7242491023140665,1.7242491023140665,0.3193833758248552,3.6372194132202655,0.8622,0.7915,0.5153,0.6963,1.757885910130991
8,0.18,↑,0.031702600131972396,0.24016300104657282,1.501018791299916,0.33172058108156494,2.1961483395700427,0.7241,0.6364,0.5856,0.6636,0.03381212546218256,1.4411893141442451,1.4411893141442451,0.31840394986465603,3.3693295823367735,0.8518,0.7797,0.5089,0.7106,1.4750014396064277
9,0.19999999999999998,↑,0.033348210721180355,0.2314834106585075,1.2860188952175313,0.3316924120054953,2.220644496163892,0.7036,0.6172,0.568,0.6512,0.03521537618792575,1.2721135304087685,1.2721135304087685,0.3186549354599129,3.226952834652571,0.8444,0.7715,0.5081,0.7038,1.3073289065966942
10,0.21999999999999997,↑,0.03495521358058687,0.22360916906864003,1.118045829050737,0.3316803254957857,2.24458893768351,0.6817,0.5968,0.5471,0.6385,0.038891062090331475,1.2095148140722674,1.2095148140722674,0.3189277264827527,3.1636348323545596,0.8505,0.7789,0.5097,0.7197,1.248405876162599
11,0.23999999999999996,↑,0.03640621845222595,0.2162712863648918,0.9830513067207539,0.3316621369961402,2.264901412766555,0.6656,0.5827,0.5273,0.6248,0.03952479441544161,0.9877486192538378,0.9877486192538378,0.3182597755768778,2.9842707093951617,0.8215,0.7442,0.4917,0.7124,1.0272734136692794
12,0.25999999999999995,↑,0.03772090750916883,0.20862609245258554,0.8692754044456886,0.33165839827503385,2.280770182166871,0.647,0.5662,0.5172,0.6176,0.04004484728965947,0.8421209937050229,0.8421209937050229,0.3196910394058711,2.867088898862124,0.776,0.6978,0.5074,0.7154,0.8821658409946824
13,0.27999999999999997,↑,0.03892189742755194,0.2015611245714385,0.7752351229323633,0.33167606832494156,2.298478737433962,0.6314,0.5534,0.498,0.6037,0.04153091338989527,0.7334019572591682,0.7334019572591682,0.3184051372990105,2.7823586809462397,0.7161,0.638,0.5224,0.7245,0.7749328706490635
14,0.3,↑,0.04005347439520239,0.19476564290985188,0.6955915789389168,0.3316918934213704,2.3127396169960974,0.6167,0.5408,0.4852,0.5948,0.04421457331666171,0.6806037110077915,0.6806037110077915,0.31907342886455803,2.741627884700925,0.7355,0.6574,0.4855,0.7139,0.7248182843244532
15,0.32,↑,0.0411562253669181,0.1878346304915628,0.6261154101445124,0.331664733774466,2.3231367069466993,0.6045,0.531,0.4741,0.585,0.04472208325799331,0.5918883234879492,0.5918883234879492,0.3180670405335061,2.6793856660278195,0.6661,0.5949,0.5057,0.7146,0.6366104067459425
16,0.34,↑,0.042078996726388325,0.18233664745677372,0.5698020363201829,0.33164594585288426,2.3353274986661714,0.5943,0.5232,0.462,0.5767,0.04509809417322309,0.5290382695432528,0.5290382695432528,0.3183690985321505,2.6295258110354407,0.5816,0.5246,0.5057,0.7131,0.5741363637164759
