1641496586.0,39.351299,-76.344985,7.2
1641496587.0,39.350871,-76.344939,6.5
1641496588.0,39.350804,-76.344933,6.4
1641496589.0,39.350738,-76.344927,6.3
1641496590.0,39.350706,-76.344919,6.3
1641496591.0,39.350697,-76.344916,6.3
1641496592.0,39.350677,-76.344921,6.2
1641496593.0,39.350668,-76.344928,6.2
1641496594.0,39.350658,-76.344935,6.2
1641496595.0,39.350654,-76.344955,6.1
1641496596.0,39.350652,-76.344978,6.1
1641496597.0,39.350655,-76.345027,5.9
1641496598.0,39.350658,-76.345053,5.9
1641496599.0,39.350659,-76.345079,5.8
1641496600.0,39.35067,-76.345117,5.9
1641496601.0,39.350673,-76.345128,5.9
1641496602.0,39.350677,-76.345166,5.9
1641496603.0,39.350677,-76.345179,5.9
1641496605.0,39.35068,-76.345223,5.8
1641496606.0,39.350678,-76.345235,5.8
1641496607.0,39.350694,-76.345277,5.9
1641496608.0,39.350701,-76.345299,5.9
1641496609.0,39.3507,-76.34533,6.0
1641496610.0,39.350699,-76.345375,6.0
1641496611.0,39.350698,-76.34539,6.0
1641496612.0,39.350698,-76.345442,5.9
1641496613.0,39.350697,-76.34546,5.9
1641496614.0,39.350697,-76.345496,5.9
1641496615.0,39.3507,-76.345548,6.0
1641496616.0,39.350702,-76.345566,6.0
1641496617.0,39.350706,-76.345614,6.0
1641496618.0,39.350709,-76.345628,6.0
1641496619.0,39.350716,-76.345674,6.0
1641496620.0,39.350719,-76.345689,6.0
1641496621.0,39.350726,-76.345733,6.0
1641496622.0,39.350727,-76.345748,6.1
1641496623.0,39.350741,-76.345795,6.0
1641496624.0,39.350746,-76.34581,6.1
1641496625.0,39.350753,-76.345851,6.1
1641496626.0,39.350752,-76.345864,6.1
1641496627.0,39.350732,-76.345896,6.1
1641496628.0,39.350722,-76.345904,6.1
1641496629.0,39.350696,-76.345909,6.1
1641496631.0,39.350674,-76.345903,6.0
1641496632.0,39.350648,-76.345873,5.9
1641496633.0,39.350642,-76.345859,5.9
1641496634.0,39.35065,-76.345814,6.0
