epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_ref_elbo
0,0.02,↑,0.03641720001648804,0.0,304.6456419112987,0.04586509161961835,1.0565493339882757,0.020741126429208594,415.0902049852454,415.0902049852454,0.0003301563672316068,415.9331061321756,415.1109461116746
1,0.04,↑,0.03723467621055985,0.3769385933147785,18.84693009333503,0.020479439508302937,1.520146579446649,0.026017929791756298,14.188224626624066,14.188224626624066,0.001434200649585008,15.223398923873901,14.214242556415822
2,0.06,↑,0.03179599515239435,0.3030171104727831,7.5754279211947795,0.0022941328931111436,1.5022853052705751,0.02861076856598906,7.956533056238423,7.956533056238423,0.004487908774298494,9.119532424470652,7.985143824804412
3,0.08,↑,0.03255978433233231,0.3129320880188082,5.21553491470509,0.0001845301571471706,1.5914347413787269,0.027421274404648855,5.581222956595213,5.581222956595213,0.0026029998679523883,6.7882015368212825,5.608644230999862
4,0.1,↑,0.032408373125765784,0.3131196917895984,3.913996230390735,7.743786403793786e-05,1.6599932225575125,0.026374361366438476,4.268615569757379,4.268615569757379,0.00153944909739632,5.497997418693874,4.294989931123817
5,0.12000000000000001,↑,0.03172222098433658,0.3091501354386932,3.0915012892923857,4.2351452784235955e-05,1.7136623751848263,0.02734318440375121,3.285286298264628,3.285286298264628,0.001099092847890342,4.576407388500545,3.312629482668379
6,0.14,↑,0.031319749580094015,0.30189955878750724,2.5158297141691794,2.6048990172481506e-05,1.7597692194289731,0.02730657291882064,2.328880402057067,2.328880402057067,0.000795053469356271,3.691741935584856,2.3561869749758877
7,0.16,↑,0.03120859569862933,0.2922951693373515,2.0878226315616666,1.669940265548261e-05,1.8005299142428808,0.027103717519861202,2.2715624544931496,2.2715624544931496,0.0005703295806281106,3.639765880678011,2.298666172013011
8,0.18,↑,0.03167079023918823,0.284135354416711,1.7758460076231706,1.1014415553003537e-05,1.8316053925152112,0.027143506819139355,1.8123523761396823,1.8123523761396823,0.000420107079148495,3.229426085948944,1.8394958829588217
9,0.19999999999999998,↑,0.03152749011699194,0.27511924071083393,1.5284401610829776,7.341130167145123e-06,1.8564650925030386,0.0287379190609183,1.5042238067025724,1.5042238067025724,0.0003179858720851252,2.966376911038938,1.5329617257634907
10,0.21999999999999997,↑,0.03146111209267624,0.2668348137373315,1.3341740407889946,5.234038470766415e-06,1.8820222822347081,0.027629528255404337,1.3761846591597018,1.3761846591597018,0.00023676968339714222,2.8529535143271736,1.4038141874151062
11,0.23999999999999996,↑,0.03157219356556136,0.2591453605800643,1.177933461908111,3.618941382809769e-06,1.9007067131368738,0.028579079485295908,1.2383464150454686,1.2383464150454686,0.00017901586334514633,2.7621123181736986,1.2669254945307644
12,0.25999999999999995,↑,0.0316660441108104,0.25101791238202187,1.0459079908249074,2.539759235414954e-06,1.9220362016581054,0.0286359964950901,1.1397800520062447,1.1397800520062447,0.00013604162481699504,2.6753324186024456,1.1684160485013348
13,0.27999999999999997,↑,0.03189175647046221,0.24340647349792316,0.9361787780110997,1.8091485800514215e-06,1.9357845668954061,0.028029465906160032,1.0745290942166164,1.0745290942166164,0.00010390662567300276,2.615364475094754,1.1025585601227763
14,0.3,↑,0.03193529603890795,0.23675764562155968,0.8455630168878943,1.2725485222167355e-06,1.9533108450416337,0.02888601042492234,0.8829793298374051,0.8829793298374051,8.010997360384943e-05,2.4409788244444393,0.9118653402623275
15,0.32,↑,0.032561763574866426,0.2296388929051564,0.7654629462867751,9.2808717393628e-07,1.964851358107158,0.030251465818804245,0.8223484226542971,0.8223484226542971,6.145885946234162e-05,2.37897879857084,0.8525998884731013
16,0.34,↑,0.03318764496930784,0.22187437414002598,0.6933574343758419,6.604872475846653e-07,1.9777971494914894,0.030715636564823595,0.7188843151797419,0.7188843151797419,4.721363284656748e-05,2.316243756076564,0.7495999517445655
17,0.36000000000000004,↑,0.033149480203488714,0.21717918218862742,0.6387622946859303,4.7212592639076814e-07,1.9940893244474454,0.0310727638070998,0.6672081477616144,0.6672081477616144,3.6270557717690956e-05,2.2715440975583117,0.6982809115687142
18,0.38000000000000006,↑,0.03365240292623639,0.2113692382056462,0.5871367502705496,3.2771490792238455e-07,2.004507038378178,0.03156751357828793,0.6004226113791051,0.6004226113791051,2.8260129175064122e-05,2.2352742202903912,0.631990124957393
19,0.4000000000000001,↑,0.03390411535081895,0.20604453515961654,0.542222467020042,2.2644723266777114e-07,2.01402648543953,0.03158084999607957,0.6260208409765492,0.6260208409765492,2.193450927734375e-05,2.2428807408913323,0.6576016909726288
20,0.4000000000000001,→hold,0.03400729417702869,0.20046095737725272,0.5011523858384979,1.5760022671023372e-07,2.0194942066095827,0.03255223567881014,0.49586063850185147,0.49586063850185147,1.6689300537109375e-05,2.147257960360983,0.5284128741806616
21,0.4200000000000001,↑,0.03437097203266576,0.20037861291627238,0.500946524784081,1.0777152793575863e-07,2.019050422915839,0.032278771471718086,0.5407201283327912,0.5407201283327912,1.2874603271484375e-05,2.177412141924319,0.5729988998045092
22,0.4200000000000001,→hold,0.03484537742359746,0.19627540272877628,0.46732240175842343,7.184348383706273e-08,2.0308216512203217,0.03298431930496641,0.4850290754567022,0.4850290754567022,1.0013580322265625e-05,2.1467137330252193,0.5180133947616686
