epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
0,0.02,↑,10.472408426164867,0.0,1178.985109697559,0.4703046573671752,13.262477478295743,0.8575,0.751,0.1941,0.4485,3.2206863768689042,1237.9126835282232,1237.9126835282232,0.4410513004054239,1244.0981757093818,0.8704,0.7705,0.185,0.4307,1241.133369905092
1,0.04,↑,3.4130299000682944,13.38106030843215,669.0530471573333,0.460461267132959,19.332236426461957,0.8596,0.7541,0.2813,0.4676,3.0935154359836083,638.9058418604203,638.9058418604203,0.437395477062696,644.7237887444434,0.8704,0.7705,0.2451,0.4226,641.9993572964039
2,0.06,↑,3.212731163159102,25.313770269491002,632.8442875730777,0.4548484363777195,31.030362768230322,0.8548,0.7497,0.3351,0.4871,3.0548329159810947,631.0462041747519,631.0462041747519,0.4321226631795173,636.8199666506284,0.8699,0.7699,0.2356,0.4372,634.101037090733
3,0.08,↑,3.2320816836671202,37.729465720896236,628.8244594585395,0.45321238142644577,43.47793321009881,0.8485,0.7425,0.336,0.486,3.0676516249324335,628.0226753077982,628.0226753077982,0.43054284577890906,633.8110190511266,0.8681,0.7676,0.2132,0.446,631.0903269327306
4,0.1,↑,3.2277410021085227,50.09465450255457,626.1832119764682,0.45401449058941024,55.85632102760726,0.8409,0.7336,0.3218,0.481,3.02191652570452,625.3860053252348,625.3860053252348,0.432602174193054,631.1406639231232,0.8667,0.7659,0.1974,0.4427,628.4079218509394
5,0.12000000000000001,↑,3.181763089631132,62.39931100531967,623.9931023009523,0.4555105702962704,68.13558902312181,0.8278,0.7171,0.3195,0.4785,3.0058274404569105,623.1929227139526,623.1929227139526,0.43458767151419736,628.9416140519179,0.8651,0.7643,0.1979,0.4427,626.1987501544095
6,0.14,↑,3.127909906324512,74.68248826208229,622.3540994589914,0.45803333799282236,80.39226635230516,0.8067,0.6931,0.3256,0.4747,3.0148671229422352,621.7197990561976,621.7197990561976,0.4394524484808311,627.5024461643004,0.8339,0.7286,0.1914,0.4397,624.7346661791399
7,0.16,↑,3.1143448009462413,86.9982537536207,621.4160742411357,0.4598387470591568,92.72062979429782,0.7844,0.6679,0.3397,0.472,3.042583518472069,620.9844142214044,620.9844142214044,0.4399028619452988,626.804476512975,0.8144,0.7077,0.1862,0.4384,624.0269977398765
8,0.18,↑,3.1088310364120733,99.33721439424389,620.8576205433486,0.46023954128969213,105.072832825655,0.7669,0.649,0.3433,0.4651,2.9887260260520043,620.6055425720298,620.6055425720298,0.44021735433892256,626.3859839893523,0.7604,0.6517,0.2182,0.4465,623.5942685980817
9,0.19999999999999998,↑,3.107058449705204,111.68610267382182,620.4783362251555,0.46054265845321607,117.43407683658029,0.753,0.6346,0.3457,0.461,3.067967110511028,620.2131549254125,620.2131549254125,0.44028249402324876,626.0822133811521,0.7369,0.6274,0.2755,0.4519,623.2811220359235
10,0.21999999999999997,↑,3.0946374025530443,124.01085351091659,620.0542598968494,0.46062150304902816,129.7585409512777,0.7471,0.6299,0.3392,0.4541,3.02487271121054,619.724683288888,619.724683288888,0.44033944532597735,625.562474704924,0.7226,0.6129,0.2837,0.4528,622.7495560000984
11,0.23999999999999996,↑,3.084692280199713,136.33054989890425,619.6843482514341,0.4605035927838194,142.0788730849763,0.7376,0.6208,0.3323,0.4463,3.0532815869236405,619.4784632781883,619.4784632781883,0.44075087257922985,625.3477394849191,0.6734,0.5633,0.2696,0.4555,622.5317448651119
12,0.25999999999999995,↑,3.0862360376083924,148.65560024248626,619.3983648892648,0.46083061145451254,154.41876951006358,0.7239,0.6075,0.325,0.4384,3.0131193724545566,619.221996773373,619.221996773373,0.44072618796711877,625.0653716547664,0.6639,0.5541,0.2752,0.4519,622.2351161458275
