source;share/pipeline_interfaces/environment/ament_prefix_path.sh
source;share/pipeline_interfaces/environment/library_path.sh
source;share/pipeline_interfaces/environment/path.sh
source;share/pipeline_interfaces/environment/pythonpath.sh
