Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_cx30,Val_Acc_motor2,Val_Acc_polaris0235pm_nolineofsig,Val_Acc_polaris0215pm,Val_Acc_forester2,Val_Acc_background,Val_Acc_miata,Val_Acc_walk2,Val_Acc_warhog_nolineofsight,Val_Acc_pickup,Val_Acc_scooter2,Val_Acc_walk,Val_Acc_silverado0255pm,Val_Acc_bicycle2,Val_Acc_scooter,Val_Acc_forester,Val_Acc_tesla,Val_Acc_gle350,Val_Acc_mustang,Val_Acc_silverado0315pm,Val_Acc_motor,Val_Acc_warhog1149am,Val_Acc_pickup2,Val_Acc_polaris0150pm,Val_Acc_miata_mustang,Val_Acc_bicycle,Val_Acc_mustang2,Val_Acc_tesla2,Val_Acc_mustang0528,Val_Acc_warhog1135am
1,1.5492,0.4445,1.5089,0.4405,0.4835,0.4405,0.4222,0.3683,0.0105,0.0000,0.0000,0.0000,1.0000,0.7039,0.6487,0.0000,0.5990,0.0667,0.0089,0.0000,0.0302,0.0000,0.3323,0.1481,0.3295,0.4490,0.1111,0.1515,0.0037,0.0000,0.0667,0.8404,0.0000,0.0020,0.0000,0.6044,0.1667
2,1.3273,0.5091,1.4131,0.4718,0.5171,0.4718,0.4525,0.3912,0.0192,0.0000,0.2519,0.0000,0.9977,0.6578,0.7249,0.0000,0.2628,0.0393,0.0044,0.2000,0.1223,0.0029,0.3495,0.3364,0.5439,0.4031,0.4111,0.3283,0.1630,0.0012,0.2944,0.9053,0.0000,0.0061,0.0000,0.6613,0.3778
3,1.2433,0.5397,1.3882,0.4880,0.5071,0.4880,0.4765,0.4126,0.0647,0.0000,0.0741,0.0000,0.9977,0.5260,0.6520,0.0000,0.4300,0.0308,0.1111,0.5111,0.4712,0.0000,0.2677,0.1470,0.5495,0.6321,0.0778,0.3242,0.1926,0.0012,0.3056,0.8395,0.0000,0.0000,0.0000,0.6969,0.3889
4,1.1806,0.5628,1.3293,0.5020,0.4932,0.5020,0.4829,0.5374,0.0717,0.0000,0.2296,0.0016,0.9962,0.5124,0.6578,0.0000,0.2512,0.0325,0.1000,0.6222,0.3352,0.0251,0.1434,0.2158,0.7189,0.4980,0.0333,0.3949,0.2556,0.0047,0.6111,0.8595,0.0107,0.0000,0.0000,0.7938,0.5778
5,1.1168,0.5884,1.3290,0.5141,0.5164,0.5141,0.5025,0.5973,0.0402,0.1222,0.3556,0.0032,0.9992,0.5437,0.7274,0.0000,0.3942,0.0513,0.0800,0.3556,0.1484,0.0184,0.4051,0.2618,0.6030,0.5299,0.5444,0.4899,0.4074,0.0012,0.4889,0.8874,0.0000,0.0121,0.0067,0.7129,0.2000
