Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
29,0.8025,0.6777,1.0599,0.5830,0.5894,0.5830,0.5749,0.0062,0.8222,0.2543,0.5722,0.2068,0.6761,0.4030,0.6517,0.6642,0.1969,0.9877,0.7254,0.7105,0.6694
30,0.7897,0.6835,1.0490,0.5872,0.5895,0.5872,0.5816,0.0326,0.7605,0.2538,0.6314,0.2790,0.6794,0.4044,0.7388,0.6410,0.2154,0.9885,0.7363,0.6713,0.6806
31,0.7838,0.6858,1.0531,0.5885,0.5929,0.5885,0.5844,0.0326,0.7679,0.3630,0.6567,0.1710,0.6813,0.3424,0.7471,0.6235,0.3383,0.9808,0.7435,0.6523,0.7528
32,0.7781,0.6891,1.0499,0.5909,0.5839,0.5909,0.5816,0.0132,0.8025,0.3723,0.6346,0.3543,0.7257,0.2954,0.7157,0.6210,0.1475,0.9847,0.7616,0.6718,0.6833
33,0.7703,0.6906,1.0644,0.5907,0.5894,0.5907,0.5846,0.0544,0.8049,0.3719,0.6677,0.2364,0.6714,0.2934,0.7586,0.6235,0.2605,0.9885,0.7689,0.6641,0.6583
34,0.7661,0.6935,1.0547,0.5967,0.5980,0.5967,0.5910,0.0186,0.8123,0.3457,0.6389,0.3481,0.7112,0.3724,0.7234,0.6660,0.2019,0.9747,0.7320,0.6331,0.6972
35,0.7590,0.6965,1.0567,0.5893,0.5926,0.5893,0.5843,0.0140,0.8346,0.4380,0.6028,0.2062,0.7200,0.3111,0.7010,0.6265,0.2833,0.9877,0.7230,0.6692,0.7306
36,0.7542,0.6976,1.0713,0.5882,0.5880,0.5882,0.5821,0.0373,0.7679,0.3615,0.6454,0.3488,0.7191,0.3424,0.7318,0.5787,0.1957,0.9839,0.7568,0.6907,0.6667
37,0.7477,0.7002,1.0679,0.5914,0.5923,0.5914,0.5850,0.0303,0.8074,0.3383,0.6107,0.1759,0.6868,0.3662,0.7446,0.6660,0.3056,0.9862,0.7707,0.6441,0.6611
38,0.7468,0.7020,1.0621,0.5917,0.5956,0.5917,0.5870,0.0334,0.7926,0.2765,0.5994,0.2778,0.7227,0.3737,0.7145,0.6479,0.2784,0.9854,0.7568,0.6630,0.6889
39,0.7162,0.7145,1.0807,0.5912,0.5906,0.5912,0.5854,0.0412,0.7951,0.3299,0.6287,0.2506,0.7031,0.3485,0.7093,0.6450,0.2364,0.9778,0.7423,0.6709,0.6444
40,0.7104,0.7167,1.0821,0.5911,0.5948,0.5911,0.5880,0.0591,0.7901,0.3195,0.6624,0.2377,0.6926,0.3302,0.7074,0.6361,0.3407,0.9847,0.7393,0.6455,0.6472
41,0.7067,0.7184,1.0882,0.5909,0.5969,0.5909,0.5880,0.0295,0.8123,0.3348,0.6584,0.2191,0.6832,0.3472,0.7382,0.6282,0.3562,0.9831,0.7351,0.6552,0.6611
42,0.7023,0.7207,1.0943,0.5906,0.5889,0.5906,0.5840,0.0334,0.8025,0.2914,0.6132,0.3012,0.7012,0.3451,0.7254,0.6618,0.2315,0.9862,0.7568,0.6480,0.6583
