Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
1,1.8385,0.3275,2.0881,0.2713,0.3236,0.2713,0.2640,0.3821,0.4336,0.0409,0.3060,0.4754,0.4020,0.0166,0.6887,0.1014,0.0396,0.7349,0.2737,0.2322,0.7236
2,1.3573,0.4812,1.8530,0.3278,0.3891,0.3278,0.3154,0.3339,0.5120,0.0580,0.6770,0.4683,0.3331,0.0958,0.7163,0.1387,0.0269,0.4340,0.3148,0.3552,0.6270
3,1.2418,0.5239,1.8379,0.3603,0.4425,0.3603,0.3546,0.4298,0.5381,0.1135,0.5415,0.3877,0.4445,0.1343,0.7172,0.1732,0.0391,0.8540,0.4092,0.3533,0.5303
4,1.1756,0.5478,1.8586,0.3658,0.4392,0.3658,0.3652,0.2170,0.4488,0.1408,0.6339,0.4283,0.4328,0.1247,0.7517,0.1941,0.1564,0.7735,0.3721,0.3356,0.5416
5,1.1296,0.5649,1.8064,0.3778,0.4406,0.3778,0.3790,0.2362,0.4749,0.1218,0.6808,0.4012,0.3412,0.1905,0.7291,0.2785,0.1452,0.5280,0.4751,0.3562,0.4899
6,1.0939,0.5762,1.9180,0.3632,0.4562,0.3632,0.3597,0.3500,0.5185,0.1404,0.7244,0.3346,0.4096,0.1664,0.7670,0.1988,0.1095,0.5749,0.3651,0.2939,0.4652
7,1.0658,0.5852,1.8398,0.3871,0.4474,0.3871,0.3859,0.4041,0.5011,0.1569,0.6549,0.2837,0.4440,0.1311,0.7271,0.2383,0.0684,0.4273,0.4261,0.4347,0.5528
8,1.0434,0.5928,1.8920,0.3849,0.4413,0.3849,0.3886,0.4330,0.5403,0.1131,0.6277,0.3649,0.4208,0.1322,0.7325,0.2860,0.1065,0.5621,0.4125,0.3403,0.5663
9,1.0228,0.5994,1.8843,0.3889,0.4480,0.3889,0.3891,0.3844,0.5512,0.1384,0.6847,0.3259,0.4082,0.1712,0.7315,0.2437,0.1261,0.7248,0.3582,0.3859,0.5326
10,1.0068,0.6042,1.9857,0.3915,0.4692,0.3915,0.3938,0.4427,0.5534,0.1267,0.6583,0.2951,0.3891,0.1530,0.7261,0.2382,0.1921,0.7159,0.3545,0.4442,0.4135
11,0.9924,0.6098,2.0459,0.3869,0.4624,0.3869,0.3896,0.2977,0.5534,0.1442,0.7150,0.2713,0.3990,0.1568,0.7360,0.2594,0.2845,0.8098,0.3419,0.3242,0.4225
12,0.9761,0.6138,2.0142,0.3835,0.4469,0.3835,0.3877,0.3225,0.5577,0.1413,0.6599,0.3768,0.3990,0.2242,0.7158,0.2751,0.1212,0.7343,0.3820,0.3247,0.4112
13,0.9649,0.6176,2.0285,0.3837,0.4529,0.3837,0.3866,0.3161,0.4924,0.1491,0.6657,0.3887,0.4073,0.2039,0.7345,0.2484,0.1320,0.7114,0.2850,0.3881,0.4787
14,0.9537,0.6215,2.1400,0.3755,0.4461,0.3755,0.3793,0.3417,0.5686,0.1184,0.6364,0.2870,0.4009,0.1905,0.7438,0.2430,0.2234,0.6303,0.3516,0.3732,0.3101
15,0.9013,0.6381,2.1470,0.3862,0.4404,0.3862,0.3927,0.2729,0.4771,0.1608,0.6224,0.3313,0.4118,0.2081,0.7340,0.2802,0.2077,0.5515,0.3055,0.4174,0.4427
16,0.8836,0.6433,2.1603,0.3853,0.4411,0.3853,0.3907,0.2959,0.5011,0.1613,0.6128,0.3785,0.4233,0.2135,0.7394,0.2752,0.1398,0.6969,0.2873,0.3886,0.4022
17,0.8716,0.6468,2.2346,0.3843,0.4497,0.3843,0.3886,0.3028,0.4575,0.1428,0.6728,0.3774,0.4039,0.1808,0.7596,0.2649,0.1720,0.5464,0.3181,0.3893,0.4382
18,0.8612,0.6503,2.2223,0.3892,0.4413,0.3892,0.3966,0.2867,0.4510,0.1725,0.6161,0.2989,0.4040,0.2301,0.7374,0.3044,0.1613,0.6532,0.2691,0.4077,0.5124
19,0.8519,0.6529,2.1665,0.3972,0.4528,0.3972,0.4016,0.2894,0.4902,0.1477,0.6035,0.3211,0.4009,0.2215,0.7365,0.2780,0.1848,0.6488,0.2992,0.5017,0.4315
20,0.8442,0.6551,2.2189,0.3798,0.4299,0.3798,0.3867,0.3078,0.5403,0.1574,0.5655,0.3720,0.4473,0.2258,0.7379,0.2878,0.1246,0.5257,0.3002,0.3766,0.4270
21,0.8367,0.6573,2.2976,0.3840,0.4429,0.3840,0.3928,0.2959,0.4771,0.1535,0.6025,0.3021,0.4269,0.2311,0.7443,0.2850,0.1945,0.5727,0.3197,0.3864,0.4022
22,0.8273,0.6601,2.2896,0.3872,0.4481,0.3872,0.3937,0.2404,0.4706,0.1740,0.6402,0.3227,0.3949,0.2472,0.7409,0.2843,0.1818,0.7388,0.2694,0.3975,0.4225
23,0.8214,0.6617,2.2504,0.3878,0.4404,0.3878,0.3944,0.3317,0.4946,0.1423,0.5973,0.2740,0.4096,0.2129,0.7355,0.2859,0.2155,0.5235,0.2714,0.4575,0.4270
24,0.7915,0.6712,2.3069,0.3864,0.4382,0.3864,0.3929,0.2482,0.4837,0.1740,0.6087,0.2685,0.3898,0.2049,0.7374,0.2978,0.2361,0.5990,0.2850,0.4348,0.3843
25,0.7824,0.6745,2.3200,0.3875,0.4420,0.3875,0.3941,0.2294,0.4924,0.1637,0.6248,0.3151,0.4105,0.2327,0.7443,0.2883,0.2199,0.5990,0.2793,0.4156,0.4157
26,0.7748,0.6766,2.3956,0.3802,0.4422,0.3802,0.3865,0.2064,0.4924,0.1735,0.6348,0.3238,0.4060,0.1910,0.7291,0.2736,0.2385,0.5425,0.2492,0.4189,0.4517
27,0.7706,0.6777,2.3792,0.3893,0.4469,0.3893,0.3953,0.1936,0.5054,0.1730,0.6315,0.3801,0.4032,0.2338,0.7399,0.2901,0.1838,0.6728,0.2684,0.4179,0.3888
