Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_MCC,Val_Acc_background,Val_Acc_vehicle
1,0.6133,0.5387,0.6952,0.4795,0.6075,0.4795,0.4349,0.1198,0.2311,0.8658
2,0.5980,0.5554,0.6876,0.4992,0.6172,0.4992,0.4668,0.1435,0.2746,0.8484
3,0.5884,0.5711,0.6905,0.4493,0.6239,0.4493,0.3658,0.1103,0.1386,0.9324
4,0.5810,0.5732,0.6834,0.4941,0.6180,0.4941,0.4573,0.1409,0.2597,0.8586
5,0.5783,0.5756,0.7032,0.4518,0.6151,0.4518,0.3746,0.1057,0.1503,0.9207
6,0.5746,0.5793,0.6858,0.4848,0.6188,0.4848,0.4398,0.1352,0.2336,0.8753
7,0.5694,0.5863,0.7159,0.4467,0.6139,0.4467,0.3636,0.1001,0.1378,0.9270
