source;share/sc_sensor_pkg/hook/pythonpath.ps1
source;share/sc_sensor_pkg/hook/pythonpath.dsv
source;share/sc_sensor_pkg/hook/pythonpath.sh
source;share/sc_sensor_pkg/hook/ament_prefix_path.ps1
source;share/sc_sensor_pkg/hook/ament_prefix_path.dsv
source;share/sc_sensor_pkg/hook/ament_prefix_path.sh
source;../../build/sc_sensor_pkg/share/sc_sensor_pkg/hook/pythonpath_develop.ps1
source;../../build/sc_sensor_pkg/share/sc_sensor_pkg/hook/pythonpath_develop.dsv
source;../../build/sc_sensor_pkg/share/sc_sensor_pkg/hook/pythonpath_develop.sh
