Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_background,Val_Acc_vehicle
1,0.0068,0.9860,0.0182,0.9947,0.9955,0.9947,0.9949,0.9985,0.9946
2,0.0019,0.9950,0.0142,0.9967,0.9970,0.9967,0.9968,0.9977,0.9967
3,0.0014,0.9964,0.0077,0.9981,0.9982,0.9981,0.9981,0.9985,0.9981
4,0.0011,0.9974,0.0068,0.9985,0.9986,0.9985,0.9985,0.9985,0.9985
5,0.0010,0.9978,0.0206,0.9946,0.9954,0.9946,0.9948,0.9969,0.9945
