Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
29,0.9014,0.6391,1.0684,0.5714,0.5918,0.5714,0.5639,0.0047,0.7062,0.2158,0.5943,0.0444,0.6855,0.3921,0.7228,0.6388,0.5691,0.9801,0.6608,0.6184,0.7278
30,0.8933,0.6431,1.0711,0.5764,0.5798,0.5764,0.5707,0.0109,0.7457,0.3062,0.6238,0.2272,0.6505,0.3880,0.7273,0.6352,0.2420,0.9793,0.6916,0.6563,0.6944
31,0.8848,0.6469,1.0698,0.5762,0.5767,0.5762,0.5689,0.0179,0.7309,0.2686,0.7114,0.3006,0.6496,0.3513,0.7279,0.6251,0.1870,0.9770,0.7345,0.6139,0.5972
32,0.8776,0.6490,1.0645,0.5773,0.5805,0.5773,0.5722,0.0078,0.7753,0.3659,0.6476,0.1932,0.6661,0.4329,0.6594,0.6354,0.1883,0.9793,0.7514,0.6304,0.5944
33,0.8702,0.6513,1.0901,0.5701,0.5804,0.5701,0.5590,0.0008,0.7407,0.2716,0.6068,0.2500,0.6272,0.3622,0.6799,0.6769,0.1074,0.9862,0.7121,0.6518,0.5194
34,0.8613,0.6562,1.0680,0.5767,0.5847,0.5767,0.5744,0.0016,0.7580,0.2825,0.6599,0.2315,0.6817,0.4071,0.6383,0.6490,0.3327,0.9854,0.6946,0.5864,0.7028
35,0.8555,0.6569,1.0626,0.5812,0.5834,0.5812,0.5778,0.0000,0.7605,0.2568,0.6261,0.4031,0.6915,0.4146,0.6953,0.5980,0.2284,0.9862,0.6995,0.6792,0.7083
36,0.8482,0.6600,1.0567,0.5840,0.5888,0.5840,0.5785,0.0148,0.7580,0.3881,0.6575,0.3704,0.7001,0.3431,0.7202,0.6657,0.1611,0.9778,0.6952,0.5641,0.6667
37,0.8402,0.6647,1.0780,0.5777,0.5845,0.5777,0.5723,0.0054,0.7802,0.4109,0.6658,0.3463,0.6509,0.3839,0.7157,0.5288,0.1827,0.9839,0.8081,0.7078,0.6944
38,0.8353,0.6668,1.0893,0.5757,0.5763,0.5757,0.5699,0.0085,0.7679,0.3536,0.6236,0.2969,0.6426,0.3751,0.7606,0.5716,0.2037,0.9801,0.8075,0.6855,0.7583
39,0.8296,0.6694,1.1129,0.5726,0.5909,0.5726,0.5726,0.0070,0.6765,0.2923,0.6232,0.4741,0.6253,0.4588,0.6741,0.6334,0.1531,0.9831,0.7743,0.6014,0.6333
40,0.8229,0.6721,1.0730,0.5836,0.5954,0.5836,0.5817,0.0093,0.8123,0.3180,0.6274,0.4272,0.6804,0.3601,0.7298,0.6485,0.2636,0.9831,0.6795,0.6023,0.6333
41,0.8169,0.6740,1.0709,0.5821,0.5737,0.5821,0.5743,0.0054,0.7358,0.4079,0.6312,0.2562,0.7014,0.2852,0.6927,0.6309,0.2586,0.9854,0.7743,0.6212,0.6750
42,0.8105,0.6766,1.1023,0.5781,0.5886,0.5781,0.5737,0.0311,0.7580,0.2923,0.6841,0.3525,0.6428,0.4214,0.7407,0.6700,0.1568,0.9747,0.7326,0.5473,0.6389
43,0.8058,0.6783,1.0765,0.5837,0.5876,0.5837,0.5799,0.0427,0.7901,0.3496,0.6353,0.3414,0.6712,0.3165,0.7484,0.6367,0.2426,0.9801,0.7821,0.6085,0.6861
44,0.8001,0.6801,1.0859,0.5808,0.5752,0.5808,0.5710,0.0109,0.7975,0.2721,0.6327,0.2611,0.6789,0.3764,0.7458,0.6288,0.1920,0.9831,0.7737,0.6560,0.6194
45,0.7606,0.6973,1.0934,0.5808,0.5871,0.5808,0.5771,0.0124,0.7481,0.3259,0.6675,0.1901,0.6828,0.3730,0.6991,0.5983,0.3346,0.9908,0.7520,0.6499,0.6944
46,0.7495,0.7012,1.0895,0.5866,0.5877,0.5866,0.5810,0.0233,0.7704,0.4084,0.6732,0.3475,0.6614,0.3649,0.7446,0.6029,0.1488,0.9870,0.7888,0.6459,0.7472
47,0.7435,0.7031,1.1021,0.5830,0.5884,0.5830,0.5785,0.0179,0.7457,0.3274,0.6370,0.2432,0.6702,0.3975,0.7196,0.6511,0.2370,0.9885,0.7320,0.6257,0.6694
48,0.7385,0.7067,1.1075,0.5808,0.5846,0.5808,0.5760,0.0202,0.7852,0.3941,0.5744,0.1377,0.7014,0.3560,0.7023,0.6090,0.3160,0.9801,0.7495,0.6909,0.6750
