epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
0,0.02,↑,0.018960140820397355,0.0,134.31699140892965,0.3168567671986234,1.5698574645359467,0.8752,0.7939,0.4285,0.6513,0.012066826488481687,177.10936216970754,177.10936216970754,0.3444771776427922,178.75309596279953,0.8594,0.7738,0.4811,0.6526,177.12142899619602
1,0.04,↑,0.02054039510640587,0.27466229981710044,13.733115293683797,0.3227532421150347,1.9429369524131173,0.8735,0.7961,0.4999,0.6692,0.018665970225615655,14.847587855943528,14.847587855943528,0.3494474532989457,16.52054000727512,0.8639,0.7835,0.4797,0.6709,14.866253826169144
2,0.06,↑,0.02122245880131818,0.31160342784298123,7.7900858725944575,0.32013234757158876,2.073993734278739,0.8659,0.7889,0.5129,0.6695,0.022711389818217156,8.140392638773925,8.140392638773925,0.3532872893195212,9.88598984521239,0.8652,0.7927,0.5239,0.6847,8.163104028592143
3,0.08,↑,0.02398819478343636,0.3300386824865727,5.500644828755886,0.3217214252095232,2.189139042220214,0.851,0.7709,0.4922,0.6529,0.027234506589230073,5.400132386595135,5.400132386595135,0.3564157025699973,7.23166630370607,0.8678,0.8034,0.5344,0.6937,5.427366893184365
4,0.1,↑,0.026462365711860572,0.3308617074559205,4.135771439260573,0.32307706276905324,2.2738298964801023,0.8308,0.7466,0.4625,0.6246,0.02850574977313596,4.217154669364844,4.217154669364844,0.3572057357442858,6.109555282473729,0.8677,0.8011,0.5661,0.6998,4.24566041913798
5,0.12000000000000001,↑,0.028611352710472326,0.32608474857299313,3.2608474289730203,0.3239343535172362,2.3420319270834513,0.8101,0.7227,0.4308,0.5908,0.031200400802943645,3.3412379833266406,3.3412379833266406,0.3593042974312494,5.29104270915218,0.867,0.7995,0.5836,0.709,3.3724383841295844
6,0.14,↑,0.030676871126575744,0.3179107157497431,2.6492560224653317,0.3242418411043834,2.3960523035799977,0.7874,0.697,0.4045,0.5568,0.03528308017946646,2.8410456203719945,2.8410456203719945,0.3596682882197356,4.8426962626294525,0.8717,0.8065,0.5812,0.7063,2.876328700551461
7,0.16,↑,0.0325366319753551,0.3085290194942054,2.203778700157753,0.32422507239361037,2.441670548148557,0.7663,0.6745,0.3794,0.5231,0.03686750222168005,2.3017913022087617,2.3017913022087617,0.3601853786638309,4.374270673598397,0.8687,0.8063,0.5876,0.7017,2.338658804430442
8,0.18,↑,0.03413441268864379,0.29787578794168335,1.8617237147386294,0.3243410167171216,2.4807785300917393,0.7446,0.6515,0.3585,0.4922,0.03884689033227803,1.9220180302321002,1.9220180302321002,0.360057990062832,4.021199962137145,0.8688,0.8066,0.5911,0.7054,1.9608649205643782
9,0.19999999999999998,↑,0.0357495681583565,0.28772002635566934,1.5984445288233513,0.32425962211520926,2.5113791372100485,0.7274,0.6346,0.3411,0.4646,0.03952339133725666,1.5261018788351597,1.5261018788351597,0.36139877980649887,3.6755765314406394,0.8536,0.7943,0.5439,0.6738,1.5656252701724163
10,0.21999999999999997,↑,0.036948020376546854,0.27765120372087176,1.388255990018256,0.3243401636528352,2.5387348351924723,0.71,0.6175,0.3256,0.4405,0.04063047871417295,1.5013428429211393,1.5013428429211393,0.36023050848389465,3.645948783699914,0.8617,0.7995,0.565,0.6928,1.5419733216353122
