Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_MCC,Val_Acc_background,Val_Acc_vehicle
1,0.6089,0.5403,0.7244,0.4410,0.6122,0.4410,0.3512,0.0934,0.1241,0.9337
2,0.5862,0.5691,0.6994,0.4582,0.6194,0.4582,0.3866,0.1148,0.1638,0.9160
3,0.5786,0.5740,0.6971,0.4701,0.6188,0.4701,0.4114,0.1241,0.1950,0.8979
4,0.5741,0.5761,0.6931,0.4613,0.6187,0.4613,0.3933,0.1168,0.1721,0.9108
5,0.5706,0.5818,0.6985,0.4567,0.6113,0.4567,0.3868,0.1065,0.1658,0.9091
6,0.5678,0.5856,0.6970,0.4890,0.6144,0.4890,0.4496,0.1336,0.2496,0.8611
7,0.5643,0.5943,0.7000,0.4950,0.6168,0.4950,0.4595,0.1403,0.2636,0.8550
