epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
0,0.02,↑,25.570097008967107,0.0,1350.6018253328211,0.4551441236867842,30.83281181672779,0.8408,0.7276,0.2128,0.2986,9.989370452645032,1410.8941023453422,1410.8941023453422,0.485744484902724,1426.7535327413807,0.8358,0.7178,0.1911,0.3613,1420.8834727979872
1,0.04,↑,9.090351622506121,21.581975826315464,1079.098826850683,0.4491586174153541,34.758244599919216,0.8413,0.7283,0.225,0.3648,8.911368765908739,803.363531589508,803.363531589508,0.48420883103719226,815.5828926459602,0.8358,0.7178,0.1821,0.5729,812.2749003554168
2,0.06,↑,8.781823251904571,31.69191983047792,792.2980248961713,0.4487054559103409,43.501773415257766,0.843,0.7325,0.2145,0.425,8.918760204768699,789.1269187719926,789.1269187719926,0.494284242917986,801.3027925594994,0.8442,0.7353,0.1936,0.5641,798.0456789767612
3,0.08,↑,8.629192811469368,47.13286354523836,785.5477388369397,0.4484172629740927,58.75886401587349,0.8452,0.7385,0.2374,0.4284,8.407995677188687,784.7686807280002,784.7686807280002,0.48403660199888376,796.3855466946312,0.8445,0.737,0.2303,0.5525,793.1766764051888
4,0.1,↑,8.477307729191748,62.63363789485965,782.9205025756348,0.4475632097820908,74.09764117400599,0.8425,0.7363,0.249,0.4317,8.186492365339529,782.3757249065068,782.3757249065068,0.4850686541960939,793.7546328202537,0.8447,0.7374,0.2072,0.5594,790.5622172718463
5,0.12000000000000001,↑,8.475427063758488,78.09202965513671,780.920296334368,0.4464263519235411,89.55853211061077,0.8387,0.732,0.2607,0.4376,9.09266270275997,779.2801804749862,779.2801804749862,0.4789702279250259,791.5794643578322,0.8426,0.7353,0.2114,0.5493,788.3728431777462
6,0.14,↑,8.5013361927595,93.50263648759837,779.1886503259079,0.44618693414658506,105.01508688836981,0.834,0.7266,0.2654,0.4332,8.242701280376185,778.7700484835583,778.7700484835583,0.4802316718775293,790.2247972332913,0.843,0.7358,0.2506,0.555,787.0127497639345
7,0.16,↑,8.320193907167143,108.93246726314638,778.0890736413921,0.4455958051591242,120.26905187075697,0.8284,0.7199,0.2726,0.4366,8.162052680778762,777.4656804281732,777.4656804281732,0.4789251909064858,788.8407013779101,0.8431,0.736,0.2681,0.5608,785.6277331089519
8,0.18,↑,8.412424048498231,124.32449785763659,777.0281403820579,0.4459027530150602,135.76448434024965,0.824,0.715,0.2666,0.4334,8.526332631545221,776.2745259015456,776.2745259015456,0.47747895077032887,788.025691198266,0.8369,0.7307,0.2207,0.554,784.8008585330908
9,0.19999999999999998,↑,8.351359627320871,139.63454376400807,775.7474142641586,0.4456150460697409,151.01442153321497,0.8177,0.7067,0.2652,0.4341,8.085655986128941,775.4942782288012,775.4942782288012,0.48017495819974854,786.7967355277227,0.8446,0.7373,0.258,0.5624,783.5799342149302
10,0.21999999999999997,↑,8.285248098795075,154.9369656953852,774.6848283971354,0.44410599691062635,166.25970177165988,0.8089,0.6967,0.2678,0.4332,8.475144605597723,774.1338193261105,774.1338193261105,0.4752600946180198,785.8263487608536,0.8402,0.7335,0.2538,0.5712,782.6089639317082
11,0.23999999999999996,↑,8.173141706247769,170.2524251703485,773.8746321483928,0.4427082523254998,181.4647078666615,0.8042,0.691,0.2743,0.4351,8.075646314608013,773.5100186804067,773.5100186804067,0.47446923140112474,784.811108669509,0.841,0.7344,0.2733,0.5721,781.5856649950147
12,0.25999999999999995,↑,8.154810285635524,185.5758547704397,773.2327410131833,0.4436773437505495,196.78156589116,0.7972,0.6828,0.2696,0.4323,7.919423739061408,772.8809231079143,772.8809231079143,0.4718860475872846,784.0226937532425,0.8422,0.7364,0.2765,0.5809,780.8003468469757
13,0.27999999999999997,↑,8.18053144390361,200.89126074235617,772.6587422246206,0.44722380622983093,212.1336076432315,0.7919,0.676,0.2679,0.4312,8.013658208205648,772.4998618118141,772.4998618118141,0.47586041533023765,783.7353008311728,0.8457,0.7389,0.2754,0.5892,780.5135200200198
14,0.3,↑,8.080318625648406,216.23819998823464,772.27930745446,0.44866389302521076,227.3865318215353,0.789,0.6726,0.2702,0.4338,8.346976101722406,772.3227985902973,772.3227985902973,0.4803187283282371,783.8921382012575,0.846,0.7387,0.304,0.5935,780.6697746920197
15,0.32,↑,8.044672552583808,231.58744964197012,771.9581145571855,0.4485603381344314,242.70439242015777,0.7838,0.6672,0.2732,0.4311,8.07857892063001,771.8385866465776,771.8385866465776,0.4846078081299429,783.167355020409,0.8414,0.7356,0.2806,0.5869,779.9171655672076
16,0.34,↑,7.929184806537538,246.9374891838036,771.6796823464131,0.4484829878117381,257.9472940515373,0.7802,0.6632,0.2746,0.4311,8.027897002580373,771.7163734617441,771.7163734617441,0.4888306083967504,782.9885320559791,0.8443,0.7381,0.2935,0.592,779.7442704643245
17,0.36000000000000004,↑,7.90615367934262,262.2963683289508,771.4598709524295,0.4480566872268046,273.2858416444271,0.7773,0.6604,0.2804,0.4315,7.915925844046085,771.4171094058648,771.4171094058648,0.486953017382842,782.5793049620545,0.8366,0.7307,0.2885,0.5939,779.333035249911
18,0.38000000000000006,↑,8.077738722763527,277.6610365744929,771.2806062403425,0.4483717757497098,288.8285228212488,0.7738,0.6567,0.2803,0.4291,8.196558473226817,771.2451242707346,771.2451242707346,0.4868469180782204,782.699489865614,0.8285,0.7268,0.298,0.5943,779.4416827439613
19,0.4000000000000001,↑,8.00402696516193,293.044407428152,771.169509332918,0.44805351816475225,304.13902150698686,0.7721,0.6551,0.2771,0.4256,8.173599933152614,771.2475047053202,771.2475047053202,0.48807680242411466,782.6604934671651,0.8388,0.7329,0.309,0.6034,779.4211046384728
20,0.4200000000000001,↑,8.02170003217453,308.4297509262389,771.0743773014951,0.44831471594430766,319.5492354578716,0.7697,0.6522,0.2813,0.4251,8.112010044572147,771.0459144802197,771.0459144802197,0.4875732551774253,782.4101336740929,0.8245,0.7241,0.2932,0.5987,779.1579245247918
21,0.4400000000000001,↑,8.116643367291394,323.79009377098487,770.9288528104604,0.4486648955453373,335.007636591722,0.7689,0.6514,0.2825,0.4255,8.01545681318511,770.992737064543,770.992737064543,0.48807843025449826,782.2534626515015,0.8376,0.7318,0.3102,0.6065,779.0081938777281
22,0.46000000000000013,↑,8.009838234335325,339.16092800393153,770.8202631886232,0.44819720476333086,350.26992963264263,0.7672,0.6493,0.2853,0.4241,8.03237588185331,770.862339630723,770.862339630723,0.4866116821927869,782.1447855078655,0.829,0.7264,0.2918,0.6019,778.8947155125763
23,0.48000000000000015,↑,8.063329285142114,354.53425779086405,770.7266075509064,0.4484389710431938,365.70809557094736,0.7651,0.647,0.2841,0.4197,8.305469753949538,770.7172503153915,770.7172503153915,0.48771629867184424,782.2828851705012,0.8197,0.7197,0.2915,0.6002,779.0227200693411
24,0.5000000000000001,↑,8.064452577119487,369.90623542332804,770.6380032106939,0.448267864415585,381.08474550848285,0.7636,0.6458,0.2834,0.4161,8.153696575890416,770.6220880137837,770.6220880137837,0.48688014961131243,782.0299139022827,0.8287,0.7271,0.3056,0.6048,778.7757845896741
25,0.5200000000000001,↑,8.05547255019702,385.2756387075779,770.5512774151558,0.44831648190713447,396.4445700136312,0.7636,0.6453,0.2863,0.4171,8.196485942310613,770.65816063855,770.65816063855,0.4876411240952818,782.1091159193412,0.8343,0.7293,0.3316,0.6089,778.8546465808606
26,0.5400000000000001,↑,8.086017056556658,400.6440239030016,770.469323721172,0.4482825958325071,411.85261250349674,0.761,0.6422,0.2866,0.4115,8.178421385586262,770.486371855049,770.486371855049,0.48904378517814306,781.9368043490078,0.8304,0.7279,0.3115,0.6021,778.6647932406353
27,0.5600000000000002,↑,8.039471648149858,415.9919543847203,770.3554484381052,0.4481662591588127,427.15990524300963,0.7594,0.6411,0.289,0.4091,8.195934323836928,770.4586128744742,770.4586128744742,0.4877564964168098,781.927158366079,0.8334,0.7296,0.3393,0.6022,778.6545471983111
28,0.5800000000000002,↑,8.017938533988856,431.3505038725298,770.2687787039035,0.4481267415456691,442.49160959085873,0.7589,0.6401,0.2897,0.4085,8.21352250971224,770.3266938685075,770.3266938685075,0.4869248732600523,781.809668727543,0.8295,0.7276,0.3371,0.6061,778.5402163782197
29,0.6000000000000002,↑,8.040425419527073,446.72711764033517,770.2191788820534,0.44804398257106626,457.900307745947,0.7564,0.6379,0.2899,0.4082,8.113346722786842,770.2869275072994,770.2869275072994,0.4868448369366967,781.6727370023727,0.8226,0.723,0.3247,0.6072,778.4002742300862
30,0.6200000000000002,↑,8.054483519223986,462.1119283488194,770.1864963952147,0.4481157094786892,473.2988941783851,0.7554,0.6363,0.2873,0.4062,8.134442148325236,770.2822053566899,770.2822053566899,0.4902778863097015,781.6995902631594,0.8167,0.7178,0.3237,0.604,778.4166475050151
31,0.6400000000000002,↑,8.062555907082132,477.49798008188367,770.15802252887,0.4483171771100862,488.69726031654193,0.7555,0.6372,0.287,0.4042,8.100819571186667,770.242786180066,770.242786180066,0.4884943361191646,781.6253512074118,0.8159,0.7164,0.3213,0.6045,778.3436057512527
32,0.6600000000000003,↑,8.072046915540579,492.8818211143351,770.127874103197,0.4481235674231095,504.0960675938894,0.754,0.6356,0.2839,0.4014,8.113631211869095,770.3424195140276,770.3424195140276,0.4895268221507254,781.7333390220352,0.8287,0.727,0.3387,0.605,778.4560507258967
33,0.6800000000000003,↑,8.069550986516509,508.2767538145142,770.1162658767496,0.4481327178084615,519.4861824312865,0.7527,0.6341,0.284,0.4029,7.943406469472077,770.324052422105,770.324052422105,0.4865125307975256,781.5505094696646,0.8277,0.7265,0.3412,0.6035,778.267458891577
34,0.7000000000000003,↑,8.089543451818788,523.6750272532622,770.1102983130953,0.44815664399881355,534.9069582375287,0.7524,0.6335,0.2833,0.4016,8.218521711295066,770.2396471832434,770.2396471832434,0.48736675573593896,781.7410261125668,0.8273,0.7265,0.3323,0.6081,778.4581688945384
35,0.7200000000000003,↑,8.10129649467549,539.0675148352742,770.0964933126352,0.4482079240951691,550.3103650064818,0.7513,0.6326,0.283,0.4025,8.378301176364007,770.195445810971,770.195445810971,0.48850913240533805,781.8635737474846,0.819,0.7191,0.3151,0.6046,778.5737469873351
36,0.7400000000000003,↑,8.075255996364529,554.4498525481401,770.069188786893,0.4481358809549071,565.6762618825667,0.7505,0.6312,0.2794,0.3971,8.265008570059486,770.1871388757035,770.1871388757035,0.4883639469904744,781.744629258047,0.8023,0.7036,0.3304,0.6086,778.452147445763
37,0.7600000000000003,↑,8.103316429865774,569.841956629466,770.0567228263095,0.44823590518165507,581.0939957687345,0.7496,0.6305,0.283,0.3993,8.495582906448323,770.1933697074976,770.1933697074976,0.487110236943092,781.9776100943918,0.8252,0.7251,0.3199,0.6064,778.688952613946
38,0.7800000000000004,↑,8.127486416111548,585.2393867722235,770.0518407874644,0.44824953825823677,596.5210216285368,0.7492,0.63,0.2789,0.3986,8.24752271661292,770.132340307469,770.132340307469,0.48742427186959464,781.6755360818428,0.8095,0.71,0.3136,0.606,778.3798630240819
39,0.8000000000000004,↑,8.116953680062228,600.6217050291073,770.0278348215099,0.4481002342092576,611.8965261386232,0.7492,0.6302,0.2774,0.3948,8.320259175222853,770.2504953009927,770.2504953009927,0.4874525567030777,781.853435166504,0.8274,0.7263,0.3069,0.604,778.5707544762156
40,0.8200000000000004,↑,8.135680668385435,616.0176297071007,770.0220371410742,0.44816313482827996,627.3090270630952,0.7468,0.6273,0.2786,0.3984,8.221678619799407,770.1554968255045,770.1554968255045,0.48887466785052547,781.6732424238454,0.8218,0.7226,0.319,0.6072,778.3771754453039
41,0.8400000000000004,↑,8.124082805800864,631.4074890086198,770.0091255112067,0.4480318820011134,642.6858221006528,0.7476,0.6284,0.2761,0.3952,8.737480342712091,770.0951924489244,770.0951924489244,0.48970825451871625,782.1393442387166,0.7796,0.68,0.3025,0.6056,778.8326727916365
42,0.8600000000000004,↑,8.119749983918073,646.7975296824189,769.9971172334109,0.44811273634658033,658.0741307354153,0.7456,0.626,0.2771,0.3951,8.196311693476593,770.0438542885139,770.0438542885139,0.48712130271546217,781.5506134583899,0.7793,0.6803,0.3167,0.6085,778.2401659819905
43,0.8800000000000004,↑,8.12500770565259,662.1893072224179,769.987545247725,0.44815795982181184,673.4746111282625,0.7465,0.627,0.276,0.3936,8.309865603952304,770.0324737176137,770.0324737176137,0.48887478584504646,781.6555529936501,0.7851,0.6861,0.306,0.6061,778.342339321566
44,0.9000000000000005,↑,8.123521253676877,677.580061213682,769.977314555017,0.4480791296021398,688.8638046900281,0.7457,0.6264,0.2748,0.3915,8.39918744466875,770.0398811399127,770.0398811399127,0.489117083909071,781.7497345921786,0.7985,0.6997,0.3106,0.6067,778.4390685845815
45,0.9200000000000005,↑,8.150334537533915,692.9757718299485,769.9731137388345,0.4481143510549111,704.291961845764,0.7451,0.6258,0.2733,0.3917,8.55707673372134,770.0770270773412,770.0770270773412,0.48868242744356394,781.9395314435596,0.8165,0.7172,0.3067,0.6068,778.6341038110626
46,0.9400000000000005,↑,8.139852240919955,708.3604928772066,769.9570176666173,0.44811816922864706,719.660078198755,0.7456,0.6262,0.2744,0.3915,8.31602589332539,770.0163357345307,770.0163357345307,0.4891516808015497,781.6467303860446,0.802,0.7034,0.3032,0.6049,778.3323616278561
47,0.9600000000000005,↑,8.163085804777333,723.7582571618644,769.9556122092795,0.44807472888131467,735.0882988388765,0.7443,0.6242,0.2719,0.3911,8.060930374847805,770.0255572326157,770.0255572326157,0.48598523081644723,781.4061760604382,0.7767,0.6766,0.3334,0.6119,778.0864876074635
48,0.9800000000000005,↑,8.13905844526928,739.147945585446,769.9457893801094,0.44797436098164245,750.4524616856454,0.744,0.6242,0.2728,0.3893,8.189589749859726,769.9847969187666,769.9847969187666,0.4874544026654052,781.4878264620253,0.7951,0.6965,0.309,0.6084,778.1743866686263
49,1.0,↑,8.154824741023504,754.5393022170127,769.9380697075309,0.44794179978565796,765.862118079992,0.7427,0.6226,0.2726,0.391,8.149314244480237,770.0106058017877,770.0106058017877,0.48715826460038836,781.4746232278969,0.7941,0.6946,0.3012,0.6059,778.159920046268
50,1.0,↑,8.163026831953008,769.9226335607826,769.9226335607826,0.4480525236349003,781.2585910198718,0.7439,0.6242,0.2705,0.3877,8.27843004141165,770.001246528862,770.001246528862,0.48683235567549,781.597105666995,0.8064,0.7076,0.3089,0.6074,778.2796765702736
