Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_background,Val_Acc_vehicle
1,0.0233,0.9236,0.1856,0.9382,0.9801,0.9382,0.9531,0.9985,0.9364
2,0.0107,0.9687,0.1174,0.9502,0.9816,0.9502,0.9610,0.9992,0.9487
3,0.0083,0.9760,0.0797,0.9731,0.9860,0.9731,0.9771,0.9985,0.9723
4,0.0072,0.9795,0.1183,0.9621,0.9835,0.9621,0.9692,0.9992,0.9610
5,0.0063,0.9819,0.0593,0.9823,0.9890,0.9823,0.9843,0.9992,0.9818
