epoch,train_loss,train_pres_loss,train_type_loss,val_loss,val_pres_loss,val_type_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
0,1.6783646398893401,0.3314064086590269,1.3469582312303132,1.6048785180596434,0.3431732938560422,1.261705224203601,0.5266,0.5135,0.6594,0.7348
1,1.605415647795093,0.32521903040554545,1.2801966173895474,1.5671397497119006,0.3440176205621862,1.2231221291497143,0.7421,0.6792,0.6698,0.7584
2,1.6011075897621538,0.324665039224397,1.276442550537757,1.5598848506684448,0.34406741240017963,1.2158174382682652,0.7682,0.6904,0.6698,0.7574
3,1.599493719854785,0.3245800433171523,1.2749136765376325,1.5567654427398936,0.3440722098310899,1.2126932329088036,0.7747,0.6857,0.6684,0.7531
4,1.6005393516479816,0.3246306563562044,1.275908695291777,1.55677939121743,0.3439435456928454,1.2128358455245845,0.7308,0.6668,0.6699,0.7586
5,1.599278579023852,0.32466093108888017,1.2746176479349718,1.558476329180012,0.34407605622944076,1.2144002729505714,0.759,0.6768,0.6682,0.7534
6,1.5977020061300666,0.32457267700519105,1.2731293291248758,1.5544582800191524,0.3441752594924039,1.2102830205267485,0.7743,0.6764,0.6692,0.7577
7,1.6006274235975837,0.3246322753258662,1.2759951482717176,1.5566003857557134,0.344067518070464,1.2125328676852494,0.7522,0.6706,0.6682,0.7535
8,1.5974950410959259,0.32462952307744114,1.2728655180184847,1.558011231990402,0.3439851163827151,1.214026115607687,0.7003,0.6453,0.6639,0.7424
9,1.6001185207215165,0.32463650488410767,1.2754820158374087,1.5546729175007574,0.34399359113952127,1.210679326361236,0.7457,0.6754,0.6649,0.7454
10,1.5952970266974573,0.3246443164127259,1.2706527102847314,1.5553911372895386,0.34401193550088727,1.2113792017886513,0.7492,0.6764,0.668,0.753
11,1.5966106789181655,0.32443727043010195,1.2721734084880636,1.553677587958254,0.3437896052225805,1.2098879827356734,0.7522,0.6794,0.6696,0.7591
12,1.6007171347539684,0.32460793006957683,1.2761092046843916,1.5562404727671617,0.3439552116922394,1.2122852610749222,0.744,0.6731,0.6664,0.749
13,1.5966615955140293,0.3245102050133662,1.2721513905006632,1.553456758197985,0.3439266173132899,1.2095301408846952,0.7718,0.694,0.6664,0.749
14,1.5922503484022712,0.324653200508745,1.2675971478935262,1.5497058435160038,0.34415059604803283,1.205555247467971,0.7796,0.6933,0.6672,0.7503
15,1.5958188206194566,0.32459623301377033,1.2712225876056864,1.5519953804333124,0.3440271308877792,1.2079682495455333,0.7686,0.6736,0.6662,0.748
16,1.59958632491944,0.32462966473728655,1.2749566601821536,1.5546491628208319,0.3440919067720957,1.210557256048736,0.7763,0.6879,0.6683,0.7532
17,1.5993142165935323,0.32460299221210837,1.274711224381424,1.555342381020332,0.3437795665455657,1.2115628144747663,0.7089,0.6527,0.6673,0.7512
18,1.600644301356308,0.32469853165927554,1.2759457696970324,1.558370637761589,0.34391820595865435,1.2144524318029346,0.7376,0.674,0.6675,0.7504
19,1.597925403706275,0.32456051449560674,1.2733648892106681,1.5569698513379717,0.3441069542205895,1.2128628971173823,0.7801,0.6817,0.6683,0.7534
20,1.5980471299877217,0.32464961853836827,1.2733975114493534,1.5569852369313755,0.34413197694392744,1.212853259987448,0.7885,0.691,0.668,0.7526
21,1.5984093744495502,0.32465552777763385,1.2737538466719165,1.5549825948361213,0.3440405298798368,1.2109420649562845,0.7433,0.6735,0.6683,0.7519
22,1.5973195447845863,0.3246492745073152,1.2726702702772712,1.552471890013634,0.3440345489417417,1.2084373410718923,0.7713,0.6902,0.668,0.7543
23,1.59582048006336,0.3246748744650924,1.2711456055982675,1.5522084539947087,0.3444101222664365,1.2077983317282721,0.7927,0.6846,0.6664,0.749
24,1.5991230769878357,0.32459155823887187,1.2745315187489639,1.5563613807065335,0.34403055460499266,1.2123308261015409,0.7718,0.6883,0.6668,0.7496
25,1.6004655063942825,0.3245245936062355,1.275940912788047,1.5560126899021816,0.34389142910859594,1.2121212607935856,0.7888,0.7058,0.6687,0.7527
26,1.6034608633511895,0.3245235615130761,1.2789373018381134,1.5571388392567305,0.34383068982914217,1.2133081494275884,0.7214,0.6584,0.668,0.7529
27,1.596076803435065,0.3245765625323794,1.2715002409026857,1.555082241914279,0.3440574159912786,1.2110248259230003,0.779,0.6832,0.6677,0.7519
28,1.5971091394399142,0.32469288550257996,1.2724162539373343,1.5526255768752164,0.3441611842105263,1.20846439266469,0.7588,0.6647,0.6674,0.7524
29,1.6000782690883,0.3244392131936961,1.2756390558946038,1.5570452999210094,0.34410243153241865,1.2129428683885908,0.7779,0.6744,0.6653,0.7454
30,1.5994091691641972,0.32461440594822405,1.274794763215973,1.5587557002778198,0.3440733299361041,1.2146823703417158,0.7944,0.7011,0.6657,0.7458
31,1.6002195646655337,0.32453283011438994,1.275686734551144,1.556418506062262,0.34391708585364006,1.212501420208622,0.7451,0.6726,0.6675,0.7515
32,1.5946739662231122,0.32456061568121064,1.2701133505419016,1.554760687238952,0.34397188646311244,1.2107888007758396,0.7715,0.6832,0.6696,0.7592
33,1.5969890726023708,0.32441075980188994,1.2725783128004808,1.5563801900171508,0.34386870999745717,1.2125114800196937,0.7736,0.6932,0.667,0.7493
34,1.5940476475723226,0.32459273199187666,1.269454915580446,1.5540790505026185,0.3439567333443343,1.2101223171582842,0.7402,0.6696,0.667,0.7512
35,1.6012264018982096,0.3245056314240716,1.276720770474138,1.5570328096933974,0.34389491622798,1.2131378934654173,0.726,0.6634,0.6669,0.7504
36,1.5980250108147174,0.3246768779400489,1.2733481328746685,1.5544113835469506,0.34410460834027656,1.210306775206674,0.7805,0.7016,0.6695,0.7555
37,1.5982766998857656,0.3246346430689966,1.273642056816769,1.5549601927358356,0.3440308927499026,1.2109292999859331,0.768,0.6703,0.6694,0.756
38,1.5987585862056013,0.3247176962126471,1.2740408899929543,1.555347727936721,0.3441066583437933,1.2112410695929277,0.772,0.6787,0.6661,0.7476
39,1.5987944059093688,0.32460068518034024,1.2741937207290286,1.5577893243932328,0.3440620443497338,1.213727280043499,0.7801,0.6942,0.6616,0.7365
40,1.6011842277385195,0.3245784041103697,1.27660582362815,1.5547968687443192,0.34391042862572496,1.2108864401185941,0.7587,0.6815,0.6702,0.7603
41,1.6014139797706504,0.32466188223355646,1.2767520975370938,1.5567796448261122,0.344070350034085,1.2127092947920273,0.7775,0.6888,0.6692,0.7564
42,1.5976592450938742,0.32446645235825594,1.2731927927356184,1.556472482443516,0.3440341262606042,1.212438356182912,0.7846,0.6891,0.6673,0.751
43,1.6035923034506072,0.3245531684207663,1.279039135029841,1.558558899940216,0.3439452575514521,1.214613642388764,0.751,0.672,0.6693,0.7589
44,1.5986123325337782,0.3246267303547745,1.2739856021790037,1.5534697979110759,0.34410813772777443,1.2093616601833015,0.7715,0.6818,0.6694,0.7585
45,1.5989574968656748,0.3246075455642822,1.2743499513013925,1.5555523690094248,0.3440556618645581,1.2114967071448668,0.7596,0.6744,0.6663,0.7476
46,1.6024457693732386,0.32465704556169184,1.2777887238115468,1.5564609855165772,0.3440198396381579,1.2124411458784192,0.7592,0.6799,0.6689,0.7555
47,1.5956761084437687,0.3245644202599159,1.271111688183853,1.5547909300743379,0.34399291484970135,1.2107980152246365,0.7696,0.6902,0.6693,0.7574
48,1.5957373662083472,0.3245443247989887,1.2711930414093584,1.5542603384424776,0.34408848305488227,1.2101718553875953,0.7765,0.6811,0.6681,0.7525
49,1.5988786125689034,0.3245738305210751,1.2743047820478282,1.5537971433179862,0.3440057009541097,1.2097914423638765,0.765,0.681,0.6696,0.7586
