Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
29,1.0307,0.5912,1.2056,0.5371,0.5250,0.5371,0.5208,0.0023,0.7259,0.2202,0.5192,0.1012,0.6599,0.3329,0.6633,0.6244,0.1049,0.8950,0.6536,0.6584,0.7389
30,1.0233,0.5939,1.1882,0.5407,0.5227,0.5407,0.5275,0.0000,0.7383,0.2815,0.5542,0.2543,0.6251,0.2464,0.7369,0.6175,0.0802,0.8851,0.5528,0.6676,0.7361
31,1.0263,0.5946,1.1965,0.5358,0.5167,0.5358,0.5177,0.0031,0.7506,0.2686,0.5052,0.0883,0.6710,0.2369,0.7234,0.5781,0.1111,0.8881,0.6023,0.7315,0.6694
32,1.0202,0.5961,1.1834,0.5441,0.5407,0.5441,0.5324,0.0016,0.7926,0.1807,0.5288,0.2716,0.6357,0.4118,0.7183,0.6251,0.0833,0.9341,0.5848,0.6580,0.7500
33,1.0283,0.5941,1.1819,0.5424,0.5313,0.5424,0.5310,0.0031,0.7679,0.2538,0.5756,0.2148,0.6590,0.3070,0.7209,0.5875,0.1117,0.9080,0.5341,0.6788,0.7250
34,1.0146,0.5977,1.1894,0.5434,0.5310,0.5434,0.5318,0.0023,0.7728,0.3783,0.5451,0.1932,0.6757,0.3070,0.7215,0.5773,0.0802,0.9126,0.5775,0.6681,0.7639
35,1.0133,0.5979,1.2174,0.5397,0.5283,0.5397,0.5223,0.0023,0.7951,0.1565,0.5294,0.1611,0.6496,0.2689,0.7311,0.6196,0.1463,0.9195,0.5160,0.7013,0.7361
36,1.0158,0.5981,1.1947,0.5385,0.5362,0.5385,0.5247,0.0000,0.6840,0.1812,0.4583,0.1630,0.6625,0.4200,0.7196,0.5791,0.1080,0.9034,0.6313,0.7470,0.7139
37,0.9949,0.6054,1.1776,0.5482,0.5323,0.5482,0.5344,0.0016,0.7333,0.2998,0.5260,0.2426,0.6826,0.3043,0.7279,0.6125,0.0543,0.8720,0.6451,0.6720,0.6889
38,0.9862,0.6075,1.1885,0.5424,0.5368,0.5424,0.5331,0.0047,0.7333,0.2701,0.5232,0.1469,0.6599,0.3363,0.7215,0.6107,0.1451,0.9019,0.6065,0.6638,0.7417
39,0.9850,0.6085,1.1960,0.5418,0.5380,0.5418,0.5297,0.0039,0.7333,0.2207,0.5247,0.1278,0.6888,0.4091,0.7311,0.6077,0.0969,0.8966,0.5824,0.6610,0.7806
40,0.9835,0.6098,1.2068,0.5423,0.5333,0.5423,0.5291,0.0023,0.7753,0.2395,0.4969,0.1401,0.6877,0.3622,0.7093,0.5962,0.1111,0.9096,0.5721,0.7091,0.6889
41,0.9847,0.6094,1.1968,0.5448,0.5427,0.5448,0.5315,0.0023,0.7877,0.1926,0.4959,0.1815,0.6265,0.3826,0.7401,0.6003,0.1093,0.9264,0.5800,0.7491,0.7333
42,0.9723,0.6128,1.1909,0.5446,0.5421,0.5446,0.5337,0.0054,0.7556,0.2494,0.4838,0.0988,0.6770,0.3622,0.7202,0.6198,0.1772,0.8736,0.6192,0.6896,0.7000
43,0.9710,0.6144,1.1978,0.5455,0.5325,0.5455,0.5315,0.0062,0.7704,0.2568,0.5211,0.1364,0.6779,0.3145,0.7170,0.6156,0.1228,0.9065,0.6156,0.6786,0.7056
44,0.9675,0.6160,1.2100,0.5438,0.5370,0.5438,0.5323,0.0039,0.7432,0.2390,0.5203,0.1747,0.6682,0.3485,0.7196,0.6191,0.1043,0.9096,0.5607,0.6805,0.6889
45,0.9678,0.6152,1.1927,0.5466,0.5373,0.5466,0.5356,0.0023,0.7580,0.2311,0.5389,0.1679,0.6565,0.3431,0.7196,0.6209,0.1364,0.9134,0.6023,0.6692,0.7722
46,0.9658,0.6152,1.2027,0.5446,0.5360,0.5446,0.5301,0.0023,0.7827,0.2286,0.4880,0.1019,0.6774,0.3445,0.7177,0.6325,0.1247,0.8866,0.5866,0.6957,0.7250
47,0.9654,0.6165,1.2011,0.5456,0.5368,0.5456,0.5331,0.0031,0.7975,0.2069,0.5436,0.1401,0.6781,0.3499,0.7196,0.5893,0.1500,0.9103,0.6005,0.6994,0.7444
48,0.9638,0.6164,1.1996,0.5449,0.5394,0.5449,0.5351,0.0031,0.7802,0.2168,0.5126,0.1907,0.6853,0.3485,0.7132,0.6206,0.1556,0.9050,0.5824,0.6615,0.7000
49,0.9625,0.6174,1.2066,0.5453,0.5399,0.5453,0.5335,0.0016,0.7481,0.1985,0.4971,0.1667,0.6755,0.3703,0.7183,0.6248,0.1340,0.8973,0.6192,0.6805,0.7306
50,0.9579,0.6190,1.2081,0.5451,0.5390,0.5451,0.5331,0.0023,0.7457,0.2094,0.4997,0.1500,0.6847,0.3649,0.7286,0.6106,0.1383,0.9034,0.5769,0.7002,0.7222
