Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
29,0.7957,0.6780,0.9652,0.5972,0.6026,0.5972,0.5889,0.0738,0.8370,0.3467,0.6060,0.1123,0.7360,0.4609,0.6146,0.6105,0.3691,1.0000,0.8485,0.7078,0.5278
30,0.7931,0.6788,0.9681,0.6020,0.6170,0.6020,0.6021,0.0987,0.8543,0.4331,0.6556,0.2309,0.7093,0.4125,0.6069,0.5920,0.4049,0.9977,0.8063,0.6909,0.6222
31,0.7890,0.6811,0.9598,0.6018,0.6012,0.6018,0.5916,0.0334,0.6914,0.3521,0.5852,0.1630,0.6992,0.4248,0.7254,0.6380,0.3278,0.9954,0.8920,0.7289,0.4278
32,0.7868,0.6824,0.9514,0.6090,0.6265,0.6090,0.6030,0.0194,0.7679,0.3185,0.6732,0.1698,0.7133,0.4044,0.7830,0.6201,0.5154,0.9962,0.8425,0.6767,0.5278
33,0.7685,0.6897,0.9327,0.6135,0.6229,0.6135,0.6073,0.0202,0.8716,0.3111,0.6242,0.1969,0.7150,0.5283,0.6767,0.6782,0.3673,0.9969,0.8503,0.6763,0.5583
34,0.7639,0.6924,0.9266,0.6188,0.6186,0.6188,0.6103,0.0412,0.7778,0.4326,0.6147,0.2068,0.7413,0.4329,0.7023,0.6498,0.2883,0.9992,0.8648,0.7313,0.5306
35,0.7624,0.6930,0.9618,0.6021,0.6115,0.6021,0.5939,0.0606,0.9185,0.3284,0.5464,0.1457,0.7584,0.4717,0.6895,0.5996,0.3957,1.0000,0.8588,0.7428,0.5750
36,0.7603,0.6943,0.9299,0.6149,0.6190,0.6149,0.6068,0.0528,0.8963,0.3452,0.5933,0.1698,0.7206,0.4289,0.6978,0.6935,0.3549,0.9992,0.8177,0.6992,0.5611
37,0.7574,0.6959,0.9310,0.6182,0.6305,0.6182,0.6143,0.0730,0.8099,0.2849,0.6626,0.1858,0.7069,0.5459,0.7055,0.6556,0.4272,0.9992,0.8515,0.6900,0.5806
38,0.7562,0.6957,0.9819,0.5947,0.6039,0.5947,0.5846,0.0536,0.8642,0.2993,0.5111,0.1623,0.7758,0.5112,0.6274,0.5894,0.3389,0.9962,0.8805,0.7542,0.5389
39,0.7538,0.6985,0.9349,0.6163,0.6264,0.6163,0.6116,0.0684,0.8543,0.3699,0.5761,0.2154,0.7110,0.5419,0.6940,0.6310,0.3123,0.9954,0.8268,0.7775,0.6444
40,0.7513,0.6985,0.9422,0.6118,0.6237,0.6118,0.6067,0.0622,0.8840,0.3723,0.5239,0.2352,0.7828,0.5078,0.7190,0.6362,0.3426,0.9977,0.8304,0.7171,0.5778
41,0.7508,0.6994,0.9634,0.6068,0.6177,0.6068,0.5973,0.0179,0.8889,0.2657,0.5841,0.2031,0.6997,0.4929,0.7183,0.7187,0.3025,0.9992,0.8636,0.6451,0.5083
42,0.7377,0.7058,0.9373,0.6150,0.6261,0.6150,0.6098,0.0505,0.8988,0.3170,0.6261,0.1815,0.7270,0.5575,0.7004,0.6499,0.3593,0.9992,0.8431,0.6973,0.6167
43,0.7362,0.7050,0.9496,0.6086,0.6194,0.6086,0.6021,0.0528,0.8889,0.3314,0.5629,0.1938,0.7978,0.5330,0.7164,0.6078,0.3944,0.9992,0.8660,0.6918,0.6361
44,0.7368,0.7038,0.9206,0.6238,0.6336,0.6238,0.6199,0.0668,0.8642,0.3847,0.6234,0.2130,0.7153,0.4493,0.7170,0.7046,0.4198,0.9992,0.8503,0.6583,0.5639
45,0.7335,0.7065,0.9293,0.6203,0.6307,0.6203,0.6152,0.0591,0.8074,0.3516,0.5956,0.1815,0.7505,0.5119,0.6722,0.6592,0.4037,0.9992,0.8763,0.7157,0.5528
46,0.7316,0.7086,0.9649,0.6065,0.6161,0.6065,0.5973,0.0474,0.8593,0.2795,0.5247,0.1840,0.7882,0.4758,0.7055,0.6358,0.4105,0.9992,0.8733,0.7144,0.5139
47,0.7307,0.7067,0.9476,0.6128,0.6185,0.6128,0.6059,0.0606,0.8765,0.3778,0.5612,0.1784,0.7732,0.5017,0.7318,0.6575,0.3531,0.9977,0.8473,0.6778,0.5528
48,0.7311,0.7071,0.9394,0.6116,0.6186,0.6116,0.6051,0.0614,0.8667,0.3689,0.5784,0.2019,0.7899,0.4758,0.6825,0.6025,0.4043,0.9962,0.8733,0.7209,0.5472
49,0.7244,0.7117,0.9330,0.6187,0.6251,0.6187,0.6123,0.0490,0.8642,0.3373,0.5816,0.2253,0.7580,0.5221,0.6876,0.6694,0.3074,0.9992,0.8449,0.7134,0.5833
50,0.7239,0.7105,0.9278,0.6218,0.6328,0.6218,0.6181,0.0598,0.8790,0.3763,0.6047,0.2333,0.7646,0.5378,0.6562,0.7002,0.3605,0.9977,0.8558,0.6343,0.5917
