epoch,train_loss,val_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
0,2.650553262262253,1.9856455475737007,0.4742,0.3998,0.2509,0.255
1,1.6915645312749599,1.6662816000191165,0.6056,0.4995,0.2767,0.2791
2,1.6173658610531016,1.638661901672165,0.8356,0.7306,0.2813,0.3375
3,1.6043011881232832,1.6467192074953219,0.8218,0.7151,0.2543,0.3147
4,1.597608194967206,1.6498225266799267,0.8146,0.7072,0.2843,0.2845
5,1.5941761894659563,1.649513124903559,0.47,0.4326,0.2756,0.337
6,1.592851832722933,1.6414356221368303,0.8098,0.7018,0.2955,0.4289
7,1.591048476656088,1.642803042481988,0.4604,0.428,0.2561,0.3158
8,1.5931383201665286,1.6453751495906286,0.4577,0.4265,0.2853,0.2859
9,1.5950612090706255,1.6583054927520422,0.8043,0.6959,0.2855,0.286
10,1.5936442587934612,1.6425771873234671,0.8038,0.6954,0.2747,0.3386
11,1.5913473093908939,1.6422289099012102,0.4518,0.424,0.2553,0.3169
12,1.5901625691133252,1.6456156917464682,0.8035,0.6951,0.2743,0.3386
13,1.5937675827998294,1.640785045954056,0.4521,0.424,0.2953,0.4312
14,1.5925374065289657,1.6432425836464026,0.4495,0.4228,0.2952,0.4313
15,1.5933394953965,1.6566455322942693,0.803,0.6945,0.2855,0.2857
16,1.5944750756738288,1.652014647727405,0.8028,0.6944,0.256,0.318
17,1.5919615835949565,1.64097937877044,0.8038,0.6954,0.2563,0.318
18,1.5935207022149027,1.6421295244456369,0.4513,0.4236,0.2943,0.4305
19,1.59438652841098,1.6462400872986038,0.4506,0.4233,0.2711,0.3369
20,1.591950099861793,1.644625856246783,0.8029,0.6944,0.2721,0.3379
21,1.5934097061031742,1.6455717417068811,0.8021,0.6935,0.2733,0.3387
22,1.5931419735890255,1.6424410859227696,0.8031,0.6946,0.294,0.4298
23,1.5914335575970737,1.6464078116726566,0.8042,0.6959,0.2554,0.3161
24,1.5914552382875287,1.6395075821773315,0.4531,0.4245,0.2948,0.4302
25,1.5917657458325893,1.6565742776507424,0.8036,0.6952,0.2729,0.3374
26,1.5909013123603528,1.6525609802890133,0.4511,0.4237,0.2868,0.2872
27,1.5938570479456888,1.6419358372172237,0.4508,0.4236,0.2939,0.4277
28,1.5946402372926045,1.6481787637198642,0.4496,0.423,0.2725,0.3377
29,1.5923279324216706,1.6516317015602475,0.8034,0.6949,0.2869,0.2874
30,1.5878222842821095,1.6457068858208594,0.4515,0.4238,0.275,0.3396
31,1.5919728162185998,1.64245635142058,0.8032,0.6948,0.2951,0.4322
32,1.5948672529898191,1.6535576277481012,0.4515,0.4237,0.2857,0.2859
33,1.592408403682937,1.641077886412154,0.4524,0.4242,0.2958,0.4327
34,1.593269183875271,1.6498930242670562,0.8023,0.6938,0.254,0.3168
35,1.5931888105766625,1.653866003602098,0.8032,0.6947,0.2868,0.2873
36,1.5937354442035183,1.6467335642158212,0.4535,0.4247,0.2957,0.4316
37,1.5931239178020988,1.6407953769097596,0.4515,0.4238,0.2963,0.4331
38,1.5945513385334653,1.6487188003796003,0.4543,0.4251,0.2956,0.431
39,1.5954680896261662,1.6471447113788489,0.4516,0.4239,0.2551,0.3171
40,1.5963971716079985,1.6392547583683228,0.4516,0.4239,0.2951,0.4291
41,1.5909735444915352,1.644713804835365,0.8032,0.6948,0.2732,0.3383
42,1.5911169827839975,1.6460429089409965,0.8036,0.6952,0.2531,0.3135
43,1.5933910006541385,1.6461727614010566,0.4513,0.4238,0.2531,0.315
44,1.5952694129430507,1.6420072797056917,0.45,0.423,0.2948,0.4293
45,1.591531569022311,1.6456598626586783,0.8033,0.6948,0.2955,0.4321
46,1.5934099081600681,1.6472138589594787,0.4533,0.4246,0.2563,0.3176
47,1.5936660864992005,1.6400561487519896,0.8044,0.6962,0.295,0.4308
48,1.594541850557738,1.6483103196858329,0.4517,0.4238,0.2556,0.3176
49,1.5935499521248648,1.6473669685842671,0.451,0.4234,0.2887,0.29
