epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
0,0.02,↑,26.77804088233668,0.0,1223.5031260825056,0.4549589244226521,31.746805657111352,0.8467,0.7352,0.2294,0.3802,10.447568365737148,1279.0426642376444,1279.0426642376444,0.4867360686640377,1294.411257536515,0.8375,0.7218,0.1966,0.436,1289.4902326033816
1,0.04,↑,9.545761024065996,15.695606361272082,784.7803291758612,0.4493961481557964,30.1835737277737,0.8497,0.7415,0.2132,0.4373,9.48310157397519,753.0964201222296,753.0964201222296,0.4886599688831231,767.314694777779,0.8438,0.735,0.2164,0.5607,762.5795216962048
2,0.06,↑,9.195751228538866,29.58100300124537,739.5250852177531,0.4495206004392394,43.70184431026706,0.8544,0.7494,0.2293,0.4433,9.146210196225539,735.8542373024899,735.8542373024899,0.48765303996270115,749.7264584873034,0.8453,0.7373,0.2349,0.568,745.0004474987154
3,0.08,↑,9.179287201261475,43.83286472838214,730.5477713291531,0.44910931849356317,57.93300266458757,0.8568,0.7535,0.2335,0.4457,8.981473339964515,729.651634812355,729.651634812355,0.4885467988965304,743.3597317260245,0.8456,0.7379,0.2496,0.5717,738.6331081523196
4,0.1,↑,9.254397218449432,58.12748395006049,726.5935592507823,0.4490206538018817,72.30409057994889,0.8572,0.754,0.2467,0.4516,9.176696238958318,726.7991857269536,726.7991857269536,0.48811156930320937,740.7055282437283,0.8458,0.7382,0.2041,0.5652,735.975881965912
5,0.12000000000000001,↑,9.114621098436283,72.41002096663301,724.1002094245473,0.44844890057844367,86.44195434291298,0.8579,0.7552,0.2531,0.4545,12.042412614044936,721.3789888672206,721.3789888672206,0.48527071155283763,738.1556760228199,0.8425,0.7347,0.2458,0.5624,733.4214014812655
6,0.14,↑,9.422089354843882,86.65711773417519,722.1426734556484,0.44913259214482437,101.015745090743,0.8558,0.7521,0.2609,0.4537,9.060027704290722,721.9962033137032,721.9962033137032,0.4888866218616781,735.7902016950691,0.8457,0.7381,0.294,0.5833,731.0562310179939
7,0.16,↑,9.155578517173666,100.86095620625892,720.4353905388015,0.4486154325075118,114.94852158828154,0.8554,0.7513,0.2784,0.4561,8.957601245492697,719.692591338054,719.692591338054,0.4919093708791163,733.3826080457023,0.8458,0.7383,0.3171,0.5849,728.6501925835466
8,0.18,↑,8.944704899110551,114.99755286744262,718.7347151140839,0.4490650395038323,128.87762660791822,0.8552,0.751,0.2882,0.455,8.984537907916566,718.069827325966,718.069827325966,0.4899757718262465,731.7847152818804,0.8457,0.7381,0.3422,0.5926,727.0543652338825
9,0.19999999999999998,↑,8.935007431096663,129.12660999294732,717.370038317378,0.4485161170251282,143.00366461243365,0.8543,0.7495,0.2931,0.45,8.844872961225716,717.0283344647158,717.0283344647158,0.492484049750087,730.59989345592,0.8455,0.7378,0.3617,0.6044,725.8732074259416
10,0.21999999999999997,↑,8.710439426542338,143.26302052637595,716.3151025341461,0.4485350292691171,156.92556763659752,0.8541,0.7494,0.3067,0.45,8.863784268174483,716.0129736998807,716.0129736998807,0.4886048220340972,729.6025890448819,0.8457,0.7381,0.3646,0.5966,724.8767579680552
11,0.23999999999999996,↑,8.762378918148949,157.42035366635443,715.5470760142254,0.44849771428029717,171.14359572913887,0.854,0.7492,0.3081,0.4418,8.72508748134841,715.4066759995792,715.4066759995792,0.4877633212296211,728.8653044830198,0.8457,0.7382,0.3547,0.589,724.1317634809276
12,0.25999999999999995,↑,8.714505475809972,171.58419970852637,714.9341909643175,0.44828177237163036,185.25845162911114,0.8536,0.7484,0.3109,0.44,8.832964982999409,714.9961833085703,714.9961833085703,0.4879919219276179,728.5649244733479,0.8454,0.7374,0.3725,0.5895,723.8291482915697
13,0.27999999999999997,↑,8.669837150165526,185.77112731009527,714.5043711368475,0.44812479390222176,199.41009259515513,0.8524,0.7464,0.3124,0.4374,8.995315931899393,714.5208507102469,714.5208507102469,0.4856741640554822,728.2551318096077,0.8455,0.7377,0.3699,0.5874,723.5161666421463
14,0.3,↑,8.683000419012018,199.96737537306655,714.1691868525008,0.44819683894893525,213.61966576423717,0.8514,0.7451,0.3084,0.43,8.997523887649827,714.0458028355371,714.0458028355371,0.4874451130061694,727.8069228827953,0.8451,0.7368,0.3628,0.5709,723.0433267231869
15,0.32,↑,8.705466623196372,214.15615420972864,713.8537963941651,0.4484283294833615,227.84811351889164,0.8493,0.7419,0.3079,0.4255,9.12996757969908,713.7143236891083,713.7143236891083,0.48627411323073116,727.6178091544172,0.8382,0.7228,0.3313,0.5835,722.8442912688073
16,0.34,↑,8.706564696185003,228.33417415949722,713.5443038327,0.448303505392817,242.0353991698232,0.8459,0.7365,0.3025,0.4192,8.648671942560568,713.5554187926261,713.5554187926261,0.4863371105216768,726.9738273309624,0.8358,0.7179,0.3466,0.592,722.2040907351867
17,0.36000000000000004,↑,8.573062354511286,242.51848777834246,713.2896429874487,0.44821449096541527,256.08703229635927,0.844,0.7334,0.2989,0.4115,8.895827348789442,713.2486979909565,713.2486979909565,0.4870088371326742,726.9377591013908,0.8358,0.7179,0.3929,0.5582,722.144525339746
18,0.38000000000000006,↑,8.577368045458789,256.72810615622984,713.1336111841848,0.4483296675213305,270.3166150865079,0.8423,0.7311,0.3,0.4067,8.557165267998757,713.113201027979,713.113201027979,0.48657384028901224,726.4671017125896,0.8358,0.7178,0.3945,0.5563,721.6703662959778
19,0.4000000000000001,↑,8.52343513319656,270.9344301595513,712.9853746725048,0.44812121900431073,284.47862615544955,0.8407,0.7293,0.2985,0.4033,8.726644712945689,713.0649710932504,713.0649710932504,0.48663615601380233,726.5839841378772,0.8358,0.7179,0.3896,0.5548,721.7916158061961
20,0.4200000000000001,↑,8.66283848217267,285.13473448244224,712.8368361750977,0.4483398835780143,298.81817667840903,0.8381,0.7256,0.2934,0.3966,8.981250773305478,712.9965294716151,712.9965294716151,0.4862199890143845,726.767259867295,0.8358,0.718,0.3873,0.5658,721.9777802449206
21,0.4400000000000001,↑,8.66425964502602,299.34207723786665,712.7192751597596,0.4481256535576406,313.0389519659618,0.8368,0.7244,0.2897,0.3933,8.846390821363615,712.6697901623404,712.6697901623404,0.4873889699254347,726.3343119090018,0.8369,0.7203,0.391,0.5359,721.516180983704
22,0.46000000000000013,↑,8.646899971721986,313.5512125218464,712.6164059714114,0.448095389362337,327.2346572579916,0.8353,0.7228,0.2894,0.3915,8.896734030674333,712.9698054596134,712.9698054596134,0.4858814006185402,726.657974232798,0.8362,0.7188,0.3779,0.5885,721.8665394902878
23,0.48000000000000015,↑,8.70081933023564,327.76368180307037,712.5297297594801,0.4482004536089758,341.50079593923107,0.8327,0.7198,0.286,0.3874,8.898123086794563,712.4990178981553,712.4990178981553,0.4863554391928989,726.2176982397618,0.8415,0.7298,0.3886,0.5437,721.3971409849499
24,0.5000000000000001,↑,8.65875011458222,341.96596456692674,712.4291183051363,0.4481429559154995,355.66789671461873,0.8311,0.7181,0.2846,0.3836,9.137146985725217,712.3970985124292,712.3970985124292,0.48720404428794334,726.3625109493732,0.8436,0.734,0.3835,0.5263,721.5342454981544
25,0.5200000000000001,↑,8.652096086701244,356.1645287289052,712.3290574578104,0.4479241899283899,369.869139281961,0.8293,0.7165,0.2827,0.3814,8.79823814753605,712.4086691439152,712.4086691439152,0.48621147781934426,726.0248630591061,0.843,0.7331,0.3824,0.5442,721.2069072914512
26,0.5400000000000001,↑,8.696618909445554,370.37542243656526,712.2604630135862,0.44828732907491703,384.13060369877354,0.8265,0.7131,0.2793,0.3783,8.82435790028261,712.2898630318434,712.2898630318434,0.48754970393265074,725.9427444766397,0.8436,0.7343,0.3955,0.5309,721.114220932126
27,0.5600000000000002,↑,8.66157498313701,384.574203500575,712.1744056810552,0.44811275435974324,398.2963128383723,0.8266,0.7142,0.2785,0.3753,8.73575835869364,712.2754021698366,712.2754021698366,0.486793247334983,725.8376947589543,0.8428,0.7327,0.381,0.5346,721.0111605285302
28,0.5800000000000002,↑,8.680437798838737,398.7795721495757,712.1063679355781,0.44823967836453793,412.5264074026361,0.8262,0.714,0.2795,0.3739,8.812440763673056,712.2545048746725,712.2545048746725,0.4873540448024869,725.8943520214247,0.8448,0.7366,0.3814,0.5281,721.0669456383456
29,0.6000000000000002,↑,8.69168919139837,412.99087342754467,712.053251117608,0.44807162932764216,426.7575391749672,0.8244,0.7112,0.2747,0.3695,9.04632554008909,712.0835077477539,712.0835077477539,0.486495501888187,725.989751232707,0.845,0.7369,0.387,0.4815,721.129833287843
30,0.6200000000000002,↑,8.713438382938238,427.20516865893234,712.0085635382055,0.44814175317591354,440.9926411784828,0.8233,0.7097,0.2756,0.3688,8.634219883252745,712.0805270652409,712.0805270652409,0.4889271639935348,725.5619848668575,0.8442,0.7351,0.383,0.4915,720.7147469484936
31,0.6400000000000002,↑,8.73367450647722,441.421000738163,711.9693363352643,0.4481981500128139,455.2352543390818,0.8226,0.7088,0.2733,0.3663,8.65403082707654,712.0477770895737,712.0477770895737,0.4860825214696967,725.5457530475181,0.8446,0.7361,0.3843,0.4936,720.7018079166503
32,0.6600000000000003,↑,8.687274394961651,455.6289495430459,711.9202432121909,0.44805100188710617,469.39874949885893,0.8219,0.708,0.2723,0.3634,9.01915509869223,712.0716820185924,712.0716820185924,0.4878069936986203,725.9307087854198,0.8442,0.735,0.3762,0.5078,721.0908371172845
33,0.6800000000000003,↑,8.706939658968379,469.8476458074681,711.8903631632718,0.44806223699116865,483.6404396408813,0.8221,0.7081,0.273,0.3625,8.826142945043419,711.9036558602492,711.9036558602492,0.48746660578510037,725.602017664391,0.8437,0.7341,0.3879,0.4669,720.7297988052926
34,0.7000000000000003,↑,8.67543090724317,484.0583039860566,711.850420105519,0.4479546172094031,497.83144988098576,0.8212,0.7068,0.2737,0.3623,9.150987850583117,711.9526289753292,711.9526289753292,0.4863763867432009,725.9629113304874,0.8439,0.7344,0.3637,0.4759,721.1036168259122
