1641500180.0,39.350628,-76.344947,6.1
1641500181.0,39.350628,-76.344947,6.1
1641500182.0,39.350628,-76.344947,6.1
1641500183.0,39.350628,-76.344947,6.1
1641500184.0,39.350628,-76.344947,6.1
1641500185.0,39.350628,-76.344947,6.1
1641500186.0,39.350629,-76.344947,6.1
1641500187.0,39.35063,-76.344943,6.1
1641500188.0,39.350635,-76.344933,6.2
1641500189.0,39.350643,-76.344913,6.2
1641500190.0,39.350655,-76.344878,6.2
1641500191.0,39.350672,-76.344828,6.4
1641500192.0,39.350683,-76.344781,6.4
1641500193.0,39.350694,-76.344732,6.5
1641500194.0,39.350703,-76.344681,6.6
1641500195.0,39.350713,-76.344629,6.7
1641500196.0,39.350721,-76.344575,6.7
1641500197.0,39.35073,-76.34452,6.8
1641500198.0,39.350738,-76.344465,6.9
1641500199.0,39.350747,-76.34441,6.9
1641500200.0,39.350755,-76.344356,7.0
1641500201.0,39.350761,-76.344303,7.1
1641500202.0,39.350767,-76.34425,7.4
1641500203.0,39.350769,-76.344197,7.5
1641500204.0,39.350763,-76.344146,7.6
1641500205.0,39.350747,-76.344102,7.6
1641500206.0,39.350721,-76.34407,7.6
1641500207.0,39.35069,-76.344056,7.4
1641500208.0,39.350658,-76.34406,7.3
1641500209.0,39.350628,-76.344081,7.2
1641500210.0,39.350607,-76.344118,7.0
1641500211.0,39.350594,-76.344166,6.8
1641500212.0,39.350587,-76.344222,6.6
1641500213.0,39.350583,-76.344281,6.5
1641500214.0,39.350581,-76.34434,6.4
1641500215.0,39.350579,-76.344397,6.3
1641500216.0,39.350577,-76.344452,6.3
1641500217.0,39.350575,-76.344507,6.3
1641500218.0,39.350573,-76.344561,6.3
1641500219.0,39.350571,-76.344615,6.3
1641500220.0,39.35057,-76.344669,6.3
1641500221.0,39.350568,-76.344721,6.3
1641500222.0,39.350566,-76.344772,6.2
1641500223.0,39.350565,-76.344823,6.1
1641500224.0,39.350563,-76.344874,6.1
1641500225.0,39.350561,-76.344925,6.0
1641500226.0,39.35056,-76.344977,5.9
1641500227.0,39.350558,-76.34503,5.7
1641500228.0,39.350557,-76.345083,5.7
1641500229.0,39.350557,-76.345137,5.7
1641500230.0,39.350558,-76.345191,5.7
1641500231.0,39.35056,-76.345245,5.6
1641500232.0,39.350564,-76.345296,5.7
1641500233.0,39.350569,-76.345344,5.7
1641500234.0,39.350573,-76.345391,5.7
1641500235.0,39.35057,-76.345436,5.6
1641500236.0,39.350556,-76.345476,5.6
1641500237.0,39.350525,-76.345505,5.7
1641500238.0,39.350495,-76.345517,5.7
1641500239.0,39.350463,-76.34551,5.6
1641500240.0,39.350437,-76.345488,5.6
1641500241.0,39.35042,-76.345454,5.5
1641500242.0,39.35041,-76.345411,5.6
1641500243.0,39.350404,-76.345358,5.6
1641500244.0,39.350399,-76.345296,5.6
1641500245.0,39.350396,-76.345223,5.6
1641500246.0,39.350395,-76.345139,5.5
1641500247.0,39.350395,-76.345049,5.5
1641500248.0,39.350395,-76.344955,5.6
1641500249.0,39.350395,-76.344868,5.7
1641500250.0,39.350396,-76.344784,5.8
1641500251.0,39.350396,-76.344703,5.9
1641500252.0,39.350397,-76.344627,6.0
1641500253.0,39.350398,-76.344555,6.1
1641500254.0,39.350399,-76.344487,6.2
1641500255.0,39.350399,-76.344423,6.1
1641500256.0,39.350395,-76.34436,6.1
1641500257.0,39.350383,-76.344303,6.1
1641500258.0,39.350359,-76.344258,5.9
1641500259.0,39.350321,-76.344228,5.9
1641500260.0,39.350284,-76.344221,5.8
1641500261.0,39.35025,-76.344234,5.8
1641500262.0,39.350221,-76.344263,5.6
1641500263.0,39.350203,-76.344308,5.6
1641500264.0,39.350197,-76.344364,5.5
1641500265.0,39.350201,-76.344427,5.5
1641500266.0,39.35021,-76.344497,5.5
1641500267.0,39.350221,-76.344577,5.5
1641500268.0,39.350236,-76.344663,5.6
1641500269.0,39.350244,-76.344755,5.5
1641500270.0,39.350262,-76.344848,5.5
1641500271.0,39.350281,-76.344942,5.2
1641500272.0,39.3503,-76.345031,5.2
1641500273.0,39.350321,-76.345116,5.3
