epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
0,0.02,↑,0.049906063824892044,0.0,65.9708251953125,0.0,1.1798194646835327,0.7808,0.6996,0.4817,0.5415,0.04767340049147606,93.04299926757812,93.04299926757812,0.0,94.2643814086914,0.8116,0.744,0.5369,0.5708,93.0906726680696
1,0.04,↑,0.05787050724029541,0.12257730215787888,6.128859996795654,0.0,1.2596806287765503,0.7791,0.7037,0.534,0.5849,0.060630254447460175,6.598644733428955,6.598644733428955,0.0,7.881411552429199,0.8388,0.7698,0.5736,0.6346,6.659274987876415
2,0.06,↑,0.06261689215898514,0.14112292230129242,3.5280725955963135,0.0,1.299465537071228,0.778,0.7046,0.5597,0.6045,0.06726843863725662,4.113916397094727,4.113916397094727,0.0,5.514659404754639,0.7994,0.7373,0.5148,0.4992,4.181184835731983
3,0.08,↑,0.06839242577552795,0.15264570713043213,2.5440924167633057,0.0,1.3425827026367188,0.7792,0.7064,0.5676,0.6016,0.07365567982196808,2.895663022994995,2.895663022994995,0.0,4.371553421020508,0.8183,0.7545,0.5145,0.4977,2.969318702816963
4,0.1,↑,0.07384102791547775,0.1580720990896225,1.9758985042572021,0.0,1.3779412508010864,0.7741,0.7021,0.5641,0.5812,0.0789107158780098,2.254812002182007,2.254812002182007,0.0,3.668074131011963,0.8096,0.7477,0.6071,0.6499,2.3337227180600166
5,0.12000000000000001,↑,0.07898807525634766,0.1598188281059265,1.5981889963150024,0.0,1.4089919328689575,0.766,0.6946,0.5548,0.5536,0.08507092297077179,1.7486127614974976,1.7486127614974976,0.0,3.2204530239105225,0.8026,0.7413,0.6002,0.6369,1.8336836844682693
6,0.14,↑,0.08424586057662964,0.16006527841091156,1.3338764905929565,0.0,1.4364262819290161,0.7577,0.6869,0.5374,0.5153,0.09081409126520157,1.6299141645431519,1.6299141645431519,0.0,3.171757698059082,0.7679,0.7112,0.5642,0.5882,1.7207282558083534
7,0.16,↑,0.09045480936765671,0.15955528616905212,1.1396805047988892,0.0,1.4612767696380615,0.7462,0.6765,0.5165,0.4727,0.09824974834918976,1.4228631258010864,1.4228631258010864,0.0,2.945814609527588,0.8071,0.7463,0.5834,0.5944,1.5211128741502762
8,0.18,↑,0.09691803902387619,0.15873639285564423,0.9921029210090637,0.0,1.4842828512191772,0.7363,0.6675,0.4913,0.4275,0.10504645109176636,1.2541478872299194,1.2541478872299194,0.0,2.8699960708618164,0.7802,0.7216,0.4574,0.4038,1.3591943383216858
9,0.19999999999999998,↑,0.1015307828783989,0.15734060108661652,0.8741137981414795,0.0,1.5016071796417236,0.7207,0.6534,0.4672,0.3899,0.11047639697790146,1.1037806272506714,1.1037806272506714,0.0,2.725118637084961,0.7982,0.7394,0.48,0.428,1.2142570242285728
