epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
0,0.02,↑,7.446882417907383,0.0,977.3628152791666,0.45200264603880813,9.905996232467896,0.851,0.7433,0.2601,0.4506,1.4050090240071649,897.7253794462785,897.7253794462785,0.48549719031333277,901.1397655321205,0.8383,0.7354,0.3012,0.5554,899.1303884702857
1,0.04,↑,1.491073648658207,1.1080101748485107,55.40050997155406,0.4429533120283291,4.6781630717911815,0.8522,0.7542,0.3347,0.4623,1.1412727963989195,21.087213505869325,21.087213505869325,0.48233656091210636,24.175698860831883,0.848,0.7568,0.3349,0.5248,22.228486302268244
2,0.06,↑,1.2914075366697104,0.43547108847917754,10.886777468256982,0.44187796860232403,3.7724181563923747,0.8548,0.7645,0.3625,0.4691,1.0463885955674492,9.01175752800444,9.01175752800444,0.4807091059730105,11.982923585435618,0.8501,0.7596,0.3186,0.5317,10.05814612357189
3,0.08,↑,1.194977993014166,0.3944821952581966,6.5747034020392485,0.4423445637845141,3.63293508640013,0.8536,0.7666,0.3627,0.4696,1.412308420419045,6.038785817830459,6.038785817830459,0.4810081856608715,9.452066589956699,0.7765,0.7033,0.3399,0.505,7.451094238249504
4,0.1,↑,1.145967681483065,0.38196754367252844,4.774594403838393,0.44376373412271547,3.567779670430037,0.8508,0.7657,0.3585,0.4694,1.0643266326059466,4.595626529144204,4.595626529144204,0.4808235453927647,7.58989797986072,0.8464,0.7556,0.3404,0.5344,5.659953161750151
5,0.12000000000000001,↑,1.1238982293085455,0.3973972835803189,3.9739727670027194,0.44571506207491696,3.5628868984032214,0.8525,0.7669,0.3611,0.4718,0.9956590116185986,4.179523213078147,4.179523213078147,0.48546299816149735,7.123978706805603,0.8377,0.7523,0.3464,0.5207,5.175182224696745
6,0.14,↑,1.1214023987891422,0.40973076326658675,3.414423101428311,0.4463982361168202,3.568832984535849,0.8531,0.7659,0.3694,0.4752,0.9984087947270145,3.659137581353602,3.659137581353602,0.4861369733091282,6.603192068960356,0.848,0.7594,0.3766,0.5286,4.657546376080616
7,0.16,↑,1.1172016000170137,0.4348458994463829,3.106042125767845,0.44736080338454765,3.5922390750748643,0.8553,0.7674,0.3696,0.4751,1.0082157732028028,3.3182813405342726,3.3182813405342726,0.4860330058828644,6.290620315334071,0.8521,0.7591,0.384,0.5488,4.326497113737076
8,0.18,↑,1.1214551898744571,0.4545516627065326,2.8409479613698885,0.44789117373533105,3.6207735339987424,0.8559,0.7676,0.3722,0.4761,0.9202577985985123,2.92062951138486,2.92062951138486,0.48815304502520873,5.789480290983034,0.847,0.7556,0.3645,0.5673,3.8408873099833727
9,0.19999999999999998,↑,1.1162723270039006,0.47240567376253634,2.6244758604723444,0.4479558529123762,3.636217405968753,0.8557,0.7674,0.3715,0.4772,1.0005348983180264,2.643902309886787,2.643902309886787,0.4929580679163337,5.626714718082677,0.8334,0.741,0.3308,0.5601,3.6444372082048133
10,0.21999999999999997,↑,1.1334412508939418,0.5036364887698237,2.518182397000877,0.44822455003423056,3.6891917023923413,0.8538,0.7653,0.3765,0.4779,1.1083948458342447,2.596165240620789,2.596165240620789,0.4851610677964661,5.655397977517999,0.8419,0.7465,0.3692,0.5589,3.704560086455034
11,0.23999999999999996,↑,1.141856232680808,0.5161658236345141,2.3462083039705415,0.4479895723827695,3.7118752758568005,0.8537,0.7652,0.371,0.4741,1.0028787157295838,2.513197861611843,2.513197861611843,0.4857153623648312,5.437245938441028,0.8522,0.7568,0.3932,0.5656,3.516076577341427
12,0.25999999999999995,↑,1.1370837909930849,0.536205410137282,2.234189257123845,0.4480496033367299,3.7310135015763994,0.8541,0.7653,0.3668,0.4729,0.9967389005519773,2.2481647927476014,2.2481647927476014,0.49033511899735616,5.171529321566872,0.8476,0.756,0.3991,0.5905,3.2449036932995785
13,0.27999999999999997,↑,1.1335837702676024,0.5458357640290642,2.0993683997853565,0.4481392299313088,3.7316342528317183,0.8567,0.7683,0.37,0.4775,0.9464980222122825,2.086314774563779,2.086314774563779,0.48620769737855246,4.950877866019374,0.8532,0.7605,0.3972,0.5837,3.032812796776062
14,0.3,↑,1.1567129848537194,0.5695903909340964,2.0342513902335377,0.4480439766554595,3.7896593560167675,0.8545,0.7654,0.3686,0.4734,0.9509886372024599,2.0747297121130903,2.0747297121130903,0.4872668288729113,4.951204328433327,0.8538,0.7628,0.3776,0.5684,3.02571834931555
15,0.32,↑,1.1546762771799333,0.5853165163959071,1.9510549751240918,0.44797949048559954,3.800917896031212,0.8559,0.7673,0.3663,0.4762,0.9357063503045103,1.9960620344980904,1.9960620344980904,0.4882891325523024,4.856410021367281,0.8498,0.7606,0.3823,0.5751,2.931768384802601
16,0.34,↑,1.1720560295954137,0.5979971252557027,1.868741059095817,0.4478608487788956,3.833820235471286,0.8543,0.7652,0.3686,0.4774,0.9913527290134326,1.8689417766164178,1.8689417766164178,0.48735342182866903,4.800120526033899,0.8499,0.7596,0.3578,0.5582,2.8602945056298505
17,0.36000000000000004,↑,1.1801501162917907,0.6137906857402619,1.8052667035376924,0.4478206956655712,3.8622183287244636,0.8549,0.7663,0.3682,0.4761,1.002924673502212,1.9616378618647223,1.9616378618647223,0.485125585216219,4.912360004108885,0.847,0.7574,0.4006,0.5871,2.9645625353669343
18,0.38000000000000006,↑,1.1825354129832977,0.6138459731765996,1.7051276355729503,0.4478962458494914,3.875578043377859,0.8548,0.7657,0.3565,0.4719,0.9879906707159851,1.8233929681389227,1.8233929681389227,0.4889547996951834,4.777855997500212,0.8453,0.7544,0.3678,0.5763,2.811383638854908
