epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_align,train_stab,train_interv_inv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_align,val_stab,val_interv_inv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
35,0.7200000000000003,↑,1.592350962347613,0.6108816919926398,0.8726881461229153,0.10056540293250969,0.2556127558568281,0.013372755773410112,3.2209079682470083,0.9103,0.8571,0.8049,0.7878,1.2855148914056422,0.8202527095745136,0.8202527095745136,0.10746441944401501,0.22692143152673522,0.011617541488550313,3.871257458930408,0.9072,0.8496,0.4319,0.5565,2.1057676009801556
36,0.7400000000000003,↑,1.5969838590679055,0.6201480810513753,0.8613167469373006,0.09772263158581214,0.25393578110340825,0.013203773632489457,3.2160724868317563,0.9113,0.8588,0.8122,0.7942,1.2329696545869242,0.8303166055060053,0.8303166055060053,0.09573285667088641,0.26349609061366036,0.009382108489486885,3.892485813661055,0.903,0.8369,0.4262,0.5564,2.0632862600929296
37,0.7600000000000003,↑,1.6177167472725142,0.6204651897538922,0.8384664607619097,0.0970771461903692,0.24493814128601624,0.01310253680131571,3.2222946535327477,0.9103,0.8575,0.818,0.8014,1.2594056173320456,0.7917655616095571,0.7917655616095571,0.10324579220894095,0.24963353250127335,0.012246845831320463,3.8251490747773804,0.9097,0.8552,0.4424,0.5618,2.051171178941603
38,0.7800000000000004,↑,1.6259795765676899,0.6234438757696551,0.8203208991153511,0.09504433375989606,0.24250890384177248,0.013123369380318654,3.221748531078864,0.9115,0.8595,0.8179,0.8001,1.2570848661067682,0.8055138853721289,0.8055138853721289,0.09760877722269529,0.24788250100044978,0.010822915270505272,3.8329362549307024,0.9072,0.85,0.4435,0.5722,2.0625987514788973
39,0.8000000000000004,↑,1.632569655401264,0.6244687351637972,0.8006009700769436,0.09351318878328015,0.2348974403417753,0.01283946354499834,3.2152281835407552,0.9121,0.8606,0.8226,0.8047,1.3153495850501122,0.7350806068806421,0.7350806068806421,0.0919426628650525,0.21997922591187738,0.011794578499721113,3.768382660754315,0.9008,0.8478,0.453,0.5737,2.0504301919307544
40,0.8200000000000004,↑,1.6497434420499972,0.6277575688447781,0.7846969459585087,0.09169254747782639,0.22986745055385693,0.012450705810511362,3.233804024336581,0.9122,0.8611,0.8195,0.8019,1.3249242770207392,0.7515594409657763,0.7515594409657763,0.09621678304040071,0.220319969974684,0.009503314065448618,3.849935501684874,0.9098,0.8545,0.4011,0.5627,2.0764837179865157
41,0.8400000000000004,↑,1.6618113327882962,0.6282620010261764,0.7661731809199214,0.09050593067429023,0.22714276758139718,0.01236810614494328,3.2365426566072566,0.9123,0.8612,0.8231,0.806,1.3062512508202424,0.7381178472207223,0.7381178472207223,0.0885588638807014,0.22287238939177423,0.010416315622563227,3.8422521110220904,0.9112,0.8593,0.4495,0.5566,2.044369098040965
42,0.8600000000000004,↑,1.6723607665764357,0.6319431615446855,0.7523133120850889,0.08936568309000865,0.22184005910586455,0.0122844973428476,3.2388770183403337,0.9133,0.8631,0.8269,0.8092,1.390119707429564,0.7315423256391055,0.7315423256391055,0.09485194249909161,0.2176555231600613,0.009042056560621181,3.9083669660411355,0.8925,0.8378,0.4358,0.5685,2.1216620330686693
43,0.8800000000000004,↑,1.681245694760077,0.6322548489370746,0.7351800441028116,0.08773761955117751,0.21657238906907464,0.011863798484161586,3.2345559602726004,0.913,0.8627,0.8334,0.8163,1.3097412919069265,0.7194316360083494,0.7194316360083494,0.08178565320579005,0.23033982620159268,0.00828238417600076,3.9018952505929128,0.9097,0.855,0.4161,0.5347,2.0291729279152757
44,0.9000000000000005,↑,1.690279334319566,0.6346666310004845,0.7212120850642998,0.087126678875285,0.217410550913411,0.01164161639209993,3.2358012596290266,0.9148,0.8658,0.834,0.8166,1.3137293316069103,0.701064973940581,0.701064973940581,0.08762581617414177,0.23377194737781695,0.01005377263854786,3.784747717184422,0.9085,0.8514,0.453,0.5722,2.0147943055474915
45,0.9200000000000005,↑,1.7013525144782609,0.6412155268434993,0.7124617125459773,0.08589345621848535,0.2123576494212636,0.011803517947363817,3.2479890360803663,0.9147,0.8657,0.836,0.8189,1.3232140577200688,0.7279965090545225,0.7279965090545225,0.0963794051213956,0.24016110947379818,0.010607199263617847,3.830805695934213,0.9087,0.8528,0.4623,0.5829,2.0512105667745915
46,0.9400000000000005,↑,1.7071374858924728,0.6438683349215342,0.6998568747571843,0.08452711295849549,0.21141067248975445,0.01168856510647132,3.24645271187057,0.916,0.8679,0.8368,0.8201,1.4015592189578268,0.654370133494918,0.654370133494918,0.08738976252543462,0.1873448919908051,0.009492118150455418,3.8540267294103447,0.9075,0.8507,0.421,0.5696,2.0559293524527447
47,0.9600000000000005,↑,1.719475486178598,0.6504852372729136,0.6920055751315134,0.08273855455353589,0.20893314105129526,0.011421943323207116,3.2589355188929394,0.9161,0.8681,0.8359,0.8194,1.3417940294587767,0.6791302801726701,0.6791302801726701,0.08484621220207833,0.21647392743916222,0.010467385597027097,3.8118884935007467,0.9096,0.8535,0.4576,0.5798,2.0209243096314466
48,0.9800000000000005,↑,1.7214298912151131,0.6559968466530303,0.6833300630489509,0.082418868699652,0.20719480170104318,0.011346862806442254,3.2573147548173003,0.9163,0.8686,0.8419,0.8253,1.3528010081419182,0.6439164585365361,0.6439164585365361,0.08291148692691996,0.21224626968110794,0.008938448800951307,3.7990649737320936,0.9031,0.8501,0.4448,0.5579,1.9967174666784544
49,1.0,↑,1.734201246821238,0.650855553507091,0.6641383047589285,0.0815608114851806,0.20498531158277375,0.011309361075815148,3.255766383759276,0.9167,0.8693,0.845,0.8282,1.3720460601183244,0.628149106647029,0.628149106647029,0.08565571628414191,0.1973410179572446,0.00875968679390622,3.743934891440652,0.9102,0.8588,0.4597,0.5796,2.0001951667653532
50,1.0,↑,1.7388209704153552,0.6588044161568145,0.6588044161568145,0.08009194560839744,0.20075935536694384,0.011132789247050258,3.262584207157889,0.9181,0.8717,0.843,0.8259,1.3733322904223488,0.620814881799541,0.620814881799541,0.0861754496763279,0.21066093746395337,0.008959432463141489,3.8506052277304907,0.9107,0.8546,0.4339,0.5741,1.99414717222189
51,1.0,↑,1.7422716629005477,0.6572069592818529,0.6572069592818529,0.07912259788481062,0.2055310841538235,0.011140229750402316,3.2624668518226305,0.916,0.8684,0.8447,0.8285,1.351167758821925,0.6579584827670804,0.6579584827670804,0.08187381007196583,0.22518455602422163,0.009442646293275994,3.7707569103736382,0.9081,0.8522,0.4613,0.5888,2.0091262415890054
52,1.0,↑,1.7408166588423495,0.6556553238880135,0.6556553238880135,0.07865614418141142,0.20336913823367592,0.01110853953398541,3.2483906743055333,0.9182,0.8719,0.8479,0.8315,1.3772875398268432,0.6130154590844076,0.6130154590844076,0.08081524556268861,0.20750001005957394,0.00970086078280462,3.794742996042425,0.9076,0.8535,0.4301,0.5545,1.9903029989112508
53,1.0,↑,1.7407140277816864,0.6551802278992659,0.6551802278992659,0.07767805035510462,0.20384273854736795,0.01093290788595548,3.24366519950821,0.9185,0.8726,0.8474,0.8309,1.3601312766343485,0.6397071257556156,0.6397071257556156,0.0808149418305783,0.2170851268519313,0.009408416100515625,3.719362619119289,0.9088,0.856,0.4487,0.5871,1.999838402389964
54,1.0,↑,1.735972586506141,0.6560909084217277,0.6560909084217277,0.07779464184077914,0.20551915570290502,0.011021782650785175,3.229299855946067,0.9193,0.8736,0.8521,0.8362,1.3708288218035842,0.6440744941884821,0.6440744941884821,0.07796217976904019,0.2104281394851285,0.009844454800613321,3.7878344853719077,0.9066,0.8514,0.4514,0.586,2.014903315992066
55,1.0,↑,1.738261378882174,0.6515403828934995,0.6515403828934995,0.0766150286722326,0.20177519649802567,0.010834708121120038,3.225255539602862,0.9189,0.8733,0.8512,0.8357,1.3786729016861359,0.6223593115548551,0.6223593115548551,0.07959631617580142,0.201839732102953,0.008521271748589231,3.737356627658332,0.909,0.8567,0.4611,0.592,2.001032213240991
56,1.0,↑,1.7445053407532012,0.644112450705317,0.644112450705317,0.07610139745081257,0.20030160047515425,0.010910618426222466,3.2097018164788893,0.9198,0.8749,0.8549,0.8391,1.3682341136973657,0.6257823776631128,0.6257823776631128,0.07664329361863982,0.20917714053353706,0.008801374768886667,3.8356062137719356,0.9073,0.8545,0.4522,0.5627,1.9940164913604785
57,1.0,↑,1.7335311868233596,0.652771418679974,0.652771418679974,0.07545671573656047,0.20669308162913352,0.010748049881153122,3.199428871006309,0.9208,0.8764,0.8585,0.8425,1.4082837788573592,0.6378436074370429,0.6378436074370429,0.07270904565915401,0.19192477673679204,0.008750222384470043,3.8560619199430786,0.9064,0.8544,0.4528,0.5678,2.046127386294402
58,1.0,↑,1.734860720748673,0.6530051743199011,0.6530051743199011,0.07465103449757228,0.20346684635220888,0.010669239574742174,3.199057692967489,0.9213,0.8772,0.8598,0.8446,1.3788009069182656,0.6397960802693388,0.6397960802693388,0.07990103390761268,0.208473528328138,0.008544541499275086,3.8367129538482403,0.9054,0.8546,0.4431,0.5878,2.018596987187604
59,1.0,↑,1.7389546662747504,0.6477352800483476,0.6477352800483476,0.07408003445692406,0.20255723449284446,0.01059719291655068,3.1950184091122567,0.9204,0.8759,0.8589,0.8436,1.3777456789305715,0.6470648002572906,0.6470648002572906,0.07569845809371441,0.20379315244912843,0.00950312966307488,3.816096406994444,0.907,0.8541,0.4524,0.5811,2.0248104791878623
60,1.0,↑,1.7344398474265001,0.6529374979927154,0.6529374979927154,0.07399186397384026,0.20423251329781766,0.010767963513018128,3.186808062170794,0.9205,0.876,0.862,0.8469,1.4029877449010875,0.627905248563527,0.627905248563527,0.06962938629316562,0.1943431550241781,0.008260692728812366,3.8992207019360032,0.9077,0.8512,0.4487,0.5913,2.0308929934646143
61,1.0,↑,1.73596944123685,0.6479262724608005,0.6479262724608005,0.07333648965922658,0.20424558233001275,0.01086540091002059,3.177359181249927,0.922,0.8785,0.8628,0.8473,1.3740352461864422,0.6668826567404198,0.6668826567404198,0.07301940481900136,0.23802468613660954,0.01006035085412718,3.7823036238228602,0.9084,0.8524,0.4566,0.5889,2.040917902926862
62,1.0,↑,1.7330231012698418,0.6503482512014355,0.6503482512014355,0.07295542831370931,0.20596527281457078,0.010689314294182612,3.1716715684194052,0.9227,0.8796,0.865,0.8503,1.3629055691487861,0.6376613805562387,0.6376613805562387,0.07730678986612853,0.21126532028892855,0.009351557717372328,3.8484549656574862,0.9081,0.8526,0.4589,0.5743,2.000566949705025
63,1.0,↑,1.7334093570709228,0.6460337856572546,0.6460337856572546,0.07260711087348933,0.2054397122410243,0.0107085210544442,3.161256179695358,0.9222,0.879,0.8655,0.8506,1.367393012944754,0.6376362942255936,0.6376362942255936,0.0745687275576643,0.21468652295376056,0.00893336301568686,3.844905676779809,0.9073,0.8502,0.4615,0.5951,2.0050293071703478
64,1.0,↑,1.7328656018137218,0.6459632490923305,0.6459632490923305,0.07204286372233294,0.20587973718693156,0.010637448025967725,3.1539266714792764,0.922,0.8787,0.8693,0.8544,1.4004431911361166,0.6253842186360132,0.6253842186360132,0.07832581030599998,0.2088518441207223,0.009653648581291302,3.8865884000604805,0.8937,0.841,0.452,0.5866,2.0258274097721296
65,1.0,↑,1.7332468262689555,0.6461812257766724,0.6461812257766724,0.0720773027507131,0.204987736777988,0.010622449960381149,3.1527204230873886,0.9232,0.8806,0.8685,0.8536,1.3860041081131278,0.6164545487789881,0.6164545487789881,0.07061364758130792,0.20630050888405993,0.008235388379987506,3.815985292583317,0.909,0.8567,0.4587,0.5914,2.0024586568921157
66,1.0,↑,1.731575126847821,0.6460862258951107,0.6460862258951107,0.0710416258050653,0.20593004815592736,0.010615323795128369,3.1412072101752915,0.924,0.8818,0.8718,0.8571,1.3655411964887147,0.6444150264903065,0.6444150264903065,0.07421137286084038,0.22580720761637668,0.009478337141519888,3.8771550366372773,0.904,0.8501,0.4382,0.5655,2.0099562229790213
67,1.0,↑,1.7300333555587037,0.6469598094146408,0.6469598094146408,0.07130968365037513,0.20671079140937257,0.01051429301433399,3.1381829892803808,0.9228,0.8799,0.8716,0.8576,1.3741635509899683,0.6104686135079438,0.6104686135079438,0.0744746918124812,0.21036784599224725,0.009978459959494927,3.8644819280285856,0.9082,0.8478,0.4639,0.5847,1.9846321644979121
68,1.0,↑,1.7324811669880757,0.6447964026542481,0.6447964026542481,0.07034952694516695,0.20446943362315972,0.01076492300636308,3.130331637616643,0.9241,0.8818,0.875,0.8608,1.444691076165154,0.6188139488428702,0.6188139488428702,0.07636644875074362,0.18259350507161318,0.008671402625812145,3.943478128094694,0.8926,0.8386,0.4481,0.5771,2.0635050250080242
69,1.0,↑,1.7297076545075742,0.6446378028321409,0.6446378028321409,0.0707049455739067,0.20452222680438778,0.010676294133557888,3.1225771838319516,0.9246,0.8829,0.8767,0.8629,1.391633269332704,0.6054532490509413,0.6054532490509413,0.06593776412017933,0.19577347347714427,0.008756134221612505,3.7623475557797916,0.9077,0.8567,0.4603,0.589,1.9970865183836453
70,1.0,↑,1.7269830483876303,0.646045915523689,0.646045915523689,0.0700619441886505,0.2064092976604393,0.010805656169792136,3.114228145233885,0.9249,0.8832,0.8793,0.8659,1.3558848737638234,0.6205916931102802,0.6205916931102802,0.07052053422445342,0.22931928077946492,0.00994183749335443,3.7790106426585806,0.9103,0.8575,0.4568,0.5852,1.9764765668741036
71,1.0,↑,1.7284149872328707,0.6438987122324412,0.6438987122324412,0.07050017191175215,0.20795563062329492,0.010754476159164113,3.109893282016594,0.9253,0.884,0.8801,0.8667,1.3772102883367827,0.6240656547474138,0.6240656547474138,0.06760586143443079,0.21044946000689552,0.008718894132376686,3.837067570005144,0.9082,0.8556,0.4661,0.5953,2.0012759430841967
72,1.0,↑,1.7263998482755558,0.6435085836284888,0.6435085836284888,0.0696532925356648,0.20531806993984178,0.010728293386271256,3.102559051113928,0.9258,0.8849,0.8797,0.8669,1.3604596752625007,0.6330119890052003,0.6330119890052003,0.07300647649736632,0.22124750467896204,0.010013839633111313,3.8486497804716038,0.9089,0.8517,0.4635,0.5843,1.9934716642677008
73,1.0,↑,1.7240833549442405,0.6420797228099343,0.6420797228099343,0.06960847692753741,0.20410307384358195,0.010793238132634385,3.0917085847454873,0.9265,0.8859,0.8829,0.8697,1.3590608582352146,0.6368280613061154,0.6368280613061154,0.0703047113049598,0.2141549521129885,0.009174086853007088,3.818353286553255,0.91,0.8572,0.4595,0.5773,1.99588891954133
