epoch,train_loss,train_pres_loss,train_type_loss,val_loss,val_pres_loss,val_type_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
0,1.7407395137716035,0.3322425457779862,1.4084969679936175,1.6856727283086803,0.3442223673051744,1.3414503610035058,0.4049,0.4395,0.6409,0.7541
1,1.6721747927071244,0.3252817250056988,1.3468930677014257,1.6708585152665665,0.34453464412953383,1.3263238711370327,0.7407,0.68,0.6462,0.7499
2,1.6693430731087844,0.32488655474837325,1.3444565183604111,1.664338806659561,0.3447257594058388,1.3196130472537222,0.8333,0.7434,0.6356,0.7429
3,1.6699440953586082,0.3247726399955446,1.3451714553630636,1.6616346618145126,0.3446854356253246,1.316949226189188,0.8433,0.7558,0.6293,0.7429
4,1.6726965056806407,0.3248139237219206,1.3478825819587201,1.6635934930098684,0.3445227456555142,1.3190707473543541,0.79,0.7244,0.6319,0.7455
5,1.6689623319185698,0.32489622809210256,1.3440661038264672,1.6626970285854181,0.3446664149741387,1.3180306136112794,0.814,0.744,0.6337,0.7399
6,1.66824510812127,0.32478530843314823,1.3434597996881217,1.6605602063630756,0.34461670767237274,1.3159434986907028,0.8275,0.7572,0.6308,0.7424
7,1.6702138157042647,0.32480453369788215,1.3454092820063825,1.6591214209052003,0.3446208710815768,1.3145005498236235,0.8309,0.7539,0.6312,0.7492
8,1.6684133595433728,0.3249478934614348,1.343465466081938,1.6615859689474766,0.3447003985375909,1.3168855704098856,0.8392,0.7608,0.6339,0.7411
9,1.6682126882537922,0.32479376754963113,1.3434189207041611,1.6591469297118464,0.3444831404329337,1.3146637892789128,0.6519,0.615,0.6247,0.7365
10,1.666083945519728,0.32479575078746686,1.3412881947322612,1.6582361575308928,0.3444786811469334,1.3137574763839595,0.7305,0.6762,0.6312,0.7477
11,1.6674988642927822,0.32482183643614265,1.3426770278566396,1.6596780708291854,0.34449066415718055,1.3151874066720048,0.3979,0.4526,0.6261,0.7393
12,1.669699448805589,0.32477156742814367,1.3449278813774452,1.6584401645818905,0.3446798985024238,1.3137602660794667,0.833,0.752,0.6259,0.7507
13,1.6688593856851999,0.324877144487214,1.3439822411979858,1.6608359846712148,0.34457006480885344,1.3162659198623614,0.632,0.5996,0.6313,0.7432
14,1.6684064384480686,0.32497027571700926,1.3434361627310594,1.6612626601454294,0.344659525271598,1.3166031348738314,0.7195,0.6684,0.6331,0.7455
15,1.6701656513568262,0.32478308234986325,1.345382569006963,1.6633977282410513,0.34458405555450355,1.3188136726865478,0.7913,0.725,0.6306,0.7329
16,1.6685288123173803,0.32493528573519354,1.3435935265821868,1.6571746783903762,0.34469285367928715,1.312481824711089,0.8361,0.7576,0.6206,0.7443
17,1.6691343879193778,0.32495665613472935,1.3441777317846486,1.660210416587766,0.34467717220908717,1.315533244378679,0.8255,0.7541,0.6237,0.7359
18,1.6657431524059185,0.32480133623280005,1.3409418161731184,1.6608307222910534,0.3446282891355393,1.3162024331555142,0.8373,0.7541,0.6348,0.7446
19,1.6681726997031456,0.3247362941266371,1.3434364055765087,1.660731603564318,0.344726393427545,1.316005210136773,0.8393,0.7417,0.622,0.7232
20,1.6694497632094973,0.32482616717998797,1.3446235960295092,1.6606673560314231,0.34464397060573926,1.3160233854256838,0.8207,0.7473,0.6321,0.7442
21,1.669119614821214,0.3247968233548678,1.3443227914663463,1.6609996256735846,0.34455922303767744,1.3164404026359071,0.774,0.7121,0.6305,0.7375
22,1.668607210923253,0.324878662271272,1.343728548651981,1.6610939681034669,0.34454485187900363,1.3165491162244634,0.7838,0.72,0.6327,0.7417
23,1.668115651259688,0.32481904371347603,1.3432966075462118,1.6616738654900125,0.34460256898832453,1.317071296501688,0.8232,0.7528,0.6329,0.741
24,1.6688305680252196,0.3248033194706358,1.3440272485545839,1.659138011139846,0.3446022097093577,1.3145358014304882,0.7806,0.7154,0.6311,0.7488
25,1.6650431301612754,0.3247903474762206,1.3402527826850548,1.6576565982892573,0.3446785459227839,1.3129780523664734,0.8379,0.752,0.6307,0.743
26,1.6680329623842114,0.3247323074138449,1.3433006549703663,1.6582689153190464,0.3445531998314686,1.3137157154875778,0.8357,0.7588,0.622,0.7361
27,1.6674130589007066,0.3248675723290886,1.342545486571618,1.6593436666472796,0.34469416399081326,1.3146495026564664,0.8414,0.751,0.6281,0.7388
28,1.6696317961108462,0.32488532028400613,1.3447464758268401,1.6624607920976886,0.3447155727904259,1.3177452193072627,0.8362,0.7527,0.631,0.7347
29,1.6705103097607032,0.3247766671825783,1.345733642578125,1.66080310007872,0.3444975327256644,1.3163055673530557,0.8173,0.748,0.6306,0.7436
30,1.670559445489939,0.3247786908946556,1.3457807545952836,1.664409394409518,0.3446328540918239,1.319776540317694,0.8383,0.7589,0.629,0.7274
31,1.6665760313484335,0.3248657712253398,1.3417102601230935,1.6588322013368897,0.344558293139175,1.3142739081977146,0.8129,0.7442,0.6277,0.7399
32,1.6707911200485432,0.32472599343216385,1.3460651266163792,1.658590174117577,0.3444262475518309,1.314163926565746,0.7339,0.6785,0.6254,0.7432
33,1.669145396913078,0.324813620165109,1.3443317767479692,1.6614525707804926,0.3446717407564707,1.3167808300240218,0.8392,0.7598,0.6292,0.7402
34,1.668759980947965,0.32483318946089607,1.343926791487069,1.6621757148045253,0.34460278032889324,1.317572934475632,0.7567,0.6957,0.6341,0.7442
35,1.6710974088714357,0.3248091882356598,1.3462882206357758,1.6612684297429559,0.34462057520478057,1.3166478545381752,0.8229,0.7467,0.6323,0.7482
36,1.6696721894039084,0.32479012486789205,1.3448820645360162,1.6632941079602017,0.34465280464151227,1.3186413033186895,0.841,0.7552,0.627,0.7271
37,1.6668922565976252,0.3247295754025406,1.3421626811950846,1.659033947043802,0.34452097039473684,1.314512976649065,0.7885,0.7258,0.6317,0.7485
38,1.668705968072623,0.32472696481396096,1.343979003258662,1.6596076521516836,0.34440333823418023,1.3152043139175034,0.719,0.6664,0.6272,0.7384
39,1.6678388074475194,0.32477929800827876,1.3430595094392408,1.6580711216807695,0.34444357747846693,1.3136275442023027,0.695,0.6483,0.6232,0.7393
40,1.6718303164373343,0.32490632641536804,1.3469239900219663,1.6630584632260648,0.34466383661920014,1.3183946266068647,0.8034,0.7373,0.6294,0.737
41,1.6693159553669492,0.32494062833507753,1.3443753270318717,1.6615164801684772,0.3446562706268395,1.3168602095416377,0.8195,0.7495,0.627,0.7384
42,1.667627552143775,0.32472281620420257,1.3429047359395723,1.662190255035654,0.34459204422800166,1.3175982108076523,0.8377,0.7551,0.6308,0.7341
43,1.6687611547009698,0.3247672569214191,1.3439938977795507,1.659783381834585,0.3444651976186483,1.3153181842159367,0.7428,0.6868,0.6281,0.7451
44,1.6678395157467465,0.3248338370487608,1.3430056786979858,1.659605961427134,0.34450334459130455,1.3151026168358293,0.76,0.7008,0.6257,0.742
45,1.6685944210629249,0.32474590675900405,1.3438485143039207,1.6601412870877337,0.34451463017767486,1.3156266569100588,0.7357,0.68,0.631,0.7445
46,1.6677393419989224,0.3247876559391578,1.3429516860597646,1.6578178088750866,0.3446316283165253,1.3131861805585612,0.8219,0.7503,0.6254,0.7435
47,1.6703460450513925,0.3247810991120275,1.345564945939365,1.6586055808450377,0.3444802027990283,1.3141253780460094,0.7477,0.6897,0.6204,0.7352
48,1.6692122603601107,0.3248795122303444,1.3443327481297662,1.660837971272561,0.34487350759743984,1.315964463675121,0.8406,0.7379,0.6324,0.7413
49,1.668158169450431,0.3248737041766827,1.3432844652737483,1.6603123884121795,0.34453846939382793,1.3157739190183517,0.6598,0.6209,0.6271,0.742
