Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_cx30,Val_Acc_motor2,Val_Acc_polaris0235pm_nolineofsig,Val_Acc_polaris0215pm,Val_Acc_forester2,Val_Acc_background,Val_Acc_miata,Val_Acc_walk2,Val_Acc_warhog_nolineofsight,Val_Acc_pickup,Val_Acc_scooter2,Val_Acc_walk,Val_Acc_silverado0255pm,Val_Acc_bicycle2,Val_Acc_scooter,Val_Acc_forester,Val_Acc_tesla,Val_Acc_gle350,Val_Acc_mustang,Val_Acc_silverado0315pm,Val_Acc_motor,Val_Acc_warhog1149am,Val_Acc_pickup2,Val_Acc_polaris0150pm,Val_Acc_miata_mustang,Val_Acc_bicycle,Val_Acc_mustang2,Val_Acc_tesla2,Val_Acc_mustang0528,Val_Acc_warhog1135am
1,1.3748,0.4957,3.3893,0.3332,0.3761,0.3332,0.2772,0.9141,0.0000,0.0000,0.0222,0.0000,0.9793,0.1220,0.0737,0.0000,0.0000,0.0000,0.0000,0.0222,0.0000,0.0058,0.0000,0.0149,0.2830,0.5597,0.0000,0.0859,0.0000,0.0000,0.0278,0.6277,0.0000,0.0000,0.0000,0.0604,0.0000
2,1.0891,0.5989,4.5626,0.2105,0.4488,0.2105,0.1808,0.9709,0.0087,0.0000,0.0889,0.0048,0.8766,0.1132,0.1798,0.0000,0.0280,0.0000,0.0000,0.1778,0.0000,0.0193,0.0061,0.0103,0.0421,0.0762,0.1444,0.3293,0.0889,0.0082,0.1444,0.3079,0.0000,0.0000,0.0000,0.2107,0.0111
3,1.0189,0.6256,2.0235,0.4492,0.4778,0.4492,0.4049,0.9168,0.0052,0.0000,0.2444,0.0079,0.9287,0.3863,0.4515,0.0000,0.0126,0.0085,0.0022,0.0222,0.0082,0.0097,0.0040,0.0563,0.2757,0.6537,0.2000,0.6677,0.1704,0.0187,0.1556,0.8947,0.0000,0.0101,0.0000,0.3556,0.1111
4,0.9834,0.6382,1.6365,0.4827,0.4797,0.4827,0.4502,0.8501,0.1014,0.0111,0.1704,0.0190,0.9831,0.5669,0.7034,0.0000,0.0966,0.0393,0.0400,0.2222,0.0179,0.0464,0.0101,0.1355,0.2568,0.5810,0.3222,0.7949,0.3370,0.0386,0.2722,0.8687,0.0000,0.0101,0.0000,0.5707,0.1000
5,0.9562,0.6494,2.4164,0.3660,0.5394,0.3660,0.3582,0.9461,0.1801,0.0000,0.1259,0.0556,0.9341,0.2223,0.6553,0.0000,0.0628,0.0239,0.0089,0.1111,0.0069,0.0000,0.0101,0.1561,0.1486,0.3490,0.5333,0.5374,0.2852,0.0655,0.3222,0.8274,0.0000,0.0081,0.0000,0.5431,0.1333
