Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_cx30,Val_Acc_motor2,Val_Acc_polaris0235pm_nolineofsig,Val_Acc_polaris0215pm,Val_Acc_forester2,Val_Acc_background,Val_Acc_miata,Val_Acc_walk2,Val_Acc_warhog_nolineofsight,Val_Acc_pickup,Val_Acc_scooter2,Val_Acc_walk,Val_Acc_silverado0255pm,Val_Acc_bicycle2,Val_Acc_scooter,Val_Acc_forester,Val_Acc_tesla,Val_Acc_gle350,Val_Acc_mustang,Val_Acc_silverado0315pm,Val_Acc_motor,Val_Acc_warhog1149am,Val_Acc_pickup2,Val_Acc_polaris0150pm,Val_Acc_miata_mustang,Val_Acc_bicycle,Val_Acc_mustang2,Val_Acc_tesla2,Val_Acc_mustang0528,Val_Acc_warhog1135am
1,1.4837,0.4639,1.4063,0.4693,0.5016,0.4693,0.4582,0.4288,0.0577,0.0000,0.0000,0.0000,0.9870,0.6310,0.7755,0.0000,0.1420,0.1026,0.0444,0.5778,0.0385,0.0000,0.4535,0.4948,0.6389,0.3875,0.0667,0.1202,0.1741,0.0000,0.1889,0.7913,0.0000,0.0040,0.0000,0.5724,0.5889
2,1.2495,0.5357,1.3251,0.5026,0.5018,0.5026,0.4879,0.5156,0.0175,0.0889,0.0741,0.0000,0.9962,0.6184,0.6661,0.0000,0.3961,0.0513,0.0156,0.7111,0.3118,0.0000,0.2535,0.1412,0.5437,0.5640,0.0111,0.2919,0.4519,0.0012,0.6000,0.8470,0.0000,0.0061,0.0000,0.7653,0.2667
3,1.1622,0.5701,1.2705,0.5230,0.5109,0.5230,0.5062,0.5930,0.0490,0.1111,0.3630,0.0016,0.9954,0.5051,0.7589,0.0000,0.3295,0.0444,0.0600,0.3556,0.4038,0.0734,0.0909,0.2158,0.7095,0.5581,0.4333,0.3475,0.3111,0.0000,0.4611,0.9045,0.0000,0.0020,0.0000,0.7858,0.5444
4,1.0870,0.6003,1.3075,0.5170,0.5332,0.5170,0.5016,0.5244,0.0087,0.1222,0.2815,0.0032,0.9931,0.5877,0.7630,0.0000,0.4048,0.0068,0.1644,0.6667,0.1223,0.0019,0.3071,0.2939,0.6133,0.5802,0.1222,0.2818,0.2815,0.0012,0.1111,0.8797,0.0000,0.0263,0.0017,0.7893,0.5444
5,1.0057,0.6342,1.3390,0.5236,0.5409,0.5236,0.5167,0.5092,0.1154,0.2111,0.2519,0.0048,0.9977,0.5739,0.7738,0.0000,0.2647,0.0120,0.1867,0.3333,0.1786,0.1130,0.5010,0.3100,0.7100,0.5288,0.3778,0.4202,0.3593,0.0012,0.2833,0.8418,0.0089,0.0141,0.0050,0.6791,0.2778
