epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_align,train_stab,train_interv_inv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_align,val_stab,val_interv_inv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
17,0.12000000000000001,→hold,0.04200334840793442,0.01841839107696533,0.15348659568499,0.0,6.951071819473255e-07,0.012372964920813505,0.8878664186480193,0.9015,0.8426,0.7254,0.8027,0.04615702104448611,0.16504752129605674,0.16504752129605674,0.0,6.653668461160688e-07,0.013138560498463979,1.218609141451972,0.8796,0.8102,0.6412,0.7625,0.21120454234054284
18,0.12000000000000001,→hold,0.04259769305557151,0.017679577723007052,0.1473298177330717,0.0,5.970379482155261e-07,0.012196358148992437,0.8809788721874999,0.902,0.8435,0.732,0.8059,0.04775973430598328,0.15378774338803575,0.15378774338803575,0.0,5.801356331629552e-07,0.013033676267977436,1.1959561590678813,0.8811,0.8163,0.6575,0.7697,0.20154747769401904
19,0.12000000000000001,→hold,0.04364304261080619,0.01692305131263502,0.14102543081146404,0.0,6.095099604091616e-07,0.012037636937144661,0.8743671630895447,0.9023,0.844,0.7353,0.8079,0.04875183095135074,0.1600314974784851,0.1600314974784851,0.0,7.032184622648011e-07,0.013399951297521136,1.22388133212366,0.8788,0.8103,0.6545,0.7681,0.20878332842983585
20,0.12000000000000001,→hold,0.04469600124327885,0.016284908679719982,0.13570757531613487,0.0,6.09103143385681e-07,0.011848847457166333,0.8706999239181159,0.903,0.8453,0.7375,0.8096,0.04922128122573752,0.14691754051803219,0.14691754051803219,0.0,4.7192390269441e-07,0.013564923124571283,1.1984097981171866,0.8827,0.8199,0.6538,0.7645,0.1961388217437697
21,0.12000000000000001,→hold,0.04522285289820172,0.015757525898392577,0.13131271856920404,0.0,5.686100257843528e-07,0.011830872434297084,0.8631311206526525,0.9033,0.8458,0.7393,0.8121,0.04986629557593024,0.14388431866502133,0.14388431866502133,0.0,6.314941022657029e-07,0.01342137657033587,1.1638690482065515,0.8835,0.8224,0.6613,0.7746,0.19375061424095158
22,0.12000000000000001,→hold,0.046034889215357505,0.015261363137362607,0.12717802899221592,0.0,6.076105040729337e-07,0.011768019295593584,0.8583365710428715,0.9035,0.8462,0.7428,0.8134,0.051436800840368876,0.13551747762235128,0.13551747762235128,0.0,6.490895010606393e-07,0.013436214171993274,1.2022280204477984,0.8799,0.814,0.6597,0.7598,0.18695427846272017
23,0.14,↑,0.04676812060558013,0.014758311040877466,0.12298592818281709,0.0,5.969844140775542e-07,0.011684180805292758,0.8536664137163144,0.904,0.8471,0.7468,0.8158,0.05101737352643529,0.13055298113665864,0.13055298113665864,0.0,6.610050083125015e-07,0.012318469291738908,1.172293421960902,0.8824,0.8199,0.6553,0.773,0.18157035466309393
24,0.14,→hold,0.04751998983328518,0.016284448679291855,0.11631749004283802,0.0,5.224398302220095e-07,0.011483344771944397,0.8504968439417322,0.9045,0.8479,0.7466,0.816,0.05157937026284273,0.12731107342445735,0.12731107342445735,0.0,4.820583483087553e-07,0.012897056084379408,1.1706820313047601,0.8815,0.8196,0.6591,0.7725,0.1788904436873001
25,0.14,→hold,0.0477638809948507,0.01580919179071653,0.11292279801407475,0.0,4.350618687151806e-07,0.011401434324548272,0.8436860975716077,0.9048,0.8484,0.7526,0.8195,0.053592610933744296,0.12219127403486948,0.12219127403486948,0.0,5.215353714891411e-07,0.011521997556397781,1.2042428367511575,0.8833,0.8207,0.6385,0.753,0.17578388496861377
26,0.14,→hold,0.048663031062643976,0.015300713068550402,0.10929080719831533,0.0,6.05911399570922e-07,0.011427819864810819,0.8401796098726826,0.9052,0.8492,0.7516,0.8201,0.05353586207274425,0.116672615899127,0.116672615899127,0.0,6.256137700266876e-07,0.012565899746564841,1.1744294279408687,0.8815,0.8151,0.6573,0.7667,0.17020847797187125
27,0.14,→hold,0.04935862397368412,0.014845655330623035,0.10604039483222252,0.0,5.118189520080897e-07,0.011271483098931102,0.836710261721127,0.9057,0.85,0.7547,0.822,0.055247565837326394,0.11440458769771825,0.11440458769771825,0.0,6.067563343951807e-07,0.011874821845987158,1.1500540706800522,0.8828,0.8238,0.6679,0.7725,0.16965215353504465
28,0.16,↑,0.04998857698291441,0.0146074138251742,0.1043386696958352,0.0,5.043639868296972e-07,0.01115851124869715,0.8302584952206982,0.9059,0.8504,0.7562,0.8227,0.055109663981422474,0.10797065991427796,0.10797065991427796,0.0,6.238471666034235e-07,0.012296197596865082,1.1529075100749275,0.883,0.8224,0.6609,0.7686,0.16308032389570043
29,0.16,→hold,0.05049667435969512,0.015916112238107412,0.09947570365888833,0.0,4.303212421460073e-07,0.01110785978017517,0.8273898041556826,0.9059,0.8503,0.7597,0.8265,0.05557256591365506,0.10419569834136765,0.10419569834136765,0.0,2.5564224710672126e-07,0.01218071773657304,1.1541305050026527,0.8807,0.8161,0.6673,0.7728,0.15976826425502272
30,0.16,→hold,0.05094313206226524,0.015392875915001422,0.09620547662448946,0.0,4.337747957622093e-07,0.010969968744403452,0.8239243006816983,0.9069,0.852,0.7608,0.8264,0.05701321462652389,0.10266720335129725,0.10266720335129725,0.0,6.252338748545021e-07,0.013055624216523709,1.1381806852334746,0.8827,0.8232,0.6665,0.771,0.15968041797782115
31,0.18,↑,0.05152335173407768,0.015019087478093303,0.09386929887944527,0.0,4.1144046817157943e-07,0.011040556689819498,0.8191433063230533,0.9071,0.8524,0.7617,0.8282,0.05621247081377966,0.10357614411829083,0.10357614411829083,0.0,2.3635824058318237e-07,0.012299002255422894,1.1315546838486574,0.8825,0.823,0.6694,0.778,0.1597886149320705
32,0.18,→hold,0.05194783988195535,0.016170640523633817,0.08983688816853366,0.0,3.6119185697998396e-07,0.010770896067144504,0.8173204724885172,0.9073,0.8527,0.7626,0.8282,0.05711948756392058,0.09315378999081796,0.09315378999081796,0.0,3.641526225896712e-07,0.01096106651555566,1.134419479292408,0.8842,0.8221,0.6597,0.7745,0.15027327755473854
33,0.19999999999999998,↑,0.05259271327952478,0.015845423559988858,0.08803012733753739,0.0,3.807065601528631e-07,0.010742681172343284,0.8116075148152134,0.908,0.8539,0.7678,0.8313,0.05632425551192936,0.09062053925576058,0.09062053925576058,0.0,2.8675462348850496e-07,0.011460032760347762,1.139014201711517,0.8806,0.8172,0.6669,0.7728,0.14694479476768993
34,0.19999999999999998,→hold,0.05298236134575152,0.01694539298415283,0.0847269632194164,0.0,3.534843967297745e-07,0.010724285081666712,0.8083011971140193,0.9082,0.8542,0.7701,0.8333,0.056977756187092415,0.08402801788154984,0.08402801788154984,0.0,4.150653387285214e-07,0.011457316350093661,1.12045625199392,0.8808,0.8202,0.6688,0.7744,0.14100577406864226
35,0.19999999999999998,→hold,0.05338732038971281,0.016575477343712647,0.08287738510806116,0.0,3.423343806221384e-07,0.010653687655547537,0.8047808374722588,0.9085,0.8547,0.7722,0.8344,0.0583332336137017,0.08410277872781648,0.08410277872781648,0.0,3.8020753954419766e-07,0.010609956805034956,1.1447822859151684,0.8823,0.8197,0.6604,0.771,0.14243601234151818
36,0.19999999999999998,→hold,0.053988462085350505,0.016122380858033837,0.08061190280759263,0.0,3.3888755360604355e-07,0.010601431340555146,0.8007307808052726,0.9085,0.8547,0.7731,0.8357,0.05911503541031426,0.08290356803742262,0.08290356803742262,0.0,2.861255180365376e-07,0.01071104381379417,1.1161304846219977,0.8849,0.8248,0.6691,0.777,0.14201860344773687
37,0.19999999999999998,→hold,0.05441806105959866,0.01584539253897495,0.0792269612963459,0.0,2.821226057600724e-07,0.010641870318770449,0.7973093353681558,0.9089,0.8555,0.7757,0.8372,0.05995881192169143,0.08351267586447991,0.08351267586447991,0.0,3.4107557771547214e-07,0.011610608515633211,1.1314872559909186,0.8822,0.8167,0.6701,0.7768,0.14347148778617136
38,0.21999999999999997,↑,0.05461882305960032,0.01563637061866511,0.07818185172693257,0.0,3.4021995489495326e-07,0.01058520245759463,0.7921842102903203,0.9099,0.857,0.7767,0.8388,0.059586183879725974,0.08649010233963413,0.08649010233963413,0.0,7.736018621245458e-07,0.011062847799782985,1.1332039290757516,0.8845,0.8236,0.6711,0.773,0.14607628621936009
39,0.21999999999999997,→hold,0.054811903130319944,0.016611186787486076,0.07550539477038004,0.0,2.6913034339775265e-07,0.010525364832311137,0.7891069412152342,0.9099,0.8572,0.781,0.8407,0.060764235251902214,0.07851902528274572,0.07851902528274572,0.0,3.121471150006415e-07,0.010981785273954438,1.1456706383357267,0.8844,0.8236,0.6677,0.7716,0.13928326053464793
40,0.21999999999999997,→hold,0.05551217285039888,0.016255845029003468,0.07389020508213319,0.0,2.9060904890601785e-07,0.010559973283160995,0.7856847501465558,0.9106,0.8582,0.7805,0.8406,0.06083564512462623,0.07714648342764989,0.07714648342764989,0.0,6.054956338519915e-07,0.010827669621304442,1.159880485845505,0.8827,0.8231,0.6598,0.7661,0.13798212855227612
41,0.21999999999999997,→hold,0.055778527655839606,0.016016447162051705,0.07280203293670308,0.0,2.626593368709957e-07,0.010583736422374677,0.7812941094147265,0.9103,0.8578,0.7842,0.8437,0.0608050066063209,0.07812239929268992,0.07812239929268992,0.0,3.7734045100073476e-07,0.01170801130690497,1.1515926322312031,0.8826,0.8211,0.6634,0.7675,0.13892740589901081
42,0.23999999999999996,↑,0.05596006263910182,0.015774887273311812,0.07170403337164201,0.0,2.578895907705873e-07,0.010562928991086963,0.7780678265919018,0.9106,0.8583,0.7854,0.8444,0.060530211275311684,0.07361915050883068,0.07361915050883068,0.0,3.0270613603578783e-07,0.011626266805912354,1.1742542821722786,0.8815,0.8232,0.6607,0.7605,0.13414936178414236
43,0.23999999999999996,→hold,0.05609451778425867,0.016701865322670362,0.06959110695693219,0.0,2.331820001198736e-07,0.01039403386713162,0.774980151977615,0.9107,0.8586,0.7863,0.8453,0.06086124916885167,0.07228837292977246,0.07228837292977246,0.0,3.941355668329494e-07,0.010738201640564406,1.1487280180401345,0.8813,0.8219,0.6683,0.7622,0.13314962209862413
44,0.23999999999999996,→hold,0.056510656068438955,0.016498214204306822,0.06874256072085111,0.0,2.362830730566161e-07,0.010505518613676105,0.7699593054433492,0.9113,0.8595,0.789,0.8478,0.061230575399739404,0.07307153702009568,0.07307153702009568,0.0,3.547089729104975e-07,0.011160325631628462,1.141509477663966,0.8822,0.8201,0.6663,0.7688,0.13430211241983508
45,0.23999999999999996,→hold,0.05697472225664543,0.01625538951462084,0.067730791137542,0.0,2.4929957280018924e-07,0.010547700661278435,0.7669951072890947,0.9118,0.8604,0.7898,0.8481,0.061911285652077645,0.07827483717450322,0.07827483717450322,0.0,1.9458398153170333e-07,0.011258280237338372,1.1817753724598852,0.882,0.8176,0.6654,0.7744,0.14018612282658086
46,0.23999999999999996,→hold,0.0570399732425977,0.016074316428421782,0.06697631993423096,0.0,2.546523450626364e-07,0.010672525062726956,0.7618747699632499,0.912,0.8606,0.7913,0.8497,0.06225790317982807,0.06849734561618588,0.06849734561618588,0.0,2.5710498689947273e-07,0.011276205123922738,1.1503109325979024,0.8799,0.8158,0.6709,0.7696,0.13075524879601397
47,0.25999999999999995,↑,0.05729673672331511,0.015758399813922335,0.0656600007496888,0.0,2.1956545555114798e-07,0.010545243886092402,0.7593938202437139,0.9122,0.861,0.795,0.8514,0.062123404735707044,0.06724585557353893,0.06724585557353893,0.0,2.9366582819735456e-07,0.011396556176844565,1.1638154649122743,0.8807,0.8222,0.6622,0.7679,0.12936926030924598
48,0.25999999999999995,→hold,0.057540543701230254,0.01669742172496182,0.0642208551596195,0.0,2.1414643042161392e-07,0.010513429468783149,0.7570363515722254,0.9124,0.8614,0.796,0.8524,0.06296461684714574,0.06918868138332142,0.06918868138332142,0.0,3.833555590449988e-07,0.01149362392675767,1.1669705330746845,0.8809,0.8169,0.6711,0.7707,0.13215329823046718
49,0.25999999999999995,→hold,0.05758634380447445,0.016523914576669404,0.0635535199622801,0.0,2.2121193392468073e-07,0.010733770217385585,0.7521895581155561,0.9134,0.863,0.7973,0.8542,0.0632029824558227,0.06773730434332657,0.06773730434332657,0.0,1.1296484919686373e-07,0.011255985083595828,1.1515790988767363,0.8832,0.8232,0.6615,0.7719,0.13094028679914926
50,0.25999999999999995,→hold,0.057854765231394184,0.01634173849368914,0.06285284271472404,0.0,1.784698097094391e-07,0.010672306167314047,0.7479412329457972,0.9133,0.8629,0.7994,0.8553,0.06310299638756932,0.06810003387045513,0.06810003387045513,0.0,2.5142408329125593e-07,0.011450231661400067,1.1725066755995175,0.8805,0.8219,0.6573,0.7683,0.13120303025802443
51,0.25999999999999995,→hold,0.05812574487720884,0.016114464508618,0.06197871194377433,0.0,1.9790997695405196e-07,0.010709606161107468,0.7449700714897936,0.9136,0.8634,0.8014,0.8578,0.06325709618287013,0.06602011871590033,0.06602011871590033,0.0,2.89024702771016e-07,0.01199072214901375,1.1895965198868688,0.8816,0.8231,0.6562,0.7596,0.12927721489877048
52,0.25999999999999995,→hold,0.058218987244561406,0.015941534927405302,0.06131359811701677,0.0,1.8689495039658857e-07,0.010769058043951714,0.7416282481678923,0.9138,0.8637,0.8032,0.8581,0.06337505890555091,0.06937195627786084,0.06937195627786084,0.0,1.5986464086310646e-07,0.011144962418506673,1.155126869430489,0.8838,0.8219,0.6687,0.7757,0.13274701518341175
53,0.25999999999999995,→hold,0.05828486893674595,0.015866676413447318,0.06102568070344286,0.0,2.0020737860069335e-07,0.010847873067422742,0.7370383442832527,0.9143,0.8645,0.803,0.8583,0.0636087421084988,0.06812899867421462,0.06812899867421462,0.0,1.8204644833668212e-07,0.011664414506446927,1.181408334662944,0.8811,0.8204,0.6661,0.7688,0.13173774078271344
54,0.27999999999999997,↑,0.05874801553197467,0.01568691261661472,0.06033428142362663,0.0,1.7959311985153376e-07,0.010855665859008021,0.7340156462070716,0.9146,0.8649,0.8053,0.8603,0.06321263559751636,0.06422835328821584,0.06422835328821584,0.0,3.3014223868799937e-07,0.011303564558133751,1.1486227384635381,0.8828,0.8232,0.6685,0.7686,0.1274409888857322
55,0.27999999999999997,→hold,0.05885210983559005,0.01659877580363741,0.0592813419243636,0.0,1.8423030592985154e-07,0.010830060844930716,0.7311133678258455,0.9145,0.8648,0.8059,0.862,0.06360506602199993,0.06353752062127677,0.06353752062127677,0.0,2.429870373912996e-07,0.01167152507615569,1.171284248569306,0.8804,0.8205,0.665,0.7669,0.1271425866432767
56,0.27999999999999997,→hold,0.05882792272954171,0.016453991877687594,0.05876425649493676,0.0,1.5856380560226702e-07,0.010941985316015904,0.7272302603871915,0.9149,0.8654,0.8097,0.8629,0.06362581623514052,0.06149027940407705,0.06149027940407705,0.0,2.6118891620331354e-07,0.01097138487086754,1.1566949966215063,0.8798,0.818,0.6676,0.7744,0.12511609563921758
57,0.3,↑,0.058744180354264375,0.01626142763360277,0.05807652697461523,0.0,1.646958982753221e-07,0.010984141524824268,0.7236584517128355,0.9155,0.8665,0.8108,0.8642,0.06352106285967377,0.06804211721103251,0.06804211721103251,0.0,3.008429309079254e-07,0.011791760895669915,1.2103798717632372,0.882,0.8175,0.6652,0.7684,0.13156318007070628
58,0.3,→hold,0.05901261201769845,0.017169242366337586,0.05723080542321702,0.0,1.604390287441158e-07,0.010924312818792971,0.7210528862025458,0.9158,0.8669,0.8123,0.8657,0.06399747917891045,0.061974053295657305,0.061974053295657305,0.0,1.342937677942566e-07,0.011521304050465624,1.18753376466722,0.8819,0.8195,0.6606,0.768,0.12597153247456777
59,0.3,→hold,0.059070578219484,0.016949366490766355,0.05649788599577501,0.0,1.4566539295980296e-07,0.011027246364160592,0.7168018593642597,0.9159,0.8672,0.8144,0.8676,0.06437734858069605,0.06321805104582304,0.06321805104582304,0.0,1.9500419684070054e-07,0.011936831848641622,1.1755148638634014,0.8831,0.8225,0.6704,0.7703,0.12759539962651908
60,0.32,↑,0.05911292417769647,0.016899074422839507,0.05633024569272046,0.0,1.5993309150406628e-07,0.011078846281210199,0.7141586482999495,0.9163,0.8677,0.8151,0.8688,0.06375786672435423,0.059784771171857015,0.059784771171857015,0.0,2.601565793255962e-07,0.011188161382761663,1.1704060923044626,0.8803,0.8177,0.6649,0.7731,0.12354263789621124
61,0.32,→hold,0.05916791375634998,0.017691344394785487,0.05528545245162367,0.0,1.4878538515067606e-07,0.011165933788574209,0.7107735200875946,0.9165,0.8682,0.8182,0.8699,0.06399921978334283,0.05934574241374055,0.05934574241374055,0.0,3.5364220415672125e-07,0.011644335592168173,1.209534107564061,0.8794,0.8196,0.6591,0.7625,0.12334496219708338
62,0.32,→hold,0.05906147191668079,0.017515020871407636,0.05473444140414252,0.0,1.3825788243652398e-07,0.011214742773504805,0.7073886880197506,0.9162,0.8677,0.8189,0.8714,0.06421490532349945,0.05893932059717245,0.05893932059717245,0.0,2.1894547758408397e-07,0.01168230743355398,1.186272095129328,0.8801,0.8208,0.6639,0.7678,0.1231542259206719
63,0.32,→hold,0.05927014956528886,0.01730170870087324,0.054067840877557005,0.0,1.2440411863968443e-07,0.011133732820175683,0.7045805740214058,0.9169,0.8688,0.8201,0.8722,0.0644068045079212,0.060995040854100714,0.060995040854100714,0.0,1.741923652335779e-07,0.011875973943357411,1.1968753793781906,0.8817,0.8205,0.6648,0.7709,0.12540184536202192
64,0.34,↑,0.05941875929083346,0.01735564594001923,0.05423639475923543,0.0,1.206062431993146e-07,0.011327052890930594,0.7002848257034443,0.9176,0.8699,0.823,0.8747,0.06418991944495583,0.059232590779476124,0.059232590779476124,0.0,1.2074639245005132e-07,0.011504928396056288,1.1944479468626057,0.8809,0.8185,0.665,0.7724,0.12342251022443196
65,0.36000000000000004,↑,0.059494406130726006,0.01802736962882786,0.053021674813837426,0.0,1.1641698293628854e-07,0.011211116464194294,0.6991107334897624,0.9174,0.8695,0.8233,0.8744,0.06408021078753735,0.058458039472486706,0.058458039472486706,0.0,1.344809878817402e-07,0.012147287422876376,1.216116567011845,0.8803,0.8154,0.6605,0.7681,0.12253825026002406
66,0.38000000000000006,↑,0.059497588584181006,0.018735292367637157,0.052042476800730784,0.0,1.2252623141992657e-07,0.011142010151333835,0.6961704183471227,0.9173,0.8694,0.8254,0.8765,0.06393965654044145,0.05574778115555086,0.05574778115555086,0.0,1.160283994954972e-07,0.011560854835283326,1.1822960618547527,0.8812,0.8192,0.665,0.7706,0.11968743769599231
67,0.38000000000000006,→hold,0.059554925043810734,0.019512551088274196,0.0513488193127242,0.0,1.0490773607099994e-07,0.01127027430773701,0.6933477118700327,0.9178,0.8703,0.8271,0.8778,0.06408915722461084,0.05514581972699555,0.05514581972699555,0.0,1.3953122098138324e-07,0.01158452593371396,1.2313000272117276,0.8805,0.8179,0.6647,0.7612,0.1192349769516064
68,0.38000000000000006,→hold,0.0594681538839212,0.019367033340699363,0.05096587780974286,0.0,1.0516273439854818e-07,0.011327013458040628,0.6897656993511582,0.9179,0.8704,0.8277,0.8792,0.06442967273201923,0.05690688847844462,0.05690688847844462,0.0,9.94990192059608e-08,0.011814071650871292,1.2041798233779228,0.8807,0.817,0.6686,0.7717,0.12133656121046385
69,0.38000000000000006,→hold,0.059484941406545054,0.01922849559008225,0.05060130478128267,0.0,1.0137065866306634e-07,0.011267484684846183,0.6866583811105603,0.9184,0.8712,0.8288,0.8799,0.06439619839976796,0.05483990353525677,0.05483990353525677,0.0,9.578720345860854e-08,0.011713583655293706,1.2104321967464213,0.8798,0.8188,0.6621,0.7652,0.11923610193502474
70,0.38000000000000006,→hold,0.05965060883590379,0.01913701188172737,0.050360558184967506,0.0,9.087119781502278e-08,0.011374594365922065,0.6832943898443362,0.9183,0.8712,0.8314,0.8809,0.06454090223791034,0.05387129934295371,0.05387129934295371,0.0,9.864987465840385e-08,0.011641396771491236,1.2090896933898847,0.8803,0.8195,0.6625,0.768,0.11841220158086405
71,0.38000000000000006,→hold,0.05964024030487903,0.019019826679962038,0.050052176098022226,0.0,1.0274138384768077e-07,0.011403279404966105,0.6805028052581567,0.9187,0.8718,0.8319,0.8819,0.06451116767343801,0.05326854393929863,0.05326854393929863,0.0,1.3237474930783605e-07,0.01180713747766246,1.236787202371473,0.8798,0.8152,0.6637,0.7634,0.11777971161273665
72,0.38000000000000006,→hold,0.05975770758985287,0.018958370935470953,0.049890450411429844,0.0,8.777053602886005e-08,0.01152945266246756,0.6768166751322084,0.9191,0.8723,0.8337,0.8832,0.06475894444527805,0.05482393445578842,0.05482393445578842,0.0,5.047426413953202e-08,0.01185041733651878,1.20493401684146,0.8824,0.8211,0.6683,0.7677,0.11958287890106647
73,0.4000000000000001,↑,0.05965499993717742,0.018811772648534317,0.04950466548113057,0.0,8.159965592172785e-08,0.011483337738203267,0.6739952216974219,0.9189,0.8721,0.8344,0.8836,0.0643979092897142,0.053819800180676246,0.053819800180676246,0.0,9.389661821192355e-08,0.012210929093962528,1.246194447128518,0.8791,0.8137,0.6646,0.7628,0.11821770947039045
74,0.4200000000000001,↑,0.059718386962881294,0.019592759863788035,0.048981898687359665,0.0,8.597190610053471e-08,0.011586304707050956,0.6714290717855225,0.9193,0.8727,0.837,0.8859,0.06414527687839595,0.04965225141624637,0.04965225141624637,0.0,8.877713937199373e-08,0.011754073958260093,1.258685690313371,0.8804,0.8168,0.6551,0.7573,0.11379752829464232
