Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_pedestrian,Val_Acc_light,Val_Acc_sport,Val_Acc_utility
1,0.7373,0.5980,0.9710,0.5351,0.6881,0.5351,0.5184,0.5725,0.8944,0.7542,0.2501
2,0.6730,0.6312,1.0116,0.5160,0.6283,0.5160,0.4846,0.6062,0.8591,0.2061,0.7669
3,0.6526,0.6424,0.9249,0.5548,0.6328,0.5548,0.5637,0.6492,0.7318,0.6532,0.4122
4,0.6377,0.6509,0.9238,0.5529,0.6587,0.5529,0.5508,0.6124,0.8646,0.7140,0.3311
5,0.6268,0.6574,0.9176,0.5760,0.6499,0.5760,0.5887,0.6293,0.8569,0.4636,0.6400
6,0.6150,0.6642,0.9418,0.5704,0.6484,0.5704,0.5893,0.6271,0.8953,0.5649,0.5175
7,0.6045,0.6695,0.8931,0.6011,0.6661,0.6011,0.6184,0.6137,0.8271,0.5537,0.6132
8,0.5941,0.6751,0.9532,0.5838,0.6767,0.5838,0.6075,0.5911,0.9621,0.5672,0.5418
9,0.5833,0.6798,0.9486,0.5770,0.6709,0.5770,0.6006,0.4984,0.9603,0.5566,0.5515
10,0.5714,0.6864,0.9475,0.5823,0.6455,0.5823,0.5982,0.6133,0.8397,0.5437,0.5777
11,0.5616,0.6912,0.9491,0.5633,0.6448,0.5633,0.5774,0.5920,0.8790,0.6320,0.4401
12,0.5339,0.7052,1.0094,0.5642,0.6390,0.5642,0.5806,0.6067,0.9007,0.4775,0.5950
13,0.5229,0.7114,0.9835,0.5773,0.6466,0.5773,0.5944,0.6155,0.8682,0.5706,0.5337
14,0.5135,0.7156,0.9831,0.5761,0.6434,0.5761,0.5931,0.6124,0.8659,0.5506,0.5522
15,0.5070,0.7205,1.0176,0.5688,0.6482,0.5688,0.5813,0.5876,0.8664,0.4381,0.6542
