Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_MCC,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
18,0.7302,0.5471,24.8401,0.0662,0.2131,0.0662,0.0341,0.0307,0.0000,0.0000,0.0000,0.0265,0.0000,0.0396,0.0000,0.0000,0.0022,0.0000,1.0000,0.0000,0.0295,0.0000
19,0.7122,0.5528,11.5158,0.1520,0.1784,0.1520,0.0490,0.0326,0.0000,0.0000,0.0000,0.9996,0.0000,0.0088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0251,0.0000
20,0.7141,0.5527,33.2206,0.1495,0.2202,0.1495,0.0460,0.0206,0.0000,0.0000,0.0000,0.9942,0.0000,0.0045,0.0000,0.0000,0.0027,0.0000,0.0000,0.0000,0.0157,0.0000
21,0.6968,0.5567,8.5138,0.1540,0.2386,0.1540,0.0540,0.0396,0.0000,0.0000,0.0015,0.9950,0.0000,0.0227,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0258,0.0000
22,0.6987,0.5583,12.7996,0.1839,0.1571,0.1839,0.0845,0.0468,0.0000,0.0000,0.0000,0.1655,0.0000,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9357,0.0000
23,0.6651,0.5699,3.3676,0.1743,0.3313,0.1743,0.0828,0.0507,0.0024,0.0000,0.0908,0.9885,0.0000,0.0337,0.0000,0.0000,0.0010,0.0091,0.0000,0.0000,0.1168,0.0000
24,0.6700,0.5685,4.1877,0.1723,0.3022,0.1723,0.0756,0.0410,0.0000,0.0000,0.0791,0.9962,0.0000,0.0143,0.0000,0.0000,0.0002,0.0080,0.0000,0.0000,0.1229,0.0000
25,0.6621,0.5706,16.1456,0.1101,0.1656,0.1101,0.0736,0.0300,0.0000,0.0000,0.0000,0.2399,0.0000,0.0386,0.0000,0.0000,0.0052,0.0000,1.0000,0.0000,0.1021,0.0000
26,0.6637,0.5702,12.9937,0.1246,0.2224,0.1246,0.0804,0.0515,0.0000,0.0000,0.0073,0.3486,0.0000,0.0428,0.0000,0.0000,0.0156,0.0000,1.0000,0.0681,0.0572,0.0000
27,0.6839,0.5664,12.4759,0.1552,0.1976,0.1552,0.0555,0.0351,0.0000,0.0000,0.0000,0.9962,0.0000,0.0204,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0345,0.0000
28,0.6434,0.5796,10.7161,0.1562,0.4591,0.1562,0.0577,0.0554,0.0000,0.0000,0.0000,0.9958,0.0000,0.0259,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0355,0.0000
29,0.6502,0.5775,66.9266,0.0668,0.1410,0.0668,0.0326,0.0110,0.0000,0.0000,0.0000,0.0672,0.0000,0.0117,0.0000,0.0000,0.0012,0.0000,1.0000,0.0000,0.0281,0.0000
30,0.6427,0.5797,23.1569,0.1031,0.1349,0.1031,0.0574,0.0151,0.0000,0.0000,0.0000,0.2457,0.0000,0.0529,0.0000,0.0000,0.0015,0.0000,1.0000,0.0000,0.0455,0.0000
31,0.6405,0.5790,5.4032,0.1587,0.3183,0.1587,0.0673,0.0553,0.0237,0.0000,0.1318,0.9789,0.0022,0.0276,0.0000,0.0026,0.0000,0.0000,0.0000,0.0222,0.0244,0.0000
32,0.6341,0.5824,5.9681,0.1555,0.2167,0.1555,0.0616,0.0331,0.0000,0.0000,0.0571,0.9766,0.1007,0.0204,0.0000,0.0000,0.0002,0.0000,0.0000,0.0014,0.0251,0.0000
33,0.6117,0.5919,56.1823,0.0692,0.2022,0.0692,0.0377,0.0297,0.0000,0.0000,0.0000,0.0760,0.0000,0.0097,0.0000,0.0000,0.0035,0.0000,1.0000,0.0000,0.0335,0.0000
34,0.6086,0.5922,10.2087,0.1516,0.2624,0.1516,0.0526,0.0289,0.0000,0.0000,0.0029,0.9831,0.0000,0.0204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0244,0.0000
35,0.6084,0.5924,11.2222,0.2016,0.1291,0.2016,0.1363,0.0328,0.0000,0.0000,0.0000,0.1774,0.0000,0.7941,0.0000,0.0000,0.0841,0.0000,0.0000,0.0000,0.1138,0.0000
36,0.6131,0.5908,23.4412,0.1543,0.2058,0.1543,0.0544,0.0325,0.0000,0.0000,0.0000,0.9954,0.0000,0.0220,0.0000,0.0000,0.0017,0.0000,0.0000,0.0000,0.0268,0.0000
37,0.6076,0.5925,34.4355,0.1417,0.2563,0.1417,0.0600,0.0555,0.0000,0.0000,0.0000,0.5766,0.0000,0.0165,0.0000,0.0000,0.0032,0.0000,1.0000,0.0000,0.0221,0.0000
38,0.6040,0.5946,25.3019,0.1545,0.2982,0.1545,0.0544,0.0462,0.0000,0.0000,0.0000,0.9962,0.0000,0.0211,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0275,0.0000
39,0.5927,0.5986,13.5562,0.1551,0.2537,0.1551,0.0563,0.0457,0.0000,0.0000,0.0000,0.9939,0.0000,0.0279,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0285,0.0000
40,0.6055,0.5940,20.3992,0.1889,0.1735,0.1889,0.1164,0.0306,0.0000,0.0000,0.0000,0.0933,0.0000,0.6994,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000,0.3211,0.0000
41,0.6085,0.5929,12.8408,0.1431,0.1042,0.1431,0.0956,0.0053,0.0000,0.0000,0.0000,0.0829,0.0000,0.3152,0.0000,0.0000,0.0156,0.0000,1.0000,0.0000,0.1359,0.0000
42,0.6046,0.5935,10.5351,0.2337,0.2449,0.2337,0.1605,0.0529,0.0000,0.0000,0.0000,0.1175,0.0000,0.0217,0.0000,0.0000,0.5344,0.0000,0.0000,0.0000,0.5470,0.0000
43,0.5878,0.6010,5.9209,0.2099,0.2427,0.2099,0.1345,-0.0024,0.0000,0.0000,0.0044,0.1770,0.0000,0.0224,0.0000,0.0000,0.7255,0.0000,0.0000,0.0000,0.0941,0.0000
44,0.6048,0.5931,16.2939,0.1861,0.1860,0.1861,0.0861,0.0556,0.0000,0.0000,0.0000,0.1420,0.0000,0.0201,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.9628,0.0000
45,0.6000,0.5955,36.5830,0.0856,0.0917,0.0856,0.0525,-0.0132,0.0000,0.0000,0.0000,0.0649,0.0000,0.0995,0.0000,0.0000,0.0161,0.0000,1.0000,0.0000,0.0311,0.0000
46,0.5996,0.5952,24.3729,0.1092,0.0965,0.1092,0.0717,-0.0108,0.0000,0.0000,0.0000,0.0917,0.0000,0.1907,0.0000,0.0000,0.0330,0.0000,1.0000,0.0000,0.0315,0.0000
47,0.6087,0.5930,30.2461,0.0973,0.0899,0.0973,0.0609,-0.0042,0.0000,0.0000,0.0000,0.0887,0.0000,0.1372,0.0000,0.0000,0.0042,0.0000,1.0000,0.0000,0.0576,0.0000
48,0.5910,0.5991,11.6830,0.2018,0.1156,0.2018,0.1311,0.0451,0.0000,0.0000,0.0000,0.2691,0.0000,0.7425,0.0000,0.0000,0.0114,0.0000,0.0000,0.0000,0.1861,0.0000
49,0.5858,0.5999,46.8732,0.0873,0.1092,0.0873,0.0505,0.0129,0.0000,0.0000,0.0000,0.1566,0.0000,0.0532,0.0000,0.0000,0.0052,0.0000,1.0000,0.0000,0.0241,0.0000
50,0.5732,0.6055,31.8316,0.0926,0.1248,0.0926,0.0588,0.0008,0.0000,0.0000,0.0000,0.1267,0.0000,0.0833,0.0000,0.0000,0.0040,0.0000,1.0000,0.0000,0.0522,0.0000
51,0.5742,0.6048,21.5076,0.1092,0.0779,0.1092,0.0656,0.0026,0.0000,0.0000,0.0000,0.1743,0.0000,0.1553,0.0000,0.0000,0.0035,0.0000,1.0000,0.0000,0.0362,0.0000
52,0.5672,0.6064,29.4125,0.0927,0.1020,0.0927,0.0566,0.0028,0.0000,0.0000,0.0000,0.1355,0.0000,0.0953,0.0000,0.0000,0.0037,0.0000,1.0000,0.0000,0.0328,0.0000
53,0.5744,0.6058,22.6600,0.1195,0.1106,0.1195,0.0707,0.0039,0.0000,0.0000,0.0000,0.1355,0.0000,0.2490,0.0000,0.0000,0.0042,0.0000,1.0000,0.0000,0.0335,0.0000
54,0.5796,0.6033,61.8830,0.0772,0.1055,0.0772,0.0443,0.0084,0.0000,0.0000,0.0000,0.1033,0.0000,0.0396,0.0000,0.0000,0.0037,0.0000,1.0000,0.0000,0.0264,0.0000
55,0.5763,0.6016,37.1752,0.0910,0.1029,0.0910,0.0555,0.0026,0.0000,0.0000,0.0000,0.1244,0.0000,0.0989,0.0000,0.0000,0.0040,0.0000,1.0000,0.0000,0.0285,0.0000
56,0.5559,0.6120,39.2838,0.0877,0.1138,0.0877,0.0534,0.0017,0.0000,0.0000,0.0000,0.1121,0.0000,0.0908,0.0000,0.0000,0.0045,0.0000,1.0000,0.0000,0.0271,0.0000
57,0.5807,0.6011,39.4941,0.0894,0.1164,0.0894,0.0498,0.0119,0.0000,0.0000,0.0000,0.1750,0.0000,0.0525,0.0000,0.0000,0.0040,0.0000,1.0000,0.0000,0.0224,0.0000
58,0.5736,0.6050,49.2304,0.0873,0.1221,0.0873,0.0482,0.0143,0.0000,0.0000,0.0000,0.1735,0.0000,0.0422,0.0000,0.0000,0.0037,0.0000,1.0000,0.0000,0.0228,0.0000
59,0.5603,0.6099,26.5343,0.1040,0.1093,0.1040,0.0587,0.0015,0.0000,0.0000,0.0000,0.1800,0.0000,0.1323,0.0000,0.0000,0.0027,0.0000,1.0000,0.0000,0.0244,0.0000
