Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_pedestrian,Val_Acc_light,Val_Acc_sport,Val_Acc_utility
1,1.3052,0.1075,1.3276,0.0655,0.0043,0.0655,0.0081,0.0000,1.0000,0.0000,0.0000
2,1.3039,0.0967,1.3442,0.0655,0.0043,0.0655,0.0081,0.0000,1.0000,0.0000,0.0000
3,1.3038,0.0967,1.3282,0.0655,0.0043,0.0655,0.0081,0.0000,1.0000,0.0000,0.0000
4,1.3036,0.0966,1.3169,0.0655,0.0043,0.0655,0.0081,0.0000,1.0000,0.0000,0.0000
5,1.3036,0.0966,1.3330,0.0655,0.0043,0.0655,0.0081,0.0000,1.0000,0.0000,0.0000
6,1.3035,0.0966,1.3280,0.0655,0.0043,0.0655,0.0081,0.0000,1.0000,0.0000,0.0000
7,1.3035,0.0966,1.3307,0.0655,0.0043,0.0655,0.0081,0.0000,1.0000,0.0000,0.0000
8,1.3034,0.0966,1.3299,0.0655,0.0043,0.0655,0.0081,0.0000,1.0000,0.0000,0.0000
9,1.3034,0.0966,1.3300,0.0655,0.0043,0.0655,0.0081,0.0000,1.0000,0.0000,0.0000
