Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
1,1.2432,0.4631,85.1340,0.0231,0.0934,0.0231,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0030,0.0000
2,1.0226,0.5479,2408.2271,0.0532,0.2014,0.0532,0.0106,0.0000,0.0000,0.0000,0.0092,0.0000,0.0003,0.0000,0.0000,0.0012,0.0000,1.0000,0.0000,0.0075,0.0000
3,0.9567,0.5812,248840.4372,0.0502,0.0025,0.0502,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
4,0.9168,0.6019,3824.6178,0.1679,0.1415,0.1679,0.0483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000
5,0.8913,0.6155,87699.0203,0.0513,0.0660,0.0513,0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,1.0000,0.0000,0.0054,0.0000
6,0.8712,0.6259,101251.3966,0.0507,0.2274,0.0507,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0027,0.0000
7,0.8524,0.6350,514883.3019,0.0509,0.0833,0.0509,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,1.0000,0.0000,0.0002,0.0000
8,0.8388,0.6418,297084.5561,0.1679,0.0282,0.1679,0.0483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9998,0.0000
9,0.8087,0.6553,107350.4715,0.1683,0.1327,0.1683,0.0510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0051,0.0000,0.0000,0.0000,0.9940,0.0000
10,0.7994,0.6606,72710.4397,0.1678,0.0660,0.1678,0.0483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.9993,0.0000
11,0.7927,0.6639,76737.5691,0.1680,0.3413,0.1680,0.0484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000
12,0.7865,0.6668,1825.6960,0.1679,0.3255,0.1679,0.0492,0.0000,0.0000,0.0000,0.0004,0.0000,0.0015,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.9970,0.0000
13,0.7792,0.6691,172568.7409,0.2272,0.3127,0.2272,0.0856,0.0000,0.0000,0.0000,0.0006,0.0000,0.0015,0.0000,0.0000,0.9989,0.0000,0.0000,0.0000,0.0035,0.0000
14,0.7742,0.6726,12262.3065,0.1679,0.0900,0.1679,0.0484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.9997,0.0000
15,0.7682,0.6749,54670.1500,0.2208,0.2085,0.2208,0.1014,0.0000,0.0000,0.0000,0.0010,0.0000,0.0024,0.0000,0.0000,0.9132,0.0000,0.0000,0.0000,0.0800,0.0000
16,0.7637,0.6772,296128.8306,0.2266,0.1163,0.2266,0.0842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.9994,0.0000,0.0000,0.0000,0.0000,0.0000
17,0.7600,0.6788,199031.9169,0.1679,0.0282,0.1679,0.0483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
18,0.7547,0.6815,360782.2602,0.2266,0.1220,0.2266,0.0841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9993,0.0000,0.0000,0.0000,0.0013,0.0000
19,0.7508,0.6830,14634.6833,0.1799,0.2461,0.1799,0.0816,0.0000,0.0000,0.0000,0.0013,0.0000,0.0015,0.0000,0.0000,0.1132,0.0000,0.0000,0.0000,0.9160,0.0000
20,0.7332,0.6907,61573.3128,0.1679,0.1445,0.1679,0.0484,0.0000,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9998,0.0000
21,0.7288,0.6932,33.8236,0.1733,0.2355,0.1733,0.0548,0.0000,0.0000,0.0000,0.0094,0.0000,0.9890,0.0000,0.0000,0.0014,0.0000,0.0000,0.0000,0.0020,0.0000
22,0.7271,0.6945,23.0398,0.1792,0.2107,0.1792,0.0745,0.0000,0.0000,0.0000,0.0868,0.0000,0.0165,0.0000,0.0000,0.0017,0.0000,0.0000,0.0000,0.9722,0.0000
23,0.7233,0.6954,80242.3310,0.2272,0.3849,0.2272,0.0853,0.0000,0.0000,0.0000,0.0006,0.0000,0.0006,0.0000,0.0000,0.9993,0.0000,0.0000,0.0000,0.0037,0.0000
